key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
70,"採集理符的完成條件",True,590,591,0,0,0,0,0,0,0,0,9,14
71,"公會令",True,630,631,0,0,0,0,0,0,0,0,8,11
72,"公會令情報",True,640,0,0,0,0,0,0,0,0,0,8,12
73,"公會令的危險區域",True,650,0,0,0,0,0,0,0,0,0,8,13
74,"在公會令中陷入無法戰鬥的情況",True,660,0,0,0,0,0,0,0,0,0,8,14
75,"公會令的報酬",True,670,0,0,0,0,0,0,0,0,0,8,15
76,"關於理符連接",True,600,0,0,0,0,0,0,0,0,0,9,9
77,"",False,0,0,0,0,0,0,0,0,0,0,0,0
78,"加入小隊",True,180,181,182,183,184,180,181,185,183,184,2,4
79,"特殊戰鬥區域",True,120,121,0,0,0,0,0,0,0,0,5,15
80,"重要任務",True,125,126,0,0,0,0,0,0,0,0,5,6
81,"關於租借陸行鳥",True,300,0,0,0,0,0,0,0,0,0,3,6
82,"租借陸行鳥的下鳥方法",True,310,0,0,0,0,311,0,0,0,0,3,7
83,"關於運輸站",True,320,0,0,0,0,0,0,0,0,0,3,4
84,"如何從運輸坐騎上下來",True,330,0,0,0,0,331,0,0,0,0,3,5
85,"關於專屬陸行鳥",True,340,341,343,0,0,0,0,0,0,0,3,8
86,"專屬陸行鳥的下鳥方法",True,350,0,0,0,0,351,0,0,0,0,3,9
87,"加入大國防聯軍",True,410,411,412,0,0,0,0,0,0,0,10,1
88,"職業任務的報酬",True,130,0,0,0,0,0,0,0,0,0,5,14
89,"籌備軍需品與補給品",True,420,421,0,0,0,0,0,0,0,0,10,3
90,"籌備稀有品",True,430,431,0,0,0,0,0,0,0,0,10,4
91,"玩家部隊",True,440,441,442,0,0,0,0,0,0,0,11,1
92,"極限技",True,240,241,242,243,0,0,0,0,0,0,4,13
93,"等級同步",True,250,251,252,0,0,0,0,0,0,0,8,4
94,"特職",True,260,261,262,0,0,0,0,0,0,0,2,9
95,"給裝備染色",True,950,951,952,0,0,0,0,0,0,0,7,8
96,"帶上陸行鳥一起戰鬥",True,360,361,0,0,0,0,0,0,0,0,4,21
97,"生產魔晶石",True,960,961,962,0,0,0,0,0,0,0,7,21
98,"用魔晶石來強化裝備",True,970,971,0,0,0,0,0,0,0,0,7,22
99,"禁忌鑲嵌",True,980,981,0,0,0,0,0,0,0,0,7,24
100,"鑲嵌魔晶石的方法",True,990,991,992,0,0,0,0,0,0,0,7,23
101,"獨佔道具",True,270,0,0,0,0,0,0,0,0,0,6,4
102,"使用道具",True,280,281,0,0,0,280,283,0,0,0,6,1
103,"如何使用任務搜尋器",True,1180,1181,1182,0,0,0,0,0,0,0,8,22
104,"補充隊員",True,1190,0,0,0,0,0,0,0,0,0,8,23
105,"探索礦脈",True,1020,1021,1022,0,0,0,0,0,0,0,13,3
106,"碎石",True,1030,1031,0,0,0,0,0,0,0,0,13,4
107,"",False,0,0,0,0,0,0,0,0,0,0,0,0
108,"搭檔的成長",True,380,381,382,383,0,0,0,0,0,0,4,22
109,"給陸行鳥下達指令",True,370,371,372,0,0,0,0,0,0,0,4,23
110,"開啟寶箱",True,1110,0,0,0,0,0,0,0,0,0,9,7
111,"討伐懸賞魔物",True,1120,0,0,0,0,0,0,0,0,0,9,8
112,"軍隊理符任務",True,1130,0,0,0,0,0,0,0,0,0,10,5
113,"部隊署名",True,450,0,0,0,0,0,0,0,0,0,11,2
114,"參加玩家部隊",True,460,461,462,463,0,0,0,0,0,0,11,3
115,"軍隊人事調動",True,680,0,0,0,0,0,0,0,0,0,10,2
116,"部隊儲物櫃",True,470,471,0,0,0,0,0,0,0,0,11,4
117,"隊徽",True,480,481,0,0,0,0,0,0,0,0,11,5
118,"部隊特效",True,490,491,492,0,0,0,0,0,0,0,11,6
119,"釣魚的準備",True,1040,1041,1042,0,0,0,0,0,0,0,14,1
120,"釣魚筆記",True,1050,0,0,0,0,0,0,0,0,0,14,3
121,"使用擬餌",True,1060,1061,0,0,0,0,0,0,0,0,14,4
122,"以小釣大",True,1070,1071,0,0,0,0,0,0,0,0,14,5
123,"沙與雲的特殊釣場",True,1080,1081,0,0,0,0,0,0,0,0,14,6
124,"魚的大小",True,1090,0,0,0,0,0,0,0,0,0,14,7
125,"魚洞釣場",True,1100,0,0,0,0,0,0,0,0,0,14,8
126,"簡易製作",True,690,691,692,0,0,0,0,0,0,0,12,6
127,"星極火與靈極冰",True,1220,1221,1222,1223,0,0,0,0,0,0,4,6
128,"拳法身形",True,1230,1231,1232,1233,0,0,0,0,0,0,4,5
129,"召喚獸",True,1240,1241,1242,1244,0,1240,1245,1242,1244,0,4,7
130,"狼獄水上競技場",True,1250,0,0,0,0,0,0,0,0,0,8,31
131,"任務戰場",True,1260,1261,1262,0,0,0,0,0,0,0,4,15
132,"成就",True,1150,1151,0,0,0,0,0,0,0,0,2,14
133,"推薦任務功能",True,1160,1161,0,0,0,0,0,0,0,0,5,16
134,"任務搜尋器",True,1170,0,0,0,0,1171,0,0,0,0,8,21
135,"揮竿釣魚",True,1300,1301,0,0,0,0,0,0,0,0,14,2
136,"兵裝轉換獎勵",True,1280,1281,0,0,0,0,0,0,0,0,4,14
137,"亞拉戈神典石",True,1310,1311,0,0,0,0,0,0,0,0,6,6
138,"在指定地區使用任務道具",True,1290,0,0,0,0,1291,0,0,0,0,5,7
139,"對目標使用任務道具",True,1270,1271,0,0,0,1272,1273,0,0,0,5,8
140,"迷宮探險",True,1140,1141,0,0,0,0,0,0,0,0,8,3
141,"玩家對戰與報酬",True,1330,1331,1332,0,0,1330,1331,1333,0,0,8,32
142,"",False,0,0,0,0,0,0,0,0,0,0,0,0
143,"關於房屋系統",True,1350,1351,1352,1353,0,0,0,0,0,0,2,16
144,"房屋與門牌",True,1360,1361,0,0,0,0,0,0,0,0,2,17
145,"關於團隊任務",True,1370,1371,0,0,0,0,0,0,0,0,8,40
146,"每週取得報酬的限制",True,1380,1381,1382,0,0,0,0,0,0,0,8,41
147,"關於隊員招募功能",True,1390,1391,1392,0,0,1393,1391,1392,0,0,2,5
148,"關於隱藏資源",True,1400,1401,0,0,0,0,0,0,0,0,13,12
149,"關於陳舊的地圖",True,1410,1411,1412,0,0,0,0,0,0,0,6,31
150,"解讀陳舊的地圖",True,1420,1421,0,0,0,0,0,0,0,0,6,32
151,"尋寶",True,1430,1431,1432,0,0,0,0,0,0,0,6,33
152,"蠻族的世界",True,1440,1441,1442,0,0,0,0,0,0,0,5,21
153,"友好關係",True,1450,1451,1452,0,0,0,0,0,0,0,5,22
154,"搬運",True,1460,1461,0,0,0,0,0,0,0,0,5,23
155,"透明",True,1470,1471,0,0,0,0,0,0,0,0,5,24
156,"特殊熱鍵欄",True,1480,0,0,0,0,1481,0,0,0,0,5,25
157,"美髮",True,1490,1491,0,0,0,0,0,0,0,0,2,15
158,"隨機任務",True,1500,1501,0,0,0,0,0,0,0,0,8,24
159,"投票驅除",True,1510,1511,1512,0,0,0,0,0,0,0,8,25
160,"最優隊員",True,1520,1521,1522,0,0,0,0,0,0,0,8,26
161,"入隊申請",True,1530,1531,0,0,0,1530,1532,0,0,0,11,7
162,"挑戰筆記",True,1540,1542,0,0,0,1541,1542,0,0,0,8,6
163,"製作秘籍",True,1550,0,0,0,0,0,0,0,0,0,12,10
164,"武具投影",True,1560,1561,1562,0,0,0,0,0,0,0,7,25
165,"栽培",True,1570,1571,0,0,0,0,0,0,0,0,2,18
166,"培育",True,1580,1581,0,0,0,0,0,0,0,0,2,20
167,"收穫",True,1590,1591,0,0,0,0,0,0,0,0,2,21
168,"僱員探險",True,1600,1601,1602,0,0,0,0,0,0,0,6,24
169,"探索委託",True,1610,1611,0,0,0,0,0,0,0,0,6,25
170,"與他人交流",True,1620,1622,1623,1624,0,1621,1622,1623,1624,0,2,25
171,"定型文",True,1630,1631,1633,1634,1635,1630,1632,1633,1634,1635,2,26
172,"關於期望列表",True,1640,1641,0,0,0,0,0,0,0,0,6,15
173,"僱員的職業",True,1650,1651,0,0,0,0,0,0,0,0,6,26
174,"黃道文書",True,1660,1661,1662,0,0,0,0,0,0,0,7,31
175,"關於天球書卷",True,1670,1671,1672,1673,1674,0,0,0,0,0,7,32
176,"關於法外戰區",True,1680,0,0,0,0,0,0,0,0,0,8,34
177,"自己動手修理裝備",True,1690,1691,0,0,0,0,0,0,0,0,7,7
178,"探索筆記",True,1700,1702,0,0,0,1701,1702,0,0,0,8,7
179,"關於同盟徽章",True,1710,1711,0,0,0,0,0,0,0,0,6,7
180,"關於玩具箱",True,1720,0,0,0,0,0,0,0,0,0,8,60
181,"關於炮擊",True,1730,1731,0,0,0,0,0,0,0,0,5,26
182,"關於放生",True,1740,1741,0,0,0,0,0,0,0,0,14,9
183,"道具分解",True,1750,1751,1752,0,0,0,0,0,0,0,12,13
184,"飼養陸行鳥",True,1760,1761,1762,0,0,0,0,0,0,0,4,24
185,"鳥人族任務",True,1780,1781,0,0,0,0,0,0,0,0,5,27
186,"鳥人族供應任務",True,1790,1791,1792,0,0,0,0,0,0,0,5,28
187,"",False,0,0,0,0,0,0,0,0,0,0,0,0
188,"關於變身",True,1810,1811,0,0,0,0,0,0,0,0,5,29
189,"「上古武器·新星」絕靈化",True,1820,1821,1822,1823,0,0,0,0,0,0,7,33
190,"新魚現身",True,1830,1831,0,0,0,0,0,0,0,0,14,10
191,"釣魚與天氣",True,1840,0,0,0,0,0,0,0,0,0,14,11
192,"結印與忍術",True,1850,1851,1852,1853,0,0,0,0,0,0,4,25
193,"舉辦永結同心典禮",True,1860,1861,1862,0,0,0,0,0,0,0,2,30
194,"為永結同心典禮做準備",True,1870,1871,1872,1873,0,0,0,0,0,0,2,31
195,"關於永結同心典禮的請柬",True,1880,1881,0,0,0,0,0,0,0,0,2,32
196,"關於陸行鳥出賽登記書",True,1890,1891,1892,0,0,0,0,0,0,0,15,2
197,"關於競賽能力",True,1900,1901,1902,0,0,0,0,0,0,0,15,4
198,"退役與配種",True,1910,1911,1912,1913,0,0,0,0,0,0,15,5
199,"挑戰幻卡大師",True,1920,1921,0,0,0,0,0,0,0,0,15,6
200,"與他人對局",True,1930,1931,0,0,0,0,0,0,0,0,15,7
201,"歡迎來到金碟遊樂場",True,1940,1941,1942,0,0,0,0,0,0,0,15,1
202,"競賽參加條件",True,1950,1951,1952,0,0,0,0,0,0,0,15,3
203,"關於專家",True,1960,1961,0,0,0,0,0,0,0,0,12,21
204,"交納收藏品",True,1970,0,0,0,0,0,0,0,0,0,6,41
205,"展翅高飛",True,1980,1981,0,0,0,1980,1982,0,0,0,3,20
206,"",False,0,0,0,0,0,0,0,0,0,0,0,0
207,"",False,0,0,0,0,0,0,0,0,0,0,0,0
208,"成為指導者",True,2010,2011,2012,2013,0,0,0,0,0,0,2,60
209,"關於限時採集地點",True,2020,0,0,0,0,0,0,0,0,0,13,62
210,"關於隱藏特殊性質",True,2030,2031,0,0,0,0,0,0,0,0,13,63
211,"",False,0,0,0,0,0,0,0,0,0,0,0,0
212,"關於精選",True,2050,0,0,0,0,0,0,0,0,0,13,65
213,"關於傳說的採集地點與傳承錄",True,2060,2061,0,0,0,0,0,0,0,0,13,66
214,"",False,0,0,0,0,0,0,0,0,0,0,0,0
215,"",False,0,0,0,0,0,0,0,0,0,0,0,0
216,"戰利品的分配方式",True,2090,2091,2092,2093,0,2094,2091,2092,2093,0,4,11
217,"更改分配方式",True,2100,2101,0,0,0,0,0,0,0,0,4,12
218,"關於神殿騎士團理符",True,2110,2111,0,0,0,0,0,0,0,0,9,20
219,"關於收藏品",True,2120,2121,2122,0,0,0,0,0,0,0,6,40
220,"",False,0,0,0,0,0,0,0,0,0,0,0,0
221,"捕魚人如何採集收藏品",True,2140,2141,0,0,0,0,0,0,0,0,14,20
222,"",False,0,0,0,0,0,0,0,0,0,0,0,0
223,"",False,0,0,0,0,0,0,0,0,0,0,0,0
224,"歡迎來玩萌寵之王",True,2170,2171,2172,2173,2174,0,0,0,0,0,15,10
225,"關於萌寵之王的寵物種類",True,2180,2181,2182,2183,0,0,0,0,0,0,15,11
226,"關於萌寵之王的設施",True,2190,2191,2192,2193,2194,0,0,0,0,0,15,12
227,"任務特殊規則：等級調整",True,2200,2201,0,0,0,0,0,0,0,0,5,30
228,"任務特殊規則：職業固定",True,2210,0,0,0,0,0,0,0,0,0,5,31
229,"關於管弦樂琴",True,2220,2221,2222,2223,2224,0,0,0,0,0,2,40
230,"關於盆栽作物",True,2230,0,0,0,0,0,0,0,0,0,2,19
231,"關於傳送魔紋和寶物庫",True,2240,2241,2242,0,0,0,0,0,0,0,6,34
232,"關於水族箱",True,2250,2251,2252,2253,0,0,0,0,0,0,2,22
233,"改變召喚獸的外貌",True,2260,2261,2262,0,0,0,0,0,0,0,4,63
234,"注意裝備品級",True,2270,2271,2272,0,0,0,0,0,0,0,4,70
235,"關於平均品級",True,2280,2281,2282,0,0,0,0,0,0,0,4,71
236,"",False,0,0,0,0,0,0,0,0,0,0,0,0
237,"",False,0,0,0,0,0,0,0,0,0,0,0,0
238,"在水中暢遊",True,2310,2311,2313,0,0,2310,2312,2313,0,0,3,21
239,"任務指令",True,2320,2322,0,0,0,2321,2322,0,0,0,8,55
240,"關於烈羽爭鋒",True,2330,0,0,0,0,0,0,0,0,0,8,35
241,"刺魚的準備",True,2340,0,0,0,0,0,0,0,0,0,14,30
242,"探索漁場",True,2350,2351,2352,0,0,0,0,0,0,0,14,31
243,"舉叉刺魚",True,2360,2361,0,0,0,0,0,0,0,0,14,32
244,"職能技能",True,2370,2371,0,0,0,2370,2371,0,0,0,4,10
245,"演奏一曲試試看吧♪",True,2380,0,0,0,0,0,0,0,0,0,2,45
246,"挑戰時尚品鑒",True,2390,2391,2392,2393,0,0,0,0,0,0,7,30
247,"活用投影台",True,2400,2401,0,0,0,0,0,0,0,0,7,26
248,"裝備幻影化",True,2410,0,0,0,0,0,0,0,0,0,7,27
249,"運用投影模板搭配裝備",True,2420,0,0,0,0,0,0,0,0,0,7,28
250,"使用投影模板進行武具投影",True,2430,0,0,0,0,0,0,0,0,0,7,29
251,"探索禁地優雷卡的準備",True,2440,2441,0,0,0,0,0,0,0,0,8,50
252,"陸行鳥鞍囊",True,2450,2451,0,0,0,0,0,0,0,0,6,18
253,"關於任務回顧",True,2460,2461,0,0,0,0,0,0,0,0,8,56
254,"任務記錄方法",True,2470,2471,2472,2473,0,2470,2471,2472,2474,0,8,57
255,"播放任務回顧",True,2480,0,0,0,0,0,0,0,0,0,8,58
256,"探索幸福兔的財寶",True,2487,2488,0,0,0,0,0,0,0,0,8,51
257,"關於交流簿",True,2481,2482,2483,2484,0,0,0,0,0,0,2,23
258,"關於老主顧換裝",True,2485,2486,0,0,0,0,0,0,0,0,8,61
259,"關於神殿寶物庫",True,2489,2490,2491,2492,0,0,0,0,0,0,6,35
260,"關於服裝模特",True,2493,2494,2495,0,0,0,0,0,0,0,2,24
261,"文理融合器",True,2496,2497,2498,0,0,0,0,0,0,0,8,52
262,"關於經過改良的文理融合器",True,2499,2500,0,0,0,0,0,0,0,0,8,53
263,"共同騎乘",True,2501,0,0,0,0,0,0,0,0,0,3,22
264,"關於跨界傳送",True,2506,2507,0,0,0,0,0,0,0,0,3,10
265,"關於魔法師的特有系統",True,2502,2503,2504,2505,2508,2502,2509,2504,2505,2508,4,64
266,"關於雙色寶石",True,2510,2511,2512,0,0,2510,2511,2513,0,0,8,2
267,"魚類傳承錄",True,1764,1765,0,0,0,0,0,0,0,0,14,13
268,"關於魚影",True,1767,1768,0,0,0,0,0,0,0,0,14,12
269,"關於重要物品",True,1770,0,0,0,0,1771,0,0,0,0,2,27
270,"關於高難度配方",True,2520,0,0,0,0,0,0,0,0,0,12,11
271,"釣上大魚吧！",True,2530,2531,0,0,0,0,0,0,0,0,14,14
272,"關於時尚配飾",True,2540,2541,0,0,0,0,0,0,0,0,2,28
273,"",False,0,0,0,0,0,0,0,0,0,0,0,0
274,"",False,0,0,0,0,0,0,0,0,0,0,0,0
275,"關於收藏品採集",True,2552,0,0,0,0,0,0,0,0,0,13,68
276,"關於製作練習",True,2550,2551,0,0,0,0,0,0,0,0,12,7
277,"",False,0,0,0,0,0,0,0,0,0,0,0,0
278,"",False,0,0,0,0,0,0,0,0,0,0,0,0
279,"",False,0,0,0,0,0,0,0,0,0,0,0,0
