key,0,1,2,3,4,5,6,7,8,9
20003,208,0,0,0,4,0,0,0,360,"格鬥家03"
20004,209,0,0,0,4,0,0,0,410,"格鬥家04"
20005,214,0,0,0,4,0,0,0,530,"格鬥家05"
20006,9,0,0,0,4,0,0,0,980,"格鬥家06"
20007,217,0,0,0,4,0,0,0,1100,"格鬥家07"
20008,218,0,0,0,4,0,0,0,1300,"格鬥家08"
20009,219,0,0,0,4,0,0,0,1600,"格鬥家09"
20010,225,226,222,0,2,2,2,0,1700,"格鬥家10"
20011,228,0,0,0,4,0,0,0,2300,"格鬥家11"
20012,227,0,0,0,4,0,0,0,3200,"格鬥家12"
20013,233,0,0,0,4,0,0,0,4000,"格鬥家13"
20014,232,0,0,0,4,0,0,0,4500,"格鬥家14"
20015,115,234,235,0,2,2,2,0,5000,"格鬥家15"
20016,237,0,0,0,4,0,0,0,5300,"格鬥家16"
20017,241,0,0,0,4,0,0,0,5500,"格鬥家17"
20018,239,0,0,0,4,0,0,0,5700,"格鬥家18"
20019,238,0,0,0,4,0,0,0,5900,"格鬥家19"
20020,243,242,244,0,2,2,2,0,6100,"格鬥家20"
20021,134,0,0,0,5,0,0,0,6300,"格鬥家21"
20022,136,0,0,0,5,0,0,0,6500,"格鬥家22"
20023,33,0,0,0,5,0,0,0,6700,"格鬥家23"
20024,34,0,0,0,5,0,0,0,6900,"格鬥家24"
20025,139,149,258,0,3,3,3,0,7100,"格鬥家25"
20026,157,0,0,0,5,0,0,0,7600,"格鬥家26"
20027,260,0,0,0,5,0,0,0,8600,"格鬥家27"
20028,156,0,0,0,5,0,0,0,9400,"格鬥家28"
20029,160,0,0,0,5,0,0,0,9700,"格鬥家29"
20030,37,169,167,0,3,3,3,0,10000,"格鬥家30"
20031,41,0,0,0,5,0,0,0,11000,"格鬥家31"
20032,264,0,0,0,5,0,0,0,12000,"格鬥家32"
20033,269,0,0,0,5,0,0,0,12500,"格鬥家33"
20034,171,0,0,0,5,0,0,0,13000,"格鬥家34"
20035,51,56,58,0,3,3,3,0,13500,"格鬥家35"
20036,64,0,0,0,5,0,0,0,14000,"格鬥家36"
20037,296,0,0,0,5,0,0,0,14500,"格鬥家37"
20038,298,0,0,0,5,0,0,0,15000,"格鬥家38"
20039,300,0,0,0,5,0,0,0,16000,"格鬥家39"
20040,303,177,178,0,3,3,3,0,16500,"格鬥家40"
20041,275,0,0,0,6,0,0,0,17000,"格鬥家41"
20042,73,0,0,0,6,0,0,0,17500,"格鬥家42"
20043,189,0,0,0,2,0,0,0,18000,"格鬥家43"
20044,190,0,0,0,6,0,0,0,18500,"格鬥家44"
20045,334,309,317,0,3,3,3,0,19000,"格鬥家45"
20046,312,0,0,0,6,0,0,0,19500,"格鬥家46"
20047,321,0,0,0,6,0,0,0,20000,"格鬥家47"
20048,193,0,0,0,6,0,0,0,20500,"格鬥家48"
20049,326,0,0,0,6,0,0,0,21000,"格鬥家49"
20050,282,290,88,0,3,3,4,0,21500,"格鬥家50"
30001,1,0,0,0,3,0,0,0,75,"斧術師01"
30002,2,0,0,0,3,0,0,0,180,"斧術師02"
30003,3,0,0,0,3,0,0,0,360,"斧術師03"
30004,7,0,0,0,3,0,0,0,410,"斧術師04"
30005,6,0,0,0,3,0,0,0,530,"斧術師05"
30006,8,0,0,0,3,0,0,0,980,"斧術師06"
30007,11,0,0,0,3,0,0,0,1100,"斧術師07"
30008,12,0,0,0,3,0,0,0,1300,"斧術師08"
30009,15,0,0,0,3,0,0,0,1600,"斧術師09"
30010,17,0,0,0,3,0,0,0,1700,"斧術師10"
30011,18,0,0,0,4,0,0,0,2300,"斧術師11"
30012,20,0,0,0,4,0,0,0,3200,"斧術師12"
30013,21,0,0,0,4,0,0,0,4000,"斧術師13"
30014,22,0,0,0,4,0,0,0,4500,"斧術師14"
30015,23,0,0,0,4,0,0,0,5000,"斧術師15"
30016,24,0,0,0,4,0,0,0,5300,"斧術師16"
30017,25,26,27,0,4,3,2,0,5500,"斧術師17"
30018,29,0,0,0,4,0,0,0,5700,"斧術師18"
30019,28,0,0,0,4,0,0,0,5900,"斧術師19"
30020,30,0,0,0,4,0,0,0,6100,"斧術師20"
30021,32,0,0,0,4,0,0,0,6300,"斧術師21"
30022,135,0,0,0,4,0,0,0,6500,"斧術師22"
30023,246,0,0,0,4,0,0,0,6700,"斧術師23"
30024,145,0,0,0,4,0,0,0,6900,"斧術師24"
30025,149,0,0,0,4,0,0,0,7100,"斧術師25"
30026,252,0,0,0,4,0,0,0,7600,"斧術師26"
30027,150,251,257,0,4,3,2,0,8600,"斧術師27"
30028,256,0,0,0,4,0,0,0,9400,"斧術師28"
30029,159,0,0,0,4,0,0,0,9700,"斧術師29"
30030,165,0,0,0,4,0,0,0,10000,"斧術師30"
30031,168,0,0,0,4,0,0,0,11000,"斧術師31"
30032,166,269,48,0,4,3,2,0,12000,"斧術師32"
30033,46,0,0,0,4,0,0,0,12500,"斧術師33"
30034,52,0,0,0,4,0,0,0,13000,"斧術師34"
30035,56,0,0,0,4,0,0,0,13500,"斧術師35"
30036,294,0,0,0,4,0,0,0,14000,"斧術師36"
30037,297,296,300,0,4,3,2,0,14500,"斧術師37"
30038,302,0,0,0,4,0,0,0,15000,"斧術師38"
30039,303,0,0,0,4,0,0,0,16000,"斧術師39"
30040,66,0,0,0,4,0,0,0,16500,"斧術師40"
30041,178,0,0,0,5,0,0,0,17000,"斧術師41"
30042,275,73,187,0,5,3,2,0,17500,"斧術師42"
30043,186,0,0,0,1,0,0,0,18000,"斧術師43"
30044,190,0,0,0,5,0,0,0,18500,"斧術師44"
30045,309,0,0,0,5,0,0,0,19000,"斧術師45"
30046,322,0,0,0,5,0,0,0,19500,"斧術師46"
30047,78,192,278,0,5,3,2,0,20000,"斧術師47"
30048,202,0,0,0,5,0,0,0,20500,"斧術師48"
30049,283,0,0,0,5,0,0,0,21000,"斧術師49"
30050,93,0,0,0,5,0,0,0,21500,"斧術師50"
40001,1,0,0,0,3,0,0,0,75,"槍術師01"
40002,95,0,0,0,3,0,0,0,180,"槍術師02"
40003,96,0,0,0,3,0,0,0,360,"槍術師03"
40004,97,0,0,0,3,0,0,0,410,"槍術師04"
40005,100,0,0,0,3,0,0,0,530,"槍術師05"
40006,102,0,0,0,3,0,0,0,980,"槍術師06"
40007,103,104,0,0,3,3,0,0,1100,"槍術師07"
40008,105,0,0,0,3,0,0,0,1300,"槍術師08"
40009,108,111,0,0,3,3,0,0,1600,"槍術師09"
40010,109,0,0,0,3,0,0,0,1700,"槍術師10"
40011,115,0,0,0,3,0,0,0,2300,"槍術師11"
40012,116,0,0,0,3,0,0,0,3200,"槍術師12"
40013,118,0,0,0,3,0,0,0,4000,"槍術師13"
40014,119,0,0,0,3,0,0,0,4500,"槍術師14"
40015,120,121,0,0,3,3,0,0,5000,"槍術師15"
40016,122,0,0,0,3,0,0,0,5300,"槍術師16"
40017,123,126,0,0,3,3,0,0,5500,"槍術師17"
40018,132,0,0,0,3,0,0,0,5700,"槍術師18"
40019,130,131,0,0,3,3,0,0,5900,"槍術師19"
40020,133,0,0,0,3,0,0,0,6100,"槍術師20"
40021,32,0,0,0,4,0,0,0,6300,"槍術師21"
40022,136,0,0,0,4,0,0,0,6500,"槍術師22"
40023,246,0,0,0,4,0,0,0,6700,"槍術師23"
40024,147,0,0,0,4,0,0,0,6900,"槍術師24"
40025,248,151,0,0,3,4,0,0,7100,"槍術師25"
40026,252,0,0,0,4,0,0,0,7600,"槍術師26"
40027,257,158,0,0,4,3,0,0,8600,"槍術師27"
40028,261,0,0,0,4,0,0,0,9400,"槍術師28"
40029,162,37,0,0,4,3,0,0,9700,"槍術師29"
40030,164,0,0,0,4,0,0,0,10000,"槍術師30"
40031,165,0,0,0,4,0,0,0,11000,"槍術師31"
40032,40,0,0,0,4,0,0,0,12000,"槍術師32"
40033,268,269,0,0,4,3,0,0,12500,"槍術師33"
40034,172,0,0,0,4,0,0,0,13000,"槍術師34"
40035,63,58,0,0,4,3,0,0,13500,"槍術師35"
40036,297,0,0,0,4,0,0,0,14000,"槍術師36"
40037,294,173,0,0,4,3,0,0,14500,"槍術師37"
40038,175,0,0,0,4,0,0,0,15000,"槍術師38"
40039,302,305,0,0,4,3,0,0,16000,"槍術師39"
40040,274,0,0,0,4,0,0,0,16500,"槍術師40"
40041,308,307,0,0,5,4,0,0,17000,"槍術師41"
40042,73,0,0,0,5,0,0,0,17500,"槍術師42"
40043,187,189,0,0,5,2,0,0,18000,"槍術師43"
40044,190,0,0,0,5,0,0,0,18500,"槍術師44"
40045,333,311,0,0,4,5,0,0,19000,"槍術師45"
40046,312,0,0,0,5,0,0,0,19500,"槍術師46"
40047,77,325,0,0,5,4,0,0,20000,"槍術師47"
40048,327,0,0,0,5,0,0,0,20500,"槍術師48"
40049,204,290,0,0,5,4,0,0,21000,"槍術師49"
40050,92,0,0,0,5,0,0,0,21500,"槍術師50"
50001,1,0,0,0,4,0,0,0,75,"弓箭手01"
50002,95,0,0,0,4,0,0,0,180,"弓箭手02"
50003,96,0,0,0,4,0,0,0,360,"弓箭手03"
50004,97,0,0,0,4,0,0,0,410,"弓箭手04"
50005,101,0,0,0,4,0,0,0,530,"弓箭手05"
50006,98,0,0,0,4,0,0,0,980,"弓箭手06"
50007,103,0,0,0,4,0,0,0,1100,"弓箭手07"
50008,108,0,0,0,4,0,0,0,1300,"弓箭手08"
50009,107,0,0,0,4,0,0,0,1600,"弓箭手09"
50010,110,0,0,0,4,0,0,0,1700,"弓箭手10"
50011,112,0,0,0,4,0,0,0,2300,"弓箭手11"
50012,115,0,0,0,4,0,0,0,3200,"弓箭手12"
50013,113,116,117,118,1,1,1,1,4000,"弓箭手13"
50014,119,0,0,0,4,0,0,0,4500,"弓箭手14"
50015,120,0,0,0,4,0,0,0,5000,"弓箭手15"
50016,122,0,0,0,4,0,0,0,5300,"弓箭手16"
50017,123,0,0,0,4,0,0,0,5500,"弓箭手17"
50018,128,0,0,0,3,0,0,0,5700,"弓箭手18"
50019,133,0,0,0,4,0,0,0,5900,"弓箭手19"
50020,129,0,0,0,4,0,0,0,6100,"弓箭手20"
50021,32,0,0,0,5,0,0,0,6300,"弓箭手21"
50022,135,0,0,0,5,0,0,0,6500,"弓箭手22"
50023,33,246,138,144,2,2,2,2,6700,"弓箭手23"
50024,146,0,0,0,5,0,0,0,6900,"弓箭手24"
50025,152,0,0,0,5,0,0,0,7100,"弓箭手25"
50026,253,0,0,0,5,0,0,0,7600,"弓箭手26"
50027,257,0,0,0,5,0,0,0,8600,"弓箭手27"
50028,157,0,0,0,5,0,0,0,9400,"弓箭手28"
50029,159,0,0,0,5,0,0,0,9700,"弓箭手29"
50030,37,0,0,0,5,0,0,0,10000,"弓箭手30"
50031,165,0,0,0,5,0,0,0,11000,"弓箭手31"
50032,265,0,0,0,5,0,0,0,12000,"弓箭手32"
50033,264,47,269,172,2,2,2,2,12500,"弓箭手33"
50034,52,0,0,0,5,0,0,0,13000,"弓箭手34"
50035,56,0,0,0,5,0,0,0,13500,"弓箭手35"
50036,63,65,62,272,2,2,2,2,14000,"弓箭手36"
50037,295,0,0,0,5,0,0,0,14500,"弓箭手37"
50038,298,0,0,0,5,0,0,0,15000,"弓箭手38"
50039,301,0,0,0,5,0,0,0,16000,"弓箭手39"
50040,307,0,0,0,5,0,0,0,16500,"弓箭手40"
50041,306,0,0,0,5,0,0,0,17000,"弓箭手41"
50042,308,0,0,0,5,0,0,0,17500,"弓箭手42"
50043,72,73,179,187,2,2,2,2,18000,"弓箭手43"
50044,319,0,0,0,5,0,0,0,18500,"弓箭手44"
50045,191,0,0,0,5,0,0,0,19000,"弓箭手45"
50046,314,318,320,279,2,2,2,2,19500,"弓箭手46"
50047,194,0,0,0,5,0,0,0,20000,"弓箭手47"
50048,205,0,0,0,5,0,0,0,20500,"弓箭手48"
50049,285,0,0,0,5,0,0,0,21000,"弓箭手49"
50050,89,0,0,0,5,0,0,0,21500,"弓箭手50"
60001,1,0,0,0,3,0,0,0,75,"幻術師01"
60002,95,0,0,0,3,0,0,0,180,"幻術師02"
60003,96,0,0,0,3,0,0,0,360,"幻術師03"
60004,97,0,0,0,3,0,0,0,410,"幻術師04"
60005,99,0,0,0,3,0,0,0,530,"幻術師05"
60006,98,0,0,0,3,0,0,0,980,"幻術師06"
60007,101,0,0,0,3,0,0,0,1100,"幻術師07"
60008,102,0,0,0,3,0,0,0,1300,"幻術師08"
60009,106,0,0,0,3,0,0,0,1600,"幻術師09"
60010,114,0,0,0,3,0,0,0,1700,"幻術師10"
60011,109,0,0,0,3,0,0,0,2300,"幻術師11"
60012,115,113,0,0,3,2,0,0,3200,"幻術師12"
60013,18,0,0,0,3,0,0,0,4000,"幻術師13"
60014,118,0,0,0,3,0,0,0,4500,"幻術師14"
60015,121,0,0,0,3,0,0,0,5000,"幻術師15"
60016,122,0,0,0,3,0,0,0,5300,"幻術師16"
60017,123,0,0,0,3,0,0,0,5500,"幻術師17"
60018,127,0,0,0,3,0,0,0,5700,"幻術師18"
60019,130,0,0,0,3,0,0,0,5900,"幻術師19"
60020,131,0,0,0,3,0,0,0,6100,"幻術師20"
60021,32,0,0,0,3,0,0,0,6300,"幻術師21"
60022,135,245,247,0,3,2,2,0,6500,"幻術師22"
60023,139,0,0,0,3,0,0,0,6700,"幻術師23"
60024,143,0,0,0,3,0,0,0,6900,"幻術師24"
60025,151,0,0,0,3,0,0,0,7100,"幻術師25"
60026,252,0,0,0,3,0,0,0,7600,"幻術師26"
60027,255,0,0,0,3,0,0,0,8600,"幻術師27"
60028,158,0,0,0,3,0,0,0,9400,"幻術師28"
60029,159,0,0,0,3,0,0,0,9700,"幻術師29"
60030,37,0,0,0,3,0,0,0,10000,"幻術師30"
60031,169,0,0,0,4,0,0,0,11000,"幻術師31"
60032,167,43,50,265,4,2,2,1,12000,"幻術師32"
60033,170,0,0,0,4,0,0,0,12500,"幻術師33"
60034,52,0,0,0,4,0,0,0,13000,"幻術師34"
60035,297,0,0,0,4,0,0,0,13500,"幻術師35"
60036,174,0,0,0,4,0,0,0,14000,"幻術師36"
60037,175,0,0,0,4,0,0,0,14500,"幻術師37"
60038,302,0,0,0,4,0,0,0,15000,"幻術師38"
60039,299,0,0,0,4,0,0,0,16000,"幻術師39"
60040,308,0,0,0,4,0,0,0,16500,"幻術師40"
60041,273,0,0,0,4,0,0,0,17000,"幻術師41"
60042,66,306,72,73,4,2,2,1,17500,"幻術師42"
60043,183,0,0,0,2,0,0,0,18000,"幻術師43"
60044,191,0,0,0,4,0,0,0,18500,"幻術師44"
60045,312,0,0,0,4,0,0,0,19000,"幻術師45"
60046,323,0,0,0,4,0,0,0,19500,"幻術師46"
60047,77,0,0,0,4,0,0,0,20000,"幻術師47"
60048,203,0,0,0,4,0,0,0,20500,"幻術師48"
60049,285,0,0,0,4,0,0,0,21000,"幻術師49"
60050,94,0,0,0,4,0,0,0,21500,"幻術師50"
70001,1,0,0,0,3,0,0,0,75,"咒術師01"
70002,207,0,0,0,3,0,0,0,180,"咒術師02"
70003,208,0,0,0,3,0,0,0,360,"咒術師03"
70004,209,0,0,0,3,0,0,0,410,"咒術師04"
70005,215,0,0,0,3,0,0,0,530,"咒術師05"
70006,212,0,0,0,3,0,0,0,980,"咒術師06"
70007,216,0,0,0,3,0,0,0,1100,"咒術師07"
70008,217,0,0,0,3,0,0,0,1300,"咒術師08"
70009,220,0,0,0,3,0,0,0,1600,"咒術師09"
70010,221,0,0,0,3,0,0,0,1700,"咒術師10"
70011,228,229,0,0,3,2,0,0,2300,"咒術師11"
70012,227,231,0,0,3,2,0,0,3200,"咒術師12"
70013,233,232,0,0,3,2,0,0,4000,"咒術師13"
70014,234,0,0,0,3,0,0,0,4500,"咒術師14"
70015,236,0,0,0,3,0,0,0,5000,"咒術師15"
70016,237,0,0,0,3,0,0,0,5300,"咒術師16"
70017,241,0,0,0,3,0,0,0,5500,"咒術師17"
70018,239,0,0,0,3,0,0,0,5700,"咒術師18"
70019,243,0,0,0,3,0,0,0,5900,"咒術師19"
70020,244,0,0,0,3,0,0,0,6100,"咒術師20"
70021,134,137,0,0,4,2,0,0,6300,"咒術師21"
70022,33,246,0,0,4,2,0,0,6500,"咒術師22"
70023,247,139,0,0,4,2,0,0,6700,"咒術師23"
70024,144,143,0,0,4,2,0,0,6900,"咒術師24"
70025,148,0,0,0,4,0,0,0,7100,"咒術師25"
70026,254,0,0,0,4,0,0,0,7600,"咒術師26"
70027,251,0,0,0,4,0,0,0,8600,"咒術師27"
70028,260,0,0,0,4,0,0,0,9400,"咒術師28"
70029,263,0,0,0,4,0,0,0,9700,"咒術師29"
70030,168,0,0,0,4,0,0,0,10000,"咒術師30"
70031,44,166,0,0,5,2,0,0,11000,"咒術師31"
70032,264,170,0,0,5,2,0,0,12000,"咒術師32"
70033,269,49,0,0,5,2,0,0,12500,"咒術師33"
70034,50,172,0,0,5,2,0,0,13000,"咒術師34"
70035,62,0,0,0,5,0,0,0,13500,"咒術師35"
70036,54,0,0,0,5,0,0,0,14000,"咒術師36"
70037,295,0,0,0,5,0,0,0,14500,"咒術師37"
70038,298,0,0,0,5,0,0,0,15000,"咒術師38"
70039,299,0,0,0,5,0,0,0,16000,"咒術師39"
70040,273,0,0,0,5,0,0,0,16500,"咒術師40"
70041,308,179,0,0,6,2,0,0,17000,"咒術師41"
70042,73,186,0,0,6,1,0,0,17500,"咒術師42"
70043,187,188,0,0,6,2,0,0,18000,"咒術師43"
70044,310,191,0,0,6,2,0,0,18500,"咒術師44"
70045,315,316,0,0,3,2,0,0,19000,"咒術師45"
70046,278,0,0,0,6,0,0,0,19500,"咒術師46"
70047,78,0,0,0,6,0,0,0,20000,"咒術師47"
70048,201,0,0,0,6,0,0,0,20500,"咒術師48"
70049,284,0,0,0,6,0,0,0,21000,"咒術師49"
70050,91,0,0,0,6,0,0,0,21500,"咒術師50"
260001,1,0,0,0,3,0,0,0,75,"秘術師01"
260002,2,0,0,0,3,0,0,0,180,"秘術師02"
260003,4,0,0,0,3,0,0,0,360,"秘術師03"
260004,5,0,0,0,3,0,0,0,410,"秘術師04"
260005,355,0,0,0,3,0,0,0,530,"秘術師05"
260006,9,0,0,0,3,0,0,0,980,"秘術師06"
260007,11,0,0,0,3,0,0,0,1100,"秘術師07"
260008,10,13,0,0,3,3,0,0,1300,"秘術師08"
260009,14,0,0,0,3,0,0,0,1600,"秘術師09"
260010,16,0,0,0,3,0,0,0,1700,"秘術師10"
260011,19,0,0,0,3,0,0,0,2300,"秘術師11"
260012,20,0,0,0,3,0,0,0,3200,"秘術師12"
260013,21,0,0,0,3,0,0,0,4000,"秘術師13"
260014,115,0,0,0,3,0,0,0,4500,"秘術師14"
260015,23,0,0,0,3,0,0,0,5000,"秘術師15"
260016,25,0,0,0,3,0,0,0,5300,"秘術師16"
260017,26,0,0,0,3,0,0,0,5500,"秘術師17"
260018,27,29,0,0,3,3,0,0,5700,"秘術師18"
260019,28,0,0,0,3,0,0,0,5900,"秘術師19"
260020,31,0,0,0,3,0,0,0,6100,"秘術師20"
260021,134,0,0,0,4,0,0,0,6300,"秘術師21"
260022,245,0,0,0,4,0,0,0,6500,"秘術師22"
260023,137,0,0,0,4,0,0,0,6700,"秘術師23"
260024,34,0,0,0,4,0,0,0,6900,"秘術師24"
260025,151,0,0,0,4,0,0,0,7100,"秘術師25"
260026,150,253,0,0,4,2,0,0,7600,"秘術師26"
260027,256,0,0,0,4,0,0,0,8600,"秘術師27"
260028,156,262,0,0,4,2,0,0,9400,"秘術師28"
260029,163,0,0,0,4,0,0,0,9700,"秘術師29"
260030,169,0,0,0,4,0,0,0,10000,"秘術師30"
260031,45,0,0,0,4,0,0,0,11000,"秘術師31"
260032,48,0,0,0,4,0,0,0,12000,"秘術師32"
260033,50,0,0,0,4,0,0,0,12500,"秘術師33"
260034,268,0,0,0,4,0,0,0,13000,"秘術師34"
260035,53,0,0,0,4,0,0,0,13500,"秘術師35"
260036,55,57,0,0,4,1,0,0,14000,"秘術師36"
260037,294,0,0,0,4,0,0,0,14500,"秘術師37"
260038,298,175,0,0,4,2,0,0,15000,"秘術師38"
260039,304,0,0,0,4,0,0,0,16000,"秘術師39"
260040,178,0,0,0,4,0,0,0,16500,"秘術師40"
260041,275,0,0,0,4,0,0,0,17000,"秘術師41"
260042,72,0,0,0,4,0,0,0,17500,"秘術師42"
260043,185,0,0,0,2,0,0,0,18000,"秘術師43"
260044,310,319,0,0,4,2,0,0,18500,"秘術師44"
260045,190,0,0,0,4,0,0,0,19000,"秘術師45"
260046,192,324,0,0,4,2,0,0,19500,"秘術師46"
260047,312,0,0,0,4,0,0,0,20000,"秘術師47"
260048,327,84,0,0,4,2,0,0,20500,"秘術師48"
260049,282,0,0,0,4,0,0,0,21000,"秘術師49"
260050,289,0,0,0,4,0,0,0,21500,"秘術師50"
290001,2,0,0,0,3,0,0,0,75,"雙劍師01"
290002,4,0,0,0,3,0,0,0,180,"雙劍師02"
290003,3,0,0,0,3,0,0,0,360,"雙劍師03"
290004,6,0,0,0,3,0,0,0,410,"雙劍師04"
290005,733,734,0,0,2,1,0,0,530,"雙劍師05"
290006,8,0,0,0,3,0,0,0,980,"雙劍師06"
290007,10,0,0,0,3,0,0,0,1100,"雙劍師07"
290008,13,0,0,0,3,0,0,0,1300,"雙劍師08"
290009,14,15,0,0,1,1,0,0,1600,"雙劍師09"
290010,17,0,0,0,3,0,0,0,1700,"雙劍師10"
290011,735,0,0,0,3,0,0,0,2300,"雙劍師11"
290012,736,19,0,0,1,2,0,0,3200,"雙劍師12"
290013,21,0,0,0,3,0,0,0,4000,"雙劍師13"
290014,22,0,0,0,3,0,0,0,4500,"雙劍師14"
290015,23,0,0,0,3,0,0,0,5000,"雙劍師15"
290016,26,0,0,0,3,0,0,0,5300,"雙劍師16"
290017,29,0,0,0,3,0,0,0,5500,"雙劍師17"
290018,28,27,0,0,2,1,0,0,5700,"雙劍師18"
290019,30,0,0,0,3,0,0,0,5900,"雙劍師19"
290020,31,0,0,0,3,0,0,0,6100,"雙劍師20"
290021,131,0,0,0,3,0,0,0,6300,"雙劍師21"
290022,737,0,0,0,3,0,0,0,6500,"雙劍師22"
290023,134,0,0,0,3,0,0,0,6700,"雙劍師23"
290024,139,0,0,0,3,0,0,0,6900,"雙劍師24"
290025,145,147,0,0,2,2,0,0,7100,"雙劍師25"
290026,151,0,0,0,3,0,0,0,7600,"雙劍師26"
290027,148,0,0,0,3,0,0,0,8600,"雙劍師27"
290028,260,261,0,0,2,2,0,0,9400,"雙劍師28"
290029,161,160,0,0,2,2,0,0,9700,"雙劍師29"
290030,262,0,0,0,3,0,0,0,10000,"雙劍師30"
290031,40,0,0,0,3,0,0,0,11000,"雙劍師31"
290032,48,0,0,0,3,0,0,0,12000,"雙劍師32"
290033,45,53,0,0,2,2,0,0,12500,"雙劍師33"
290034,55,65,0,0,1,2,0,0,13000,"雙劍師34"
290035,58,0,0,0,3,0,0,0,13500,"雙劍師35"
290036,64,0,0,0,4,0,0,0,14000,"雙劍師36"
290037,296,298,0,0,2,2,0,0,14500,"雙劍師37"
290038,300,0,0,0,3,0,0,0,15000,"雙劍師38"
290039,304,0,0,0,3,0,0,0,16000,"雙劍師39"
290040,738,305,0,0,2,2,0,0,16500,"雙劍師40"
290041,273,0,0,0,4,0,0,0,17000,"雙劍師41"
290042,275,0,0,0,4,0,0,0,17500,"雙劍師42"
290043,310,0,0,0,4,0,0,0,18000,"雙劍師43"
290044,319,0,0,0,4,0,0,0,18500,"雙劍師44"
290045,333,334,0,0,2,2,0,0,19000,"雙劍師45"
290046,317,316,0,0,2,2,0,0,19500,"雙劍師46"
290047,318,0,0,0,4,0,0,0,20000,"雙劍師47"
290048,326,0,0,0,4,0,0,0,20500,"雙劍師48"
290049,92,91,0,0,2,2,0,0,21000,"雙劍師49"
290050,739,94,0,0,2,2,0,0,21500,"雙劍師50"
1000001,124,0,0,0,3,0,0,0,240,"黑渦團01"
1000002,335,0,0,0,5,0,0,0,266,"黑渦團02"
1000003,336,0,0,0,3,0,0,0,287,"黑渦團03"
1000004,337,0,0,0,1,0,0,0,311,"黑渦團04"
1000005,142,0,0,0,3,0,0,0,345,"黑渦團05"
1000006,141,0,0,0,3,0,0,0,357,"黑渦團06"
