key,0,1,2,3,4
419,4,19,"","我想暫停一會兒。","イチジチュウダンサセテクダサイ。"
420,4,20,"","有可能。","ソウカモシレマセン。"
500,5,0,"@","【理由】","リユウ."
501,5,1,"","正在詠唱。","エイショウチュウデス。"
502,5,2,"","該工作了。","シゴトノジカンデス。"
503,5,3,"","我約了人。","ヤクソクガアルンデス。"
504,5,4,"","我困了。","ネムクナリマシタ。"
505,5,5,"","我累了。","ツカレマシタ。"
506,5,6,"","有事要辦，先走一步！","ヨウジガアルノデ、コレデ。"
507,5,7,"","身體有點不舒服。","タイチョウガワルインデス。"
508,5,8,"","我不是很有興趣。","キガムキマセン。"
509,5,9,"","我有興趣。","キョウミガアリマス。"
510,5,10,"","我現在正在任務裡。","コンテンツチュウナンデス。"
511,5,11,"","正在戰鬥中！","セントウチュウナンデス。"
512,5,12,"","我想掙錢。","オカネヲカセギタイデス。"
513,5,13,"","我不記得了。","オボエテナインデス。"
514,5,14,"","我不知道。","シラナインデス。"
515,5,15,"","剛用掉了……","ツカッタバカリデス。"
516,5,16,"","我想掙經驗值。","ケイケンチガホシイデス。"
517,5,17,"","我錯了。","マチガエマシタ。"
518,5,18,"","已經有人邀請我了。","スデニサソワレテイマス。"
519,5,19,"","我已經有一個了。","スデニモッテイマス。"
520,5,20,"","招募已經結束了。","ボシュウガオワリマシタ。"
521,5,21,"","我正在做準備。","ジュンビヲシテイマス。"
522,5,22,"","現在無法脫身。","テガハナセマセン。"
523,5,23,"","我在和人聊天。","ザツダンヲシテイマス。"
524,5,24,"","我沒有在用鍵盤。","キーボードヲツカッテイマセン。"
525,5,25,"","我正在查資料。","タンサクチュウデス。"
600,6,0,"@","【交易】","トレード."
601,6,1,"","能賣給我嗎？","クレマセンカ?"
602,6,2,"","能幫我個忙嗎？","シテクレマセンカ?"
603,6,3,"","能便宜些嗎？","ヤスクシテクレマセンカ?"
604,6,4,"","要購買嗎？","カッテクレマセンカ?"
605,6,5,"","要出售嗎？","ウッテクレマセンカ?"
606,6,6,"","能交換嗎？","トレードシマセンカ?"
607,6,7,"","你需要嗎？","イリマセンカ?"
608,6,8,"","你能製作嗎？","セイサクデキマセンカ?"
609,6,9,"","你有嗎？","モッテイマセンカ?"
610,6,10,"","需要什麼必要的素材？","ヒツヨウナソザイハナンデスカ?"
611,6,11,"","沒錢！","オカネガアリマセン。"
612,6,12,"","我沒有那個道具。","アイテムガアリマセン。"
613,6,13,"","我沒什麼能給你的。","アナタニアゲラレルモノハナサソウデス。"
614,6,14,"","給你這個。","コレヲアナタニアゲマショウ。"
615,6,15,"","請。","クダサイ。"
616,6,16,"","報酬：","ホウシュウ:"
617,6,17,"","價格：","ネダン:"
618,6,18,"","發送物品","オトドケモノ"
700,7,0,"@","【組織】","ヘンセイ."
701,7,1,"","尋找同伴中。","ボシュウチュウデス。"
702,7,2,"","請集合。","アツマッテクダサイ。"
703,7,3,"","組隊怎麼樣？","イッショニヤリマセンカ?"
704,7,4,"","你是一個人嗎？","ヒトリデスカ?"
705,7,5,"","有空位嗎？","アキハアリマスカ?"
706,7,6,"","請邀請我。","サソッテクダサイ。"
707,7,7,"","請讓我加入。","イレテクダサイ。"
708,7,8,"","誰是隊長？","リーダーハダレデスカ?"
709,7,9,"","就一會兒也可以。","タンジカンデモイインデスガ。"
710,7,10,"","我們小隊滿了。","フルパーティナンデス。"
711,7,11,"","請幫個忙。","テツダッテクダサイ。"
712,7,12,"","小隊解散。","パーティヲカイサンシマス。"
713,7,13,"","暫時離開一下。","セキヲハズシマス。"
714,7,14,"","希望組隊。","パーティサンカヲキボウシマス。"
715,7,15,"","輕銳小隊","-"
716,7,16,"","滿編小隊","-"
717,7,17,"","我還沒有適應。","フナレデス。"
718,7,18,"","要補充隊員嗎？","メンバーノホジュウヲシマセンカ?"
800,8,0,"@","【戰術】","センジュツ."
801,8,201,"","請跟上。","ツイテキテクダサイ。"
802,8,202,"","我會跟上的。","ツイテイキマス。"
803,8,203,"","調查看看。","シラベテミテクダサイ。"
804,8,204,"","我找到了！","ミツケマシタ!"
805,8,1,"","全力攻擊！","ゼンリョクデコウゲキシテクダサイ!"
806,8,2,"","稍微退後些。","スコシサガッテ。"
807,8,3,"","請留意仇恨值。","テキシニチュウイシテクダサイ。"
808,8,4,"","先幹掉這個！","コレヲサキニヤッツケテ!"
809,8,5,"","請不要攻擊。","コウゲキシナイデクダサイ。"
810,8,6,"","拉住那隻怪！","アシドメシテクダサイ!"
811,8,7,"","請使它無效化。","ムコウカシテクダサイ!"
812,8,8,"","治療！","カイフクシテクダサイ!"
813,8,9,"","快加上！","カケテクダサイ!"
814,8,10,"","快跑！","ニゲテ!"
815,8,11,"","救命！","タスケテ!"
816,8,12,"","停止！","トマッテ!"
817,8,13,"","待命中。","タイキシマス。"
818,8,14,"","沒剩下了。","ナクナリマシタ。"
819,8,15,"","沒有了。","アリマセン。"
820,8,16,"","請節約一點。","セツヤクシテクダサイ。"
821,8,17,"","我會節約的。","セツヤクシマス。"
822,8,18,"","裝備的耐久度下降了。","ソウビヒンノタイキュウドガサガッテキマシタ。"
823,8,19,"","準備完畢！","ジュンビカンリョウ!"
824,8,100,"","請標記怪物。","マーカーヲセッテイシテクダサイ。"
825,8,20,"","用這個吧。","ツカッテクダサイ。"
826,8,205,"","休息一下吧。","キュウケイシマショウ。"
827,8,21,"","我去引敵人過來。","テキヲツレテキマス。"
828,8,22,"","我去吸引敵人。","テキヲヒキツケマス。"
829,8,206,"","請等一下。","マッテクダサイ。"
830,8,207,"","在那邊集合吧。","ゲンチニシュウゴウシマショウ。"
831,8,208,"","我們走吧。","イドウシマショウ。"
832,8,209,"","請到那邊去。","ソコニイテクダサイ。"
833,8,210,"","我現在過去。","コレカラムカイマス。"
834,8,211,"","馬上回來。","スグモドリマス。"
835,8,212,"","請快點擲骰。","ロットシテクダサイ。"
836,8,300,"","弱點：","ジャクテン:"
837,8,301,"","注意：","チュウイ:"
838,8,302,"","推薦：","オススメ:"
839,8,303,"","討伐順序：","トウバツジュン:"
840,8,304,"","所需物品：","ホシイモノ:"
841,8,23,"","請保持住敵人的仇恨。","テキシヲカセイデクダサイ。"
842,8,24,"","敵人正在靠近！","テキガチカヅイテマス!"
843,8,25,"","請不要在意。","キニシナイデクダサイ。"
844,8,26,"","請不要管那個。","ムシシテクダサイ。"
845,8,1084,"","交換。","-"
846,8,27,"","換我來！","コウタイシテクダサイ!"
847,8,28,"","我先上！","ワタシガサイショニコウゲキシマス!"
848,8,200,"","我們慢點打。","ユックリススミマショウ。"
849,8,30,"","快做！","ジッコウシテクダサイ!"
850,8,305,"","方向：","ホウコウ:"
851,8,31,"","快迴避！","カイヒシテクダサイ!"
852,8,32,"","請朝後。","ウシロヲムイテクダサイ。"
853,8,33,"","快去吃傷害。","ダメージヲウケテクダサイ。"
854,8,34,"","讓敵人離遠點。","テキヲハナシテクダサイ。"
855,8,35,"","離遠點。","ハナレテクダサイ。"
856,8,36,"","離近點。","チカヅイテクダサイ。"
857,8,37,"","帶走。","ハコンデクダサイ。"
859,8,39,"","快切斷！","セツダンシテクダサイ!"
860,8,40,"","繼續維持！","イジシテクダサイ!"
861,8,41,"","一起打倒吧！","ドウジニタオシマショウ!"
862,8,42,"","躲起來！","カクレテ!"
863,8,43,"","搭乘了！","トウジョウシマス!"
864,8,44,"","請搭乘！","トウジョウシテクダサイ!"
900,9,0,"@","【職能】","ヤクワリ."
901,9,1,"","隊長","-"
902,9,2,"","管理員","-"
903,9,10,"","戰鬥菁英","-"
904,9,11,"","魔法導師","-"
905,9,12,"","大地使者","-"
906,9,13,"","能工巧匠","-"
907,9,20,"","防護職業","-"
908,9,23,"","近戰職業","キンセツコウゲキヤク"
909,9,24,"","遠程職業","エンカクコウゲキヤク"
910,9,21,"","治療職業","-"
911,9,26,"","強化職業","キョウカヤク"
912,9,25,"","魔法職業","マホウコウゲキヤク"
913,9,22,"","進攻職業","-"
950,10,0,"@","【位置】","イチ."
951,10,1,"","位置","イチ"
952,10,13,"","北","キタ"
953,10,12,"","南","ミナミ"
954,10,10,"","東","ヒガシ"
955,10,11,"","西","ニシ"
956,10,20,"","上","ウエ"
957,10,21,"","下","シタ"
958,10,23,"","右","ミギ"
959,10,22,"","左","ヒダリ"
960,10,30,"","前面","オモテ"
961,10,31,"","後面","ウラ"
962,10,43,"","旁邊","ヨコ"
963,10,40,"","正面","ショウメン"
964,10,46,"","中央","チュウオウ"
965,10,41,"","側面","ソクメン"
966,10,44,"","內側","ウチガワ"
967,10,45,"","外側","ソトガワ"
968,10,50,"","這邊","コッチ"
969,10,51,"","遠處","アッチ"
970,10,52,"","那邊","ソッチ"
971,10,53,"","再近一些","モットチカク"
972,10,54,"","再遠一些","モットトオク"
973,10,60,"","入口","イリグチ"
974,10,61,"","出口","デグチ"
975,10,42,"","背面","ハイメン"
976,10,70,"","一點","イチジ"
977,10,71,"","兩點","ニジ"
978,10,72,"","三點","サンジ"
979,10,73,"","四點","ヨジ"
980,10,74,"","五點","ゴジ"
981,10,75,"","六點","ロクジ"
982,10,76,"","七點","シチジ"
983,10,77,"","八點","ハチジ"
984,10,78,"","九點","クジ"
985,10,79,"","十點","ジュウジ"
986,10,80,"","十一點","ジュウイチジ"
987,10,81,"","十二點","ジュウニジ"
1000,11,0,"@","【時間】","ジカン."
1001,11,3,"","前天","オトトイ"
1002,11,2,"","昨天","キノウ"
1003,11,1,"","今天","キョウ"
1004,11,4,"","明天","アシタ"
1005,11,5,"","後天","アサッテ"
1006,11,11,"","上週","センシュウ"
1007,11,10,"","這週","コンシュウ"
1008,11,12,"","下週","ライシュウ"
1009,11,20,"","上午","ゴゼン"
1010,11,21,"","下午","ゴゴ"
1011,11,30,"","早晨","アサ"
1012,11,31,"","中午","ヒル"
1013,11,32,"","晚上","ヨル."
1014,11,40,"","星期","ヨウビ"
1015,11,41,"","星期日","ニチヨウビ"
1016,11,42,"","星期一","ゲツヨウビ"
1017,11,43,"","星期二","カヨウビ"
1018,11,44,"","星期三","スイヨウビ"
1019,11,45,"","星期四","モクヨウビ"
1020,11,46,"","星期五","キンヨウビ"
1021,11,47,"","星期六","ドヨウビ"
1022,11,50,"","假日","キュウジツ"
1023,11,51,"","休息","ヤスミ"
1024,11,60,"","長期","チョウキ"
1025,11,61,"","短期","タンキ"
1026,11,70,"","日期","ヒヅケ"
1027,11,75,"","秒","ビョウ"
1028,11,74,"","分鐘","フン"
1029,11,71,"","小時","ジカン"
1030,11,73,"","月","ツキ"
1031,11,72,"","年","ネン"
1032,11,120,"","1月","イチガツ"
1033,11,121,"","2月","ニガツ"
1034,11,122,"","3月","サンガツ"
1035,11,123,"","4月","シガツ"
1036,11,124,"","5月","ゴガツ"
1037,11,125,"","6月","ロクガツ"
1038,11,126,"","7月","シチガツ"
1039,11,127,"","8月","ハチガツ"
1040,11,128,"","9月","クガツ"
1041,11,129,"","10月","ジュウガツ"
1042,11,130,"","11月","ジュウイチガツ"
1043,11,131,"","12月","ジュウニガツ"
1044,11,81,"","上個月","センゲツ"
1045,11,80,"","這個月","コンゲツ"
1046,11,82,"","下個月","ライゲツ"
1047,11,84,"","去年","キョネン"
1048,11,83,"","今年","コトシ"
1049,11,85,"","明年","ライネン"
1050,11,90,"","現在","イマ"
1051,11,91,"","馬上","モウスグ"
1052,11,92,"","任何時候","イツデモ"
1053,11,100,"","最初","サイショ"
1054,11,101,"","最後","サイゴ"
1055,11,110,"","等待時間","マチジカン"
1056,11,111,"","剩餘時間","ノコリジカン"
1057,11,112,"","結束時間","シュウリョウジカン"
1058,11,140,"","第六星曆","ダイロクセイレキ"
1059,11,141,"","第七靈災","ダイナナレイサイ"
1060,11,142,"","第七星曆","ダイナナセイレキ"
1061,11,93,"","之前","チョクゼン"
1062,11,94,"","之後","チョクゴ"
1150,13,0,"@","【移動方式】","イドウホウホウ."
1151,13,2,"","行走","アルク"
1152,13,1,"","奔跑","ハシル"
1153,13,3,"","跟隨","ツイジュウ"
1154,13,10,"","陸行鳥","-"
1155,13,11,"","專屬陸行鳥","-"
1156,13,12,"","租借陸行鳥","-"
1157,13,13,"","陸行鳥運輸","-"
1158,13,20,"","坐騎","-"
1159,13,30,"","傳送","-"
1160,13,31,"","返回","-"
1161,13,33,"","都市傳送網","トシテンソウモウ"
1162,13,34,"","飛空艇","ヒクウテイ"
1163,13,32,"","返回點","-"
1164,13,35,"","定期船","テイキセン"
1165,13,21,"","飛行坐騎","-"
1200,14,0,"@","【設施】","シセツ."
1201,14,10,"","乙太之光","-"
1202,14,11,"","城內乙太之晶","トシテンソウモウ"
1203,14,20,"","冒險者公會","ボウケンシャギルド"
1204,14,21,"","公會","ギルド"
1205,14,30,"","商店","-"
1206,14,31,"","陸行鳥欄","チョコボドメ"
1207,14,90,"","旅館","ヤドヤ"
1208,14,32,"","客房","ヨビリン"
1209,14,42,"","休息區","-"
1210,14,39,"","公會理符發行處","ギルドリーヴハッコウマドグチ"
1211,14,40,"","通訊貝辦理處","リンクシェルハッコウマドグチ"
1212,14,33,"","市場布告板","-"
1213,14,41,"","僱員窗口","リテイナーコヨウマドグチ"
1214,14,34,"","修理工","シュウリヤ"
1215,14,71,"","飛艇坪","-"
1216,14,35,"","郵差莫古力","-"
1217,14,72,"","碼頭","フナツキバ"
1218,14,73,"","渡輪碼頭","-"
1219,14,70,"","搭乘點","ハッチャクジョウ"
1220,14,80,"","黑渦軍令部","コッカダングンレイブ"
1221,14,81,"","蛇巢司令部","ソウジャトウトウゴウシレイブ"
1222,14,82,"","恆輝作戰總部","フメツタイサクセンホンブ"
1223,14,91,"","冒險者住宅區","ボウケンシャキョジュウク"
1224,14,60,"","競技場接待處","コロセウムタイセンウケツケ"
1225,14,36,"","怪物狩獵告示板","-"
1226,14,37,"","天氣預報員","テンキヨホウシ"
1227,14,100,"","美容師傳喚鈴","ビヨウシノヨビリン"
1228,14,92,"","擴建區","カクチョウガイ"
1229,14,101,"","管弦樂琴","-"
1230,14,50,"","木人","モクジン"
1231,14,38,"","魔晶石師傅","マテリアシ"
1232,14,93,"","公寓","-"
1233,14,102,"","投影台","-"
1234,14,110,"","交流簿","コウリュウチョウ"
1235,14,103,"","收藏櫃","アイゾウヒンキャビネット"
1236,14,104,"","旅行筆錄","アイヨウノキコウロク"
1250,15,0,"@","【大國防聯軍】","グランドカンパニー."
1251,15,1,"","大國防聯軍","-"
1252,15,2,"","軍銜","カイキュウ"
1253,15,3,"","軍需品","グンジュヒン"
1254,15,4,"","補給品","ホキュウヒン"
1255,15,5,"","稀有品","キショウヒン"
1256,15,6,"","黑渦團","コッカダン"
1257,15,7,"","雙蛇黨","ソウジャトウ"
1258,15,8,"","恆輝隊","フメツタイ"
1270,16,0,"@","【部隊】","フリーカンパニー."
1271,16,1,"","部隊","-"
1272,16,2,"","署名","ショメイ"
1273,16,3,"","部隊公告","-"
1274,16,4,"","部隊儲物櫃","-"
1275,16,5,"","部隊隊徽","-"
1276,16,6,"","部隊特效","-"
1277,16,7,"","部隊合建","-"
1278,16,8,"","部隊工房","チカコウボウ"
1279,16,9,"","飛空艇探索","-"
1280,16,10,"","潛水艇探索","-"
1300,17,0,"@","【遊戲系統】","ゲームシステム."
1301,17,1,"","職業","-"
1302,17,2,"","轉職","-"
1303,17,3,"","特職","-"
1304,17,4,"","特職轉換","-"
1305,17,6,"","靈魂水晶","-"
1306,17,10,"","等級","-"
1307,17,11,"","經驗值","ケイケンチ"
1308,17,500,"","守護神","シュゴシン"
1309,17,501,"","民族","ミンゾク"
1310,17,502,"","部族","ブゾク"
1311,17,700,"","地區","-"
1312,17,5,"","兵裝","-"
1313,17,23,"","道具","-"
1314,17,801,"","套裝","-"
1315,17,12,"","休息獎勵","-"
1316,17,50,"","單人","-"
1317,17,51,"","小隊","-"
1318,17,200,"","坐騎","-"
1319,17,201,"","寵物","-"
1320,17,202,"","僱員","-"
1321,17,20,"","戰鬥","-"
1322,17,21,"","製作","セイサク"
1323,17,22,"","採集","サイシュウ"
1324,17,24,"","耐久度","タイキュウド"
1325,17,25,"","精鍊度","レンセイド"
1326,17,26,"","裝備適性","ソウビテキセイ"
1327,17,60,"","寶箱","タカラバコ"
1328,17,210,"","目標","-"
1329,17,213,"","鎖定","-"
1330,17,211,"","焦點目標","-"
1331,17,214,"","目標標記","-"
1332,17,800,"","選單","-"
1333,17,803,"","地圖","-"
1334,17,810,"","服務台","-"
1335,17,820,"","截圖","-"
1336,17,811,"","返回標題畫面","-"
1337,17,812,"","退出遊戲","ゲームシュウリョウ"
1338,17,813,"","關閉","-"
1339,17,821,"","定型文","テイケイブンジショ"
1340,17,802,"","情感動作","-"
1341,17,80,"","成就","-"
1342,17,81,"","稱號","ショウゴウ"
1343,17,100,"","貨幣","ツウカ"
1344,17,101,"","金幣","-"
1345,17,91,"","交易","-"
1346,17,90,"","調查","シラベル"
1347,17,92,"","自動跟隨","ジドウツイビ"
1348,17,52,"","團隊","-"
1349,17,380,"","房屋","-"
1350,17,391,"","友好度","ユウコウド"
1351,17,392,"","友好關係等級","ユウコウランク"
1352,17,70,"","最優隊員","エムアイピー"
1353,17,150,"","亞拉戈神典石","-"
1356,17,73,"","投票驅逐","トウヒョウジョメイ"
1357,17,72,"","放棄任務投票","ギブアップトウヒョウ"
1358,17,215,"","場景標記","-"
1359,17,212,"","地面目標","-"
1360,17,350,"","武具投影","ブグトウエイ"
1362,17,351,"","美容師","ビヨウシ"
1363,17,302,"","僱員探險","-"
1364,17,400,"","魂晶","-"
1365,17,410,"","黃道武器","-"
1366,17,401,"","星光變石","-"
1367,17,412,"","魂靈","-"
1368,17,413,"","新星","-"
1369,17,103,"","同盟徽章","ドウメイキショウ"
1370,17,300,"","怪物通緝令","モブテハイショ"
1371,17,301,"","法外戰區","アウトローセンク"
1372,17,550,"","超越之力","コエルチカラ"
1373,17,381,"","飼養陸行鳥","チョコボイクセイ"
1374,17,303,"","天氣預報","テンキヨホウ"
1375,17,154,"","亞拉戈詩學神典石","シガク"
1376,17,390,"","貢獻值","コウケンチ"
1377,17,102,"","軍票","グンピョウ"
1378,17,105,"","狼印戰績","タイジンセンセキ"
1379,17,411,"","天極","-"
1380,17,414,"","鎮魂","-"
1381,17,104,"","兵團徽章","セントリオキショウ"
1384,17,63,"","隊長分配","-"
1385,17,62,"","僅限貪婪","グリードゲンテイ"
1386,17,61,"","通常分配","ツウジョウロット"
1387,17,420,"","元靈武器","-"
1389,17,352,"","永結同心","-"
1390,17,12,"","物品品級","-"
1391,17,13,"","等級調整","-"
1392,17,353,"","天書奇談","クロノクウソウチョウ"
1396,17,71,"","解除限制","ニンズウセイゲンカイジョ"
1397,17,354,"","樂器演奏","ガッキエンソウ"
1398,17,356,"","時尚品鑒","-"
1400,18,0,"@","【戰鬥】","バトル."
1401,18,1,"","攻擊","コウゲキ"
1402,18,2,"","技能","-"
1403,18,6,"","共通技能","-"
1404,18,15,"","特性","トクセイ"
1405,18,3,"","特職技能","ジョブアクション"
1406,18,5,"","額外技能","ツイカアクション"
1407,18,11,"","魔法","マホウ"
1408,18,10,"","戰技","-"
1409,18,12,"","能力","-"
1410,18,13,"","詠唱時間","-"
1411,18,14,"","複唱時間","-"
1412,18,16,"","行動適性","コウドウテキセイ"
1413,18,56,"","連結","-"
1414,18,20,"","召喚獸","-"
1415,18,21,"","搭檔","-"
1416,18,53,"","仇恨","テキシ"
1417,18,54,"","主動","コウセンテキ"
1418,18,55,"","被動","ヒコウセンテキ"
1419,18,59,"","無法戰鬥","セントウフノウ"
1420,18,70,"","戰利品","センリヒン"
1421,18,72,"","分配","ブンパイ"
1422,18,71,"","擲骰","-"
1423,18,18,"","抗性","-"
1424,18,17,"","習得","シュウトク"
1425,18,57,"","索敵","カンチ"
1426,18,58,"","範圍","ハンイ"
1427,18,7,"","極限技","-"
1428,18,50,"","敵人","テキ"
1429,18,51,"","魔物","-"
1430,18,52,"","惡名菁英","-"
1432,18,81,"","連鎖獎勵","-"
1433,18,80,"","兵裝轉換獎勵","-"
1434,18,83,"","等級同步","-"
1435,18,8,"","對戰技能","-"
1436,18,102,"","範圍攻擊","ハンイコウゲキ"
1437,18,104,"","前方範圍攻擊","ゼンポウハンイコウゲキ"
