key,0,1,2,3,4,5,6,7,8,9,10,11
79,"低徑",0,"",0,0,1,0,0,"",0,30,0
80,"蛇蛻林",0,"",0,0,1,0,0,"",0,40,0
81,"沉默花壇",0,"",0,0,1,0,0,"",0,20,0
82,"兀爾德恩惠地",0,"",0,0,1,0,0,"",0,50,0
83,"私語巨木",0,"",0,0,1,0,0,"",0,10,0
84,"和平苑",0,"",0,0,1,0,0,"",0,20,0
85,"榿木泉",0,"",0,0,1,0,0,"",0,30,0
86,"榮耀溪",0,"",0,0,1,0,0,"",0,40,0
87,"青貉門",0,"",0,0,1,0,0,"",0,0,0
88,"白狼門",0,"",0,0,1,0,0,"",0,0,0
89,"基爾波特哨塔",0,"",0,0,1,0,0,"",0,0,0
90,"烤餅練兵所",0,"",0,0,1,0,0,"",0,0,0
91,"加比諾老爹的小屋",0,"",0,0,1,0,0,"",0,0,0
92,"裸岩丘",0,"",0,0,1,0,0,"",0,0,0
93,"沃連牢獄",0,"",0,0,1,0,0,"",0,0,0
94,"彎枝牧場",0,"",0,0,1,0,0,"",0,0,0
95,"加爾梵斯哨塔",0,"",0,0,1,0,0,"",0,0,0
96,"地母神忘跡",0,"",0,0,1,0,0,"",0,0,0
97,"塔姆·塔拉墓園",0,"",0,0,1,0,0,"",0,0,0
98,"鏡池棧橋",0,"",0,0,1,0,0,"",0,0,0
99,"睡蓮岩",0,"",0,0,1,0,0,"",0,0,0
100,"境樹",0,"",0,0,1,0,0,"",0,0,0
101,"常影區",0,"",0,0,1,0,0,"",0,0,0
102,"靜語莊園",0,"",0,0,1,0,0,"",0,0,0
103,"血祭台",0,"",0,0,1,0,0,"",0,0,0
104,"萌芽池",0,"",0,0,1,0,0,"",0,0,0
105,"龍紋岩",0,"",0,0,1,0,0,"",0,0,0
106,"魔石精巢穴",0,"",0,0,1,0,0,"",0,0,0
107,"霍桑山寨",0,"",0,0,1,0,0,"",0,0,0
108,"境樹",0,"",0,0,1,0,0,"",0,0,0
109,"",0,"",0,0,0,0,0,"",0,0,0
110,"阿馬里賽哨塔",0,"",0,0,1,0,0,"",0,0,0
111,"帝國東方堡",0,"",0,0,1,0,0,"",0,0,0
112,"十二神大聖堂",0,"",0,0,1,0,0,"",0,0,0
113,"妖精暫留地",0,"",0,0,1,0,0,"",0,0,0
114,"月芽叢",0,"",0,0,1,0,0,"",0,0,0
115,"搖籃樹",0,"",0,0,1,0,0,"",0,0,0
116,"金葉台",0,"",0,0,1,0,0,"",0,0,0
117,"懸鉤群",0,"",0,0,1,0,0,"",0,0,0
118,"巴斯卡隆監視所遺址",0,"",0,0,1,0,0,"",0,0,0
119,"巴斯卡隆酒家",0,"",0,0,1,0,0,"",0,0,0
120,"托托·拉克千獄",0,"",0,0,1,0,0,"",0,0,0
121,"空居",0,"",0,0,1,0,0,"",0,0,0
122,"無人庵",0,"",0,0,1,0,0,"",0,0,0
123,"恬靜路營地",0,"",0,0,1,0,0,"",0,0,0
124,"",0,"",0,0,0,0,0,"",0,0,0
125,"無限城市街古蹟",0,"",0,0,1,0,0,"",0,0,0
126,"蔓根沼",0,"",0,0,1,0,0,"",0,0,0
127,"森南飛艇坪",0,"",0,0,1,0,0,"",0,0,0
128,"無限城古堡",0,"",0,0,1,0,0,"",0,0,0
129,"石場水車",0,"",0,0,1,0,0,"",0,0,0
130,"紅腹蜂巢",0,"",0,0,1,0,0,"",0,0,0
131,"哥布林族野營地",0,"",0,0,1,0,0,"",0,0,0
132,"枯葉堆",0,"",0,0,1,0,0,"",0,0,0
133,"兀爾德泉",0,"",0,0,1,0,0,"",0,0,0
134,"",0,"",0,0,0,0,0,"",0,0,0
135,"黃蛇門",0,"",0,0,1,0,0,"",0,0,0
136,"私語巨木鳥欄",0,"",0,0,1,0,0,"",0,0,0
137,"艾·塔塔哨塔",0,"",0,0,1,0,0,"",0,0,0
138,"境樹",0,"",0,0,1,0,0,"",0,0,0
139,"林場水車",0,"",0,0,1,0,0,"",0,0,0
140,"秋瓜浮村",0,"",0,0,1,0,0,"",0,0,0
141,"浮栓亭",0,"",0,0,1,0,0,"",0,0,0
142,"弗洛朗泰爾哨塔",0,"",0,0,1,0,0,"",0,0,0
143,"山人岩穴",0,"",0,0,1,0,0,"",0,0,0
144,"格爾莫拉遺跡",0,"",0,0,1,0,0,"",0,1,0
145,"鳥人軍採伐所",0,"",0,0,1,0,0,"",0,0,0
146,"歐金尼婭哨塔",0,"",0,0,1,0,0,"",0,0,0
147,"初學者學堂",0,"",0,0,1,0,0,"",0,0,0
148,"",0,"",0,0,0,0,0,"",0,0,0
149,"",0,"",0,0,0,0,0,"",0,0,0
150,"",0,"",0,0,0,0,0,"",0,0,0
151,"棲木旅館",0,"",0,0,1,0,0,"",0,0,0
152,"艾歐澤亞地下空間",0,"",0,0,1,0,0,"",0,0,0
153,"陌迪翁牢獄",0,"",0,0,1,0,0,"",0,0,0
154,"群狼困鬥",0,"",0,0,1,0,0,"",0,0,0
155,"花蜜棧橋",0,"",0,0,1,0,0,"",0,0,0
156,"西葉脈",0,"",0,0,1,0,0,"",0,0,0
157,"東葉脈",0,"",0,0,1,0,0,"",0,0,0
158,"若斯蘭哨塔",0,"",0,0,1,0,0,"",0,0,0
159,"盛花養蜂場",0,"",0,0,1,0,0,"",0,0,0
160,"元靈幼樹",0,"",0,0,1,0,0,"",0,0,0
161,"和風流地",0,"",0,0,1,0,0,"",0,10,0
162,"盛夏灘",0,"",0,0,1,0,0,"",0,20,0
163,"三星里彎陷",0,"",0,0,1,0,0,"",0,30,0
164,"莫拉比灣",0,"",0,0,1,0,0,"",0,10,0
165,"雪松原",0,"",0,0,1,0,0,"",0,20,0
166,"神握角",0,"",0,0,1,0,0,"",0,30,0
167,"鮮血濱",0,"",0,0,1,0,0,"",0,10,0
168,"接雨草樹林",0,"",0,0,1,0,0,"",0,20,0
169,"永恆舊街",0,"",0,0,1,0,0,"",0,30,0
170,"四分石地",0,"",0,0,1,0,0,"",0,10,0
171,"骷髏谷",0,"",0,0,1,0,0,"",0,20,0
172,"二分石地",0,"",0,0,1,0,0,"",0,40,0
173,"幻影群島",0,"",0,0,1,0,0,"",0,30,0
174,"橡樹原",0,"",0,0,1,0,0,"",0,10,0
175,"登天路",0,"",0,0,1,0,0,"",0,10,0
176,"黑金湖",0,"",0,0,1,0,0,"",0,20,0
177,"石綠湖",0,"",0,0,1,0,0,"",0,20,0
178,"澤爾瑪溪谷",0,"",0,0,1,0,0,"",0,30,0
179,"和風陸門",0,"",0,0,1,0,0,"",0,0,0
180,"加拉迪翁灣",0,"",0,0,1,0,0,"",0,0,0
181,"德內維爾西路",0,"",0,0,1,0,0,"",0,0,0
182,"無賴川",0,"",0,0,1,0,0,"",0,0,0
183,"拉撒格蘭關",0,"",0,0,1,0,0,"",0,0,0
184,"盛夏農莊",0,"",0,0,1,0,0,"",0,0,0
185,"海詞石窟",0,"",0,0,1,0,0,"",0,0,0
186,"永恆川",0,"",0,0,1,0,0,"",0,0,0
187,"岩鍋",0,"",0,0,1,0,0,"",0,0,0
188,"開墾者小倉",0,"",0,0,1,0,0,"",0,0,0
189,"橫斷崖",0,"",0,0,1,0,0,"",0,0,0
190,"天梯",0,"",0,0,1,0,0,"",0,0,0
191,"德內維爾關",0,"",0,0,1,0,0,"",0,0,0
192,"輕聲谷",0,"",0,0,1,0,0,"",0,0,0
193,"尼姆河",0,"",0,0,1,0,0,"",0,0,0
194,"前桅塔",0,"",0,0,1,0,0,"",0,0,0
195,"錯亂橋",0,"",0,0,1,0,0,"",0,0,0
196,"眼鏡岩",0,"",0,0,1,0,0,"",0,0,0
197,"遺孀淚",0,"",0,0,1,0,0,"",0,0,0
198,"暴風陸門",0,"",0,0,1,0,0,"",0,0,0
199,"奧修昂大橋",0,"",0,0,1,0,0,"",0,0,0
200,"赤血雄雞農場",0,"",0,0,1,0,0,"",0,0,0
201,"灰艦風車群",0,"",0,0,1,0,0,"",0,0,0
202,"盲鐵坑道",0,"",0,0,1,0,0,"",0,0,0
203,"拉撒格蘭東路",0,"",0,0,1,0,0,"",0,0,0
204,"廢棄小屋",0,"",0,0,1,0,0,"",0,0,0
205,"白鷗塔",0,"",0,0,1,0,0,"",0,0,0
206,"太陽海岸",0,"",0,0,1,0,0,"",0,0,0
207,"永恆川",0,"",0,0,1,0,0,"",0,0,0
208,"渡輪碼頭",0,"",0,0,1,0,0,"",0,0,0
209,"伽洛克巢洞",0,"",0,0,1,0,0,"",0,0,0
210,"隱秘瀑布碼頭",0,"",0,0,1,0,0,"",0,0,0
211,"隱秘瀑布",0,"",0,0,1,0,0,"",0,0,0
212,"布雷福洛克斯野營地",0,"",0,0,1,0,0,"",0,0,0
213,"斷弦亭",0,"",0,0,1,0,0,"",0,0,0
214,"紅螳螂瀑布",0,"",0,0,1,0,0,"",0,0,0
215,"接雨草樹林碼頭",0,"",0,0,1,0,0,"",0,0,0
216,"葡萄酒港",0,"",0,0,1,0,0,"",0,0,0
217,"帝國西方堡",0,"",0,0,1,0,0,"",0,0,0
218,"雨燕塔殖民地",0,"",0,0,1,0,0,"",0,0,0
219,"渡渡鳥巢營",0,"",0,0,1,0,0,"",0,0,0
220,"釀酒師燈塔",0,"",0,0,1,0,0,"",0,0,0
221,"德內維爾西路",0,"",0,0,1,0,0,"",0,0,0
222,"沙斯塔夏溶洞",0,"",0,0,1,0,0,"",0,0,0
223,"小麥酒港",0,"",0,0,1,0,0,"",0,0,0
224,"骷髏谷營地",0,"",0,0,1,0,0,"",0,0,0
225,"衛士軍墓",0,"",0,0,1,0,0,"",0,0,0
226,"北防波堤",0,"",0,0,1,0,0,"",0,0,0
227,"南防波堤",0,"",0,0,1,0,0,"",0,0,0
228,"船舶墓場",0,"",0,0,1,0,0,"",0,0,0
229,"永夏島",0,"",0,0,1,0,0,"",0,0,0
230,"天狼星燈塔",0,"",0,0,1,0,0,"",0,0,0
231,"梅梅盧恩交易站",0,"",0,0,1,0,0,"",0,0,0
232,"貧女材場",0,"",0,0,1,0,0,"",0,0,0
233,"撒拉奧斯的遺骸",0,"",0,0,1,0,0,"",0,0,0
234,"愚者瀑布",0,"",0,0,1,0,0,"",0,10,0
235,"隱者庵",0,"",0,0,1,0,0,"",0,0,0
236,"尼姆浮游遺跡",0,"",0,0,1,0,0,"",0,0,0
237,"瞭望陣營地",0,"",0,0,1,0,0,"",0,0,0
238,"武伽瑪羅武裝礦山",0,"",0,0,1,0,0,"",0,30,0
239,"石綠湖營地",0,"",0,0,1,0,0,"",0,0,0
240,"放浪神古神殿",0,"",0,0,1,0,0,"",0,0,0
241,"吉吉盧恩交易站",0,"",0,0,1,0,0,"",0,0,0
242,"地靈軍試掘地",0,"",0,0,1,0,0,"",0,0,0
243,"金錘台地",0,"",0,0,1,0,0,"",0,20,0
244,"地平",0,"",0,0,1,0,0,"",0,40,0
245,"足跡谷",0,"",0,0,1,0,0,"",0,50,0
246,"西風岬",0,"",0,0,1,0,0,"",0,60,0
247,"無刺盆地",0,"",0,0,1,0,0,"",0,10,0
248,"黑塵",0,"",0,0,1,0,0,"",0,20,0
249,"執掌峽谷",0,"",0,0,1,0,0,"",0,30,0
250,"枯骨",0,"",0,0,1,0,0,"",0,10,0
251,"沙門",0,"",0,0,1,0,0,"",0,20,0
252,"新植林",0,"",0,0,1,0,0,"",0,30,0
253,"火牆",0,"",0,0,1,0,0,"",0,40,0
254,"穢水",0,"",0,0,1,0,0,"",0,10,0
255,"贊拉克",0,"",0,0,1,0,0,"",0,40,0
256,"紅迷宮",0,"",0,0,1,0,0,"",0,20,0
257,"撒溝厲沙漠",0,"",0,0,1,0,0,"",0,30,0
258,"藍霧",0,"",0,0,1,0,0,"",0,10,0
259,"勞班緩衝地",0,"",0,0,1,0,0,"",0,20,0
260,"帝國南方堡",0,"",0,0,1,0,0,"",0,0,0
261,"薩薩莫八十罪梯",0,"",0,0,1,0,0,"",0,10,0
262,"烽火嶺燈塔",0,"",0,0,1,0,0,"",0,0,0
263,"毒蠍交易所",0,"",0,0,1,0,0,"",0,0,0
264,"豐饒神井",0,"",0,0,1,0,0,"",0,30,0
265,"一號打樁塔",0,"",0,0,1,0,0,"",0,0,0
266,"白銀集市",0,"",0,0,1,0,0,"",0,1,0
267,"銅鈴銅山",0,"",0,0,1,0,0,"",0,0,0
268,"日升門",0,"",0,0,1,0,0,"",0,0,0
269,"日落門",0,"",0,0,1,0,0,"",0,0,0
270,"亞拉戈旭日路",0,"",0,0,1,0,0,"",0,0,0
271,"地平關",0,"",0,0,1,0,0,"",0,0,0
272,"月牙灣",0,"",0,0,1,0,0,"",0,0,0
273,"不語王像",0,"",0,0,1,0,0,"",0,0,0
274,"黃昏灣",0,"",0,0,1,0,0,"",0,0,0
275,"月滴洞",0,"",0,0,1,0,0,"",0,0,0
276,"帕拉塔安息地",0,"",0,0,1,0,0,"",0,0,0
277,"帝國軍前哨基地",0,"",0,0,1,0,0,"",0,0,0
278,"棄石貧民窟",0,"",0,0,1,0,0,"",0,0,0
279,"菲斯卡冒險者營地",0,"",0,0,1,0,0,"",0,0,0
280,"姐妹丘",0,"",0,0,1,0,0,"",0,0,0
281,"汙流",0,"",0,0,1,0,0,"",0,0,0
282,"王立娜娜莫菜園",0,"",0,0,1,0,0,"",0,0,0
283,"烏爾達哈調車庫",0,"",0,0,1,0,0,"",0,0,0
284,"亞拉戈繁星路",0,"",0,0,1,0,0,"",0,0,0
285,"菲斯卡瞭望台",0,"",0,0,1,0,0,"",0,0,0
286,"大霸王樹",0,"",0,0,1,0,0,"",0,0,0
287,"撒溝厲關",0,"",0,0,1,0,0,"",0,0,0
288,"亞拉戈旭日路",0,"",0,0,1,0,0,"",0,0,0
289,"金庫靈柩亭",0,"",0,0,1,0,0,"",0,0,0
290,"黑塵驛站",0,"",0,0,1,0,0,"",0,0,0
291,"希拉狄哈遺跡",0,"",0,0,1,0,0,"",0,0,0
292,"鼠巢",0,"",0,0,1,0,0,"",0,0,0
293,"獄門蟻穴",0,"",0,0,1,0,0,"",0,0,0
294,"無望流民街",0,"",0,0,1,0,0,"",0,0,0
295,"狼煙丘",0,"",0,0,1,0,0,"",0,0,0
296,"納納瓦銀山",0,"",0,0,1,0,0,"",0,0,0
297,"邪嗣",0,"",0,0,1,0,0,"",0,0,0
298,"屈伊伯龍別宅遺跡",0,"",0,0,1,0,0,"",0,0,0
299,"亞拉戈旭日路",0,"",0,0,1,0,0,"",0,0,0
300,"枯骨營地",0,"",0,0,1,0,0,"",0,0,0
301,"消逝王都",0,"",0,0,1,0,0,"",0,0,0
302,"聖阿達瑪·蘭達瑪教會",0,"",0,0,1,0,0,"",0,0,0
303,"錐峰原",0,"",0,0,1,0,0,"",0,0,0
304,"黃金集市",0,"",0,0,1,0,0,"",0,0,0
305,"日影地修練所",0,"",0,0,1,0,0,"",0,0,0
306,"蜥蜴人軍陣地",0,"",0,0,1,0,0,"",0,0,0
307,"跨天橋",0,"",0,0,1,0,0,"",0,0,0
308,"宇格拉姆河",0,"",0,0,1,0,0,"",0,0,0
309,"札爾神祠",0,"",0,0,1,0,0,"",0,0,0
310,"紫紅瀑布",0,"",0,0,1,0,0,"",0,0,0
311,"最終祈禱紀念地",0,"",0,0,1,0,0,"",0,0,0
312,"喀恩埋沒聖堂",0,"",0,0,1,0,0,"",0,0,0
313,"小阿拉米格",0,"",0,0,1,0,0,"",0,0,0
314,"火蜥蜴河",0,"",0,0,1,0,0,"",0,0,0
315,"浪人墳",0,"",0,0,1,0,0,"",0,0,0
316,"焚者群落",0,"",0,0,1,0,0,"",0,0,0
317,"幽靈湖",0,"",0,0,1,0,0,"",0,0,0
318,"贊拉克側翼陣",0,"",0,0,1,0,0,"",0,0,0
319,"贊拉克祭場",0,"",0,0,1,0,0,"",0,0,0
320,"不悔戰陣",0,"",0,0,1,0,0,"",0,50,0
321,"納爾神祠",0,"",0,0,1,0,0,"",0,0,0
322,"牛魔里程",0,"",0,0,1,0,0,"",0,0,0
323,"遺忘綠洲",0,"",0,0,1,0,0,"",0,0,0
324,"工藝神擊",0,"",0,0,1,0,0,"",0,0,0
325,"藍霧營地",0,"",0,0,1,0,0,"",0,0,0
326,"東側監視塔",0,"",0,0,1,0,0,"",0,0,0
327,"西側監視塔",0,"",0,0,1,0,0,"",0,0,0
328,"艾瑪吉娜秘銀廢礦",0,"",0,0,1,0,0,"",0,0,0
329,"衛月爪痕",0,"",0,0,1,0,0,"",0,0,0
330,"青磷泉",0,"",0,0,1,0,0,"",0,0,0
331,"青磷精煉所",0,"",0,0,1,0,0,"",0,0,0
332,"前門",0,"",0,0,1,0,0,"",0,0,0
333,"帝國南方堡",0,"",0,0,1,0,0,"",0,0,0
334,"錐峰原",0,"",0,0,1,0,0,"",0,0,0
335,"魔列車停車場",0,"",0,0,1,0,0,"",0,0,0
336,"飛空戰艦著陸場",0,"",0,0,1,0,0,"",0,0,0
337,"莫拉比造船廠",0,"",0,0,1,0,0,"",0,0,0
338,"砂鹽灘",0,"",0,0,1,0,0,"",0,0,0
339,"守炬埠頭",0,"",0,0,1,0,0,"",0,0,0
340,"空心穴",0,"",0,0,1,0,0,"",0,0,0
341,"奧修昂火炬",0,"",0,0,1,0,0,"",0,0,0
342,"青磷水採掘場",0,"",0,0,1,0,0,"",0,0,0
343,"靜語莊園1層",0,"",0,0,1,0,0,"",0,0,0
344,"靜語莊園2層",0,"",0,0,1,0,0,"",0,0,0
345,"靜語莊園地窖",0,"",0,0,1,0,0,"",0,0,0
346,"神勇隊司令室",0,"",0,0,1,0,0,"",0,0,0
347,"芙蓉圓桌",0,"",0,0,1,0,0,"",0,0,0
348,"再生的殘樁",0,"",0,0,1,0,0,"",0,0,0
349,"帝國海上基地",0,"",0,0,1,0,0,"",0,0,0
350,"拉諾西亞外地",0,"",0,0,1,0,0,"",0,0,0
351,"提督室",0,"",0,0,1,0,0,"",0,0,0
352,"利姆薩·羅敏薩會議室",0,"",0,0,1,0,0,"",0,0,0
353,"利姆薩·羅敏薩演講室",0,"",0,0,1,0,0,"",0,0,0
354,"銀胄團總長室",0,"",0,0,1,0,0,"",0,0,0
355,"芳香堂",0,"",0,0,1,0,0,"",0,0,0
356,"沙之家",0,"",0,0,1,0,0,"",0,0,0
357,"炎帝陵",0,"",0,0,1,0,0,"",0,0,0
358,"狼獄停船場",0,"",0,0,1,0,0,"",0,0,0
359,"奧·哥摩羅火口神殿",0,"",0,0,1,0,0,"",0,0,0
360,"荊棘之園",0,"",0,0,1,0,0,"",0,0,0
361,"呼嘯眼石塔群",0,"",0,0,1,0,0,"",0,0,0
362,"海蛇巢穴",0,"",0,0,1,0,0,"",0,0,0
363,"薩普沙產卵地",0,"",0,0,1,0,0,"",0,50,0
364,"魚人軍陣營",0,"",0,0,1,0,0,"",0,0,0
365,"隱秘港",0,"",0,0,1,0,0,"",0,0,0
366,"溫酒療養院",0,"",0,0,1,0,0,"",0,0,0
367,"",0,"",0,0,0,0,0,"",0,0,0
368,"小麥酒港碼頭",0,"",0,0,1,0,0,"",0,0,0
369,"",0,"",0,0,0,0,0,"",0,0,0
370,"月牙灣碼頭",0,"",0,0,1,0,0,"",0,0,0
371,"白銀集市碼頭",0,"",0,0,1,0,0,"",0,0,0
372,"地下2層",0,"",0,0,1,0,0,"",0,0,0
373,"來生迴廊",0,"",0,0,1,0,0,"",0,0,0
374,"拂曉之間",0,"",0,0,1,0,0,"",0,0,0
375,"二號打樁塔",0,"",0,0,1,0,0,"",0,0,0
376,"三號打樁塔",0,"",0,0,1,0,0,"",0,0,0
377,"樵鳴洞",0,"",0,0,1,0,0,"",0,0,0
378,"乙太之光廣場",0,"",0,0,1,0,0,"",0,0,0
379,"次元縫隙迎賓室",0,"",0,0,1,0,0,"",0,0,0
380,"巨龍首",0,"",0,0,1,0,0,"",0,10,0
381,"神意之地",0,"",0,0,1,0,0,"",0,20,0
382,"巨石丘",0,"",0,0,1,0,0,"",0,40,0
383,"白雲崖",0,"",0,0,1,0,0,"",0,30,0
384,"哈爾德拉斯行軍道",0,"",0,0,1,0,0,"",0,0,0
385,"阿德內爾占星台",0,"",0,0,1,0,0,"",0,0,0
386,"獅鷲大橋",0,"",0,0,1,0,0,"",0,0,0
387,"天火要塞群",0,"",0,0,1,0,0,"",0,0,0
388,"巨龍首營地",0,"",0,0,1,0,0,"",0,0,0
389,"落魔崖",0,"",0,0,1,0,0,"",0,0,0
390,"鋼衛塔",0,"",0,0,1,0,0,"",0,0,0
391,"魔胃洞",0,"",0,0,1,0,0,"",0,0,0
392,"聖人淚",0,"",0,0,1,0,0,"",0,0,0
393,"風揚殖民地",0,"",0,0,1,0,0,"",0,50,0
394,"黃金谷",0,"",0,0,1,0,0,"",0,0,0
395,"七響走廊",0,"",0,0,1,0,0,"",0,0,0
396,"秘石塔",0,"",0,0,1,0,0,"",0,0,0
397,"戰爭神眼",0,"",0,0,1,0,0,"",0,0,0
398,"聖人旅道",0,"",0,0,1,0,0,"",0,0,0
399,"澤梅爾要塞",0,"",0,0,1,0,0,"",0,0,0
400,"大審門",0,"",0,0,1,0,0,"",0,0,0
401,"石衛塔",0,"",0,0,1,0,0,"",0,0,0
402,"白雲崖前哨",0,"",0,0,1,0,0,"",0,0,0
403,"貝希摩斯的領地",0,"",0,0,1,0,0,"",0,0,0
404,"披雪大冰壁",0,"",0,0,1,0,0,"",0,0,0
405,"劍峰",0,"",0,0,1,0,0,"",0,0,0
406,"雲廊",0,"",0,0,1,0,0,"",0,0,0
407,"雲海",0,"",0,0,1,0,0,"",0,0,0
408,"白狼門（中央林區西側方面）",0,"",0,0,1,0,0,"",0,0,0
409,"迷霧濕地",0,"",0,0,1,0,0,"",0,10,0
410,"銀淚湖北岸",0,"",0,0,1,0,0,"",0,20,0
411,"喪靈鐘",0,"",0,0,1,0,0,"",0,0,0
412,"廢棄營地",0,"",0,0,1,0,0,"",0,0,0
413,"糾纏沼澤林",0,"",0,0,1,0,0,"",0,1,0
414,"早霜頂",0,"",0,0,1,0,0,"",0,0,0
415,"帝國中央堡",0,"",0,0,1,0,0,"",0,0,0
416,"聖寇伊納克調查地",0,"",0,0,1,0,0,"",0,0,0
417,"歌詠裂谷",0,"",0,0,1,0,0,"",0,0,0
418,"密約之塔",0,"",0,0,1,0,0,"",0,0,0
419,"常影區<hex:02100103>[長老樹]",0,"",0,0,1,0,0,"",0,0,0
420,"水晶塔",0,"",0,0,1,0,0,"",0,0,0
421,"銀淚湖",0,"",0,0,1,0,0,"",0,0,0
