29,"學會並使用<hex:024804F201F403><hex:024904F201F503>熾天召喚<hex:0249020103><hex:0248020103>技能後，可以暫時召喚出<hex:024804F201F403><hex:024904F201F503>熾天使<hex:0249020103><hex:0248020103>替代朝日小仙女和夕月小仙女。<hex:02100103>異想量譜會顯示熾天使的剩餘存在時間。"
30,"奧秘量譜"
31,"發動<hex:024804F201F403><hex:024904F201F503>抽卡<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>奧秘量譜<hex:0249020103><hex:0248020103>，以顯示當前抽出的卡片。使用抽出的卡片可以獲得各種各樣的效果，同時卡片效果會臨時取代<hex:024804F201F403><hex:024904F201F503>出卡<hex:0249020103><hex:0248020103>技能。"
32,"奧秘量譜/星體標識"
33,"學會<hex:024804F201F403><hex:024904F201F503>抽卡效果提高II<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>星體標識<hex:0249020103><hex:0248020103>。<hex:02100103>在戰鬥狀態下使用卡片技能，可以附加<hex:024804F201F403><hex:024904F201F503>太陽<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>月亮<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>星星<hex:0249020103><hex:0248020103>三種標識的其中一種。當標識附加到三個時，即可消耗標識發動<hex:024804F201F403><hex:024904F201F503>星力<hex:0249020103><hex:0248020103>技能。"
34,"疾風迅雷量譜"
35,"發動特定的戰技時可以觸發<hex:024804F201F403><hex:024904F201F503>疾風迅雷<hex:0249020103><hex:0248020103>狀態。<hex:02100103>學會能夠觸發該狀態的技能後，畫面上會出現<hex:024804F201F403><hex:024904F201F503>疾風迅雷量譜<hex:0249020103><hex:0248020103>，以顯示當前疾風迅雷狀態的剩餘持續時間和量值。隨著等級提升，量值在<hex:024804F201F403><hex:024904F201F503>紅蓮體勢<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>金剛體勢<hex:0249020103><hex:0248020103>下最多可以積累到三檔，在<hex:024804F201F403><hex:024904F201F503>疾風體勢<hex:0249020103><hex:0248020103>下最多可以積累到四檔，疾風迅雷狀態能夠提升攻擊速度與攻擊所造成的傷害，積累的量值越多，提升的幅度越大。"
36,"鬥氣量譜"
37,"學會<hex:024804F201F403><hex:024904F201F503>鬥氣<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>鬥氣量譜<hex:0249020103><hex:0248020103>，以顯示當前的<hex:024804F201F403><hex:024904F201F503>鬥氣<hex:0249020103><hex:0248020103>量值。<hex:02100103>鬥氣量值累計到最大後，可以發動<hex:024804F201F403><hex:024904F201F503>鐵山靠<hex:0249020103><hex:0248020103>和40級學會的<hex:024804F201F403><hex:024904F201F503>空鳴拳<hex:0249020103><hex:0248020103>技能。"
38,"疾風迅雷量譜"
39,"學會<hex:024804F201F403><hex:024904F201F503>無我<hex:0249020103><hex:0248020103>技能後，可以將<hex:024804F201F403><hex:024904F201F503>疾風迅雷<hex:0249020103><hex:0248020103>的持續時間暫時停止。<hex:02100103>疾風迅雷持續時間停止時，表示時間的數值會不斷閃爍。戰鬥狀態下使用無我，會在無我持續生效的期間，一檔一檔連續附加疾風迅雷狀態，直至最大檔數。"
40,"龍血量譜"
41,"開啟<hex:024804F201F403><hex:024904F201F503>紅蓮龍血<hex:0249020103><hex:0248020103>技能後，畫面上會出現展示龍眼狀態的<hex:024804F201F403><hex:024904F201F503>龍血量譜<hex:0249020103><hex:0248020103>。<hex:02100103>龍眼可以透過施放幻象衝獲得。<hex:02100103>在龍眼2檔時發動武神槍進入<hex:024804F201F403><hex:024904F201F503>紅蓮龍血<hex:0249020103><hex:0248020103>狀態。<hex:02100103>紅蓮龍血狀態下可以發動強力的<hex:024804F201F403><hex:024904F201F503>死者之岸<hex:0249020103><hex:0248020103>和80級學會的<hex:024804F201F403><hex:024904F201F503>墜星衝<hex:0249020103><hex:0248020103>技能。"
42,"龍血量譜"
43,"學會<hex:024804F201F403><hex:024904F201F503>長槍精通IV<hex:0249020103><hex:0248020103>特性後，每次使用<hex:024804F201F403><hex:024904F201F503>龍眼雷電<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>龍眼蒼穹<hex:0249020103><hex:0248020103>都可獲得一檔<hex:024804F201F403><hex:024904F201F503>天龍眼<hex:0249020103><hex:0248020103>。<hex:02100103>當天龍眼達到最大的二檔時，可以發動技能<hex:024804F201F403><hex:024904F201F503>天龍點睛<hex:0249020103><hex:0248020103>。"
44,""
45,"風遁量譜"
46,"學會三種結印手勢後即可發動<hex:024804F201F403><hex:024904F201F503>風遁之術<hex:0249020103><hex:0248020103>。<hex:02100103>發動之後畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>風遁量譜<hex:0249020103><hex:0248020103>，以顯示風遁之術的剩餘持續時間。"
47,"忍氣量譜"
48,"學會<hex:024804F201F403><hex:024904F201F503>集氣法<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>忍氣量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>忍氣<hex:0249020103><hex:0248020103>量值的積累狀況。忍氣可以通過使用戰技來進行積累，積累的忍氣可以用來發動62級學會的<hex:024804F201F403><hex:024904F201F503>通靈之術·大蝦蟆<hex:0249020103><hex:0248020103>和68級學會的<hex:024804F201F403><hex:024904F201F503>六道輪迴<hex:0249020103><hex:0248020103>技能。"
49,"雪月花量譜"
50,"武士的<hex:024804F201F403><hex:024904F201F503>雪月花量譜<hex:0249020103><hex:0248020103>可以顯示當前<hex:024804F201F403><hex:024904F201F503>雪之閃<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>月之閃<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>花之閃<hex:0249020103><hex:0248020103>的觸發狀況。<hex:02100103>這三種<hex:024804F201F403><hex:024904F201F503>閃<hex:0249020103><hex:0248020103>可以通過發動特定的連擊來觸發，根據閃的觸發狀況不同，<hex:024804F201F403><hex:024904F201F503>居合術<hex:0249020103><hex:0248020103>將變為<hex:024804F201F403><hex:024904F201F503>彼岸花<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>天下五劍<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>紛亂雪月花<hex:0249020103><hex:0248020103>這三個不同的技能。"
51,"劍氣量譜"
52,"學會<hex:024804F201F403><hex:024904F201F503>劍氣專精<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>劍氣量譜<hex:0249020103><hex:0248020103>，以顯示<hex:024804F201F403><hex:024904F201F503>劍氣<hex:0249020103><hex:0248020103>量值的積累狀況。劍氣量值可以通過發動戰技或心眼來進行積累。積累的劍氣量值可用來發動52級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·回天<hex:0249020103><hex:0248020103>、54級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·曉天<hex:0249020103><hex:0248020103>、70級學會的<hex:024804F201F403><hex:024904F201F503>必殺劍·紅蓮<hex:0249020103><hex:0248020103>等與必殺劍相關的技能。"
53,"戰歌量譜"
54,"發動<hex:024804F201F403><hex:024904F201F503>賢者的敘事謠<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>在戰歌效果中有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，縮短<hex:024804F201F403><hex:024904F201F503>失血箭<hex:0249020103><hex:0248020103>與45級學會的<hex:024804F201F403><hex:024904F201F503>死亡箭雨<hex:0249020103><hex:0248020103>的複唱時間。"
55,"當<hex:024804F201F403><hex:024904F201F503>毒咬箭（烈毒咬箭）<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>風蝕箭（狂風蝕箭）<hex:0249020103><hex:0248020103>的持續傷害命中時，詩心效果有一定機率會被觸發。在戰歌中觸發詩心可以大幅提高詩人的攻擊力。"
56,"發動<hex:024804F201F403><hex:024904F201F503>軍神的讚美歌<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>若<hex:024804F201F403><hex:024904F201F503>毒咬箭（烈毒咬箭）<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>風蝕箭（狂風蝕箭）<hex:0249020103><hex:0248020103>的持續傷害在戰歌效果中命中，則有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，詩心量值由戰歌量譜下方的音符標識表示，最多可以積累到四檔。詩心能夠提升攻擊速度，積累的量值越多，提升的幅度越大。"
57,"發動<hex:024804F201F403><hex:024904F201F503>放浪神的小步舞曲<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>戰歌量譜<hex:0249020103><hex:0248020103>，以顯示當前戰歌的剩餘持續時間。<hex:02100103>若<hex:024804F201F403><hex:024904F201F503>毒咬箭（烈毒咬箭）<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>風蝕箭（狂風蝕箭）<hex:0249020103><hex:0248020103>的持續傷害在戰歌效果中命中，則有一定機率觸發<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>，詩心量值由戰歌量譜下方的箭頭標識表示，最多可以積累到三檔。消耗詩心可以發動<hex:024804F201F403><hex:024904F201F503>完美音調<hex:0249020103><hex:0248020103>技能。"
58,"靈魂之聲量譜"
59,"學會<hex:024804F201F403><hex:024904F201F503>靈魂之聲<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>靈魂之聲量譜<hex:0249020103><hex:0248020103>，以顯示當前<hex:024804F201F403><hex:024904F201F503>靈魂之聲<hex:0249020103><hex:0248020103>的具體量值。<hex:02100103>觸發詩心可以增加靈魂之聲量值，消耗積累的靈魂之聲量值可以發動<hex:024804F201F403><hex:024904F201F503>絕峰箭<hex:0249020103><hex:0248020103>技能。"
60,"機工量譜"
61,"畫面上出現的<hex:024804F201F403><hex:024904F201F503>槍管熱度量譜<hex:0249020103><hex:0248020103>可以顯示槍管的<hex:024804F201F403><hex:024904F201F503>熱度<hex:0249020103><hex:0248020103>量值積累狀況，使用特定的戰技會導致槍管的熱度上升。<hex:02100103>熱度量值積累到一定程度之後使用<hex:024804F201F403><hex:024904F201F503>超荷<hex:0249020103><hex:0248020103>技能，會進入過熱狀態。<hex:02100103>35級學會的<hex:024804F201F403><hex:024904F201F503>熱衝擊<hex:0249020103><hex:0248020103>和52級學會的<hex:024804F201F403><hex:024904F201F503>自動弩<hex:0249020103><hex:0248020103>需要在過熱狀態下才可以發動。"
62,"機工量譜"
63,"學會<hex:024804F201F403><hex:024904F201F503>車式浮空炮塔<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>電能量譜<hex:0249020103><hex:0248020103>。<hex:02100103>使用特定技能可以積累<hex:024804F201F403><hex:024904F201F503>電能<hex:0249020103><hex:0248020103>的量值。發動<hex:024804F201F403><hex:024904F201F503>車式浮空炮塔<hex:0249020103><hex:0248020103>技能後，可以設定<hex:024804F201F403><hex:024904F201F503>炮塔<hex:0249020103><hex:0248020103>配合自己攻擊敵人。消耗電能發動80級學會的<hex:024804F201F403><hex:024904F201F503>后式自走人偶<hex:0249020103><hex:0248020103>技能，可以召喚出<hex:024804F201F403><hex:024904F201F503>后式自走人偶<hex:0249020103><hex:0248020103>與自己共同作戰。"
64,"元素量譜"
65,"使用<hex:024804F201F403><hex:024904F201F503>火系<hex:0249020103><hex:0248020103>魔法後會進入<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>狀態，<hex:02100103>此時火系魔法威力會有所提升，不過消耗魔力也會增加。<hex:02100103>使用<hex:024804F201F403><hex:024904F201F503>冰系<hex:0249020103><hex:0248020103>魔法後會進入<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>狀態，<hex:02100103>此時冰屬性魔法所需魔力減少，魔力的自然恢復速度也會大幅提升。<hex:02100103>當處於<hex:024804F201F403><hex:024904F201F503>星極火<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>靈極冰<hex:0249020103><hex:0248020103>狀態時，詠唱相反屬性魔法所需的魔力為0。"
66,"學會<hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>特性後，在元素量譜的右下側將顯示天語的使用狀況。<hex:02100103>在進入星極火或靈極冰狀態後會自動附加天語，攻擊魔法造成的傷害會有所提升。<hex:02100103>星極火或靈極冰的效果消失時，天語也會一同消失。"
67,"詠唱<hex:024804F201F403><hex:024904F201F503>玄冰<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>冰澈<hex:0249020103><hex:0248020103>魔法後，元素量譜的左下側會出現顯示<hex:024804F201F403><hex:024904F201F503>靈極心<hex:0249020103><hex:0248020103>量值的標識。消耗靈極心能夠抵消星極火效果中<hex:024804F201F403><hex:024904F201F503>火系<hex:0249020103><hex:0248020103>魔法增加的魔力消耗。在星極火狀態下，每發動一次火系魔法都會自動消耗一檔靈極心。"
68,"<hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>效果持續30秒後可以發動<hex:024804F201F403><hex:024904F201F503>穢濁<hex:0249020103><hex:0248020103>，隨之點亮量譜下方的水晶。元素量譜右下側的計時指針代表著發動天語後經過的時間，指針每次從頭走到尾需要30秒。"
69,"學會<hex:024804F201F403><hex:024904F201F503>通曉效果提高<hex:0249020103><hex:0248020103>特性後，通曉狀態的最大檔數達到了二檔。<hex:02100103>使用<hex:024804F201F403><hex:024904F201F503>天語<hex:0249020103><hex:0248020103>技能後，每經過30秒可以附加一次<hex:024804F201F403><hex:024904F201F503>通曉<hex:0249020103><hex:0248020103>狀態，隨之點亮量譜下方的水晶。元素量譜右下側的計時指針代表著發動天語後經過的時間，指針每次從頭走到尾需要30秒。<hex:02100103>發動<hex:024804F201F403><hex:024904F201F503>穢濁<hex:0249020103><hex:0248020103>或80級學會的<hex:024804F201F403><hex:024904F201F503>異言<hex:0249020103><hex:0248020103>技能會消耗一檔通曉量值。"
70,"乙太超流量譜"
71,"學會<hex:024804F201F403><hex:024904F201F503>能量吸收<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>乙太超流量譜<hex:0249020103><hex:0248020103>，以顯示當前附加的乙太超流量值。"
72,"同調量譜"
73,"學會<hex:024804F201F403><hex:024904F201F503>乙太積蓄<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>同調量譜<hex:0249020103><hex:0248020103>，以顯示乙太積蓄的剩餘持續時間。<hex:02100103>發動乙太積蓄後會附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>和<hex:02100103><hex:024804F201F403><hex:024904F201F503>綠寶石的奧秘<hex:0249020103><hex:0248020103>。<hex:02100103>消耗奧秘發動<hex:024804F201F403><hex:024904F201F503>火神召喚<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>黃寶石獸召喚<hex:0249020103><hex:0248020103>和<hex:02100103><hex:024804F201F403><hex:024904F201F503>綠寶石獸召喚<hex:0249020103><hex:0248020103>可以召喚三種召喚獸。"
74,"召喚出召喚獸會對自身附加對應的<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103>。<hex:02100103>同調量譜會顯示附加的乙太層數與持續時間。附加乙太後，技能<hex:024804F201F403><hex:024904F201F503>寶石閃光<hex:0249020103><hex:0248020103>和26級學會的<hex:02100103><hex:024804F201F403><hex:024904F201F503>寶石光輝<hex:0249020103><hex:0248020103>會有所變化。"
75,"學會特性<hex:024804F201F403><hex:024904F201F503>乙太積蓄精通<hex:0249020103><hex:0248020103>後，<hex:024804F201F403><hex:024904F201F503>同調量譜<hex:0249020103><hex:0248020103>會顯示龍神附體的剩餘時間。<hex:02100103>發動技能<hex:024804F201F403><hex:024904F201F503>龍神附體<hex:0249020103><hex:0248020103>會附加<hex:024804F201F403><hex:024904F201F503>紅寶石的奧秘<hex:0249020103><hex:0248020103>、<hex:02100103><hex:024804F201F403><hex:024904F201F503>黃寶石的奧秘<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>綠寶石的奧秘<hex:0249020103><hex:0248020103>。<hex:02100103>此外，在龍神附體持續時間內，毀蕩會變成<hex:024804F201F403><hex:024904F201F503>星極脈衝<hex:0249020103><hex:0248020103>，迸裂會變成<hex:024804F201F403><hex:024904F201F503>星極核爆<hex:0249020103><hex:0248020103>。"
76,"召喚出召喚獸會對自身附加對應的<hex:024804F201F403><hex:024904F201F503>乙太<hex:0249020103><hex:0248020103>。<hex:02100103>同調量譜會顯示附加的乙太層數與持續時間。<hex:02100103>附加乙太後，技能<hex:024804F201F403><hex:024904F201F503>寶石閃光<hex:0249020103><hex:0248020103>和<hex:02100103><hex:024804F201F403><hex:024904F201F503>寶石光輝<hex:0249020103><hex:0248020103>會有所變化。"
77,"附體深度"
78,"舞步量譜"
79,"學會<hex:024804F201F403><hex:024904F201F503>標準舞步<hex:0249020103><hex:0248020103>技能後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>舞步量譜<hex:0249020103><hex:0248020103>。使用標準舞步可以進入<hex:024804F201F403><hex:024904F201F503>跳舞模式<hex:0249020103><hex:0248020103>。<hex:02100103>在跳舞模式中按照正確順序使用舞步量譜顯示的<hex:024804F201F403><hex:024904F201F503>舞步技能<hex:0249020103><hex:0248020103>，再使用臨時取代標準舞步的<hex:024804F201F403><hex:024904F201F503>標準舞步結束<hex:0249020103><hex:0248020103>，可以提高自己用<hex:024804F201F403><hex:024904F201F503>閉式舞姿<hex:0249020103><hex:0248020103>選擇的小隊隊員以及自身所造成的傷害。<hex:02100103>舞步量譜的下方將顯示跳舞效果的剩餘持續時間。"
80,"幻扇量譜"
81,"學會<hex:024804F201F403><hex:024904F201F503>幻扇<hex:0249020103><hex:0248020103>特性後，畫面上會出現專用的<hex:024804F201F403><hex:024904F201F503>幻扇量譜<hex:0249020103><hex:0248020103>，以顯示當前附加的<hex:024804F201F403><hex:024904F201F503>幻扇<hex:0249020103><hex:0248020103>量值。<hex:02100103>使用<hex:024804F201F403><hex:024904F201F503>逆瀑瀉<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>升風車<hex:0249020103><hex:0248020103>等技能會附加幻扇狀態，最多可以積累到四檔。發動<hex:024804F201F403><hex:024904F201F503>扇舞·序<hex:0249020103><hex:0248020103>或50級學會的<hex:024804F201F403><hex:024904F201F503>扇舞·破<hex:0249020103><hex:0248020103>需要消耗一檔幻扇量值。"
82,"舞步量譜"
83,"學會並使用<hex:024804F201F403><hex:024904F201F503>技巧舞步<hex:0249020103><hex:0248020103>技能後，<hex:024804F201F403><hex:024904F201F503>舞步量譜<hex:0249020103><hex:0248020103>上會顯示四種舞步技能。<hex:02100103>與標準舞步一樣，按照正確順序使用舞步技能，再使用臨時取代技巧舞步的<hex:024804F201F403><hex:024904F201F503>技巧舞步結束<hex:0249020103><hex:0248020103>，可以提高周圍的小隊隊員與自身所造成的傷害。"
84,"幻扇量譜/伶俐量譜"
85,"學會<hex:024804F201F403><hex:024904F201F503>伶俐<hex:0249020103><hex:0248020103>特性後，<hex:024804F201F403><hex:024904F201F503>幻扇量譜<hex:0249020103><hex:0248020103>上會出現<hex:024804F201F403><hex:024904F201F503>伶俐量譜<hex:0249020103><hex:0248020103>，以顯示伶俐量值的積累狀況。<hex:02100103>當自身與小隊隊員附加了<hex:024804F201F403><hex:024904F201F503>標準舞步結束<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>技巧舞步結束<hex:0249020103><hex:0248020103>的追加狀態<hex:024804F201F403><hex:024904F201F503>伶俐<hex:0249020103><hex:0248020103>之後，發動戰技或魔法時，會積累伶俐量值。積累的伶俐量值可以用來發動<hex:024804F201F403><hex:024904F201F503>劍舞<hex:0249020103><hex:0248020103>技能。"
86,"平衡量譜"
