key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3276822,"狼印戰績（蒼穹）",False,0,0,1769763,1769765,0,0,0,0,0,0,0,0
3276823,"狼印戰績（蒼穹）",False,0,0,1769585,1769653,0,0,0,0,0,0,0,0
3276824,"狼印戰績（蒼穹）",False,0,0,1769586,1769654,0,0,0,0,0,0,0,0
3276825,"戰鬥精英防具交易",False,0,0,262700,262701,262702,262703,262704,0,0,0,0,0
3276826,"魔法導師防具交易",False,0,0,262705,262706,262707,262708,262709,0,0,0,0,0
3276827,"製作採集職業防具交易",False,0,0,262710,262711,262712,262713,262714,0,0,0,0,0
3276828,"戰鬥精英武器交易",False,0,0,262715,262716,262717,262718,262719,0,0,0,0,0
3276829,"魔法導師武器交易",False,0,0,262720,262721,262722,262723,262724,0,0,0,0,0
3276830,"能工巧匠工具交易",False,0,0,262725,262726,262727,262728,262729,0,0,0,0,0
3276831,"大地使者工具交易",False,0,0,262730,262731,262732,262733,262734,0,0,0,0,0
3276832,"戰鬥精英防具交易",False,0,0,262703,262704,262737,262738,262739,262740,262741,262820,0,0
3276833,"魔法導師防具交易",False,0,0,262708,262709,262743,262744,262745,262746,262747,262827,0,0
3276834,"製作採集職業防具交易",False,0,0,262713,262714,262749,0,0,0,0,0,0,0
3276835,"戰鬥精英武器交易",False,0,0,262718,262719,262750,262751,262752,262753,262754,262835,0,0
3276836,"魔法導師武器交易",False,0,0,262723,262724,262756,262757,262758,262759,262760,262842,0,0
3276837,"能工巧匠工具交易",False,0,0,262728,262729,262762,0,0,0,0,0,0,0
3276838,"大地使者工具交易",False,0,0,262733,262734,262763,0,0,0,0,0,0,0
3276839,"再次購入特職專用裝備",False,0,0,262445,262443,262444,262951,262896,262897,262898,262899,262926,0
3276840,"再次購入報酬",False,0,0,262446,262449,262450,263045,0,0,0,0,0,0
3276841,"性別限定裝備交易",False,0,0,1769513,1769688,1769512,1769687,0,0,0,0,0,0
3276842,"特殊商品交易",False,0,0,1769753,1769607,1769610,1769988,1769989,1770304,1770305,1770306,1770307,0
3276843,"",False,0,0,721154,721343,0,0,0,0,0,0,0,0
3276844,"狼印戰績（紅蓮）",False,0,0,1769805,1769848,0,0,0,0,0,0,0,0
3276845,"狼印戰績（紅蓮）",False,0,0,1769806,1769849,0,0,0,0,0,0,0,0
3276846,"工具交易",False,0,0,262911,262912,262913,0,0,0,0,0,0,0
3276847,"防具交易",False,0,0,262914,262915,262916,0,0,0,0,0,0,0
3276848,"再次購入季節活動報酬",False,0,0,262626,262627,262628,262629,262630,262631,262632,262633,262634,0
3276849,"再次購入成就報酬",False,0,0,262449,262450,263045,0,0,0,0,0,0,0
3276850,"換取解放軍的票據（普通品質）",False,0,0,1769885,1769886,1769887,0,0,0,0,0,0,0
3276851,"換取解放軍的票據（優質）",False,0,0,1769888,1769889,1769890,0,0,0,0,0,0,0
3276852,"解放軍的票據交易（普通品質）",False,0,0,1769891,1769892,1769893,0,0,0,0,0,0,0
3276853,"解放軍的票據交易（優質）",False,0,0,1769894,1769895,1769896,0,0,0,0,0,0,0
3276854,"換取羅刹的票據（普通品質）",False,0,0,1769941,1769942,1769943,0,0,0,0,0,0,0
3276855,"換取羅刹的票據（優質）",False,0,0,1769944,1769945,1769946,0,0,0,0,0,0,0
3276856,"羅刹的票據交易",False,0,0,1769947,1769948,1769949,0,0,0,0,0,0,0
3276857,"戰鬥精英防具交易",False,0,0,3538969,3538970,3538976,3538977,3538978,0,0,0,0,0
3276858,"魔法導師防具交易",False,0,0,3538979,3538980,3538981,3538982,3538983,0,0,0,0,0
3276859,"巧手工票交易",False,0,0,3539004,3539008,3538996,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276860,"大地工票交易",False,0,0,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276861,"巧手工票交易",False,0,0,3539004,3539008,3538997,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276862,"大地工票交易",False,0,0,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276863,"巧手工票交易",False,0,0,3539004,3539008,3538998,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276864,"大地工票交易",False,0,0,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276865,"巧手工票交易",False,0,0,3539004,3539008,3538999,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276866,"大地工票交易",False,0,0,3539021,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276867,"巧手工票交易",False,0,0,3539005,3539008,3539000,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276868,"大地工票交易",False,0,0,3539022,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276869,"巧手工票交易",False,0,0,3539006,3539008,3539001,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276870,"大地工票交易",False,0,0,3539023,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276871,"巧手工票交易",False,0,0,3539007,3539009,3539003,3539011,3539013,3539017,3539018,3539019,3539055,3539020
3276872,"大地工票交易",False,0,0,3539024,3539026,3539028,3539030,3539034,3539035,3539036,3539056,3539037,0
3276873,"巧手工票交易",False,0,0,3539006,3539008,3539002,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276874,"大地工票交易",False,0,0,3539023,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276875,"換取游末邦的一類票據（普通品質）",False,0,0,1770019,1770020,1770021,0,0,0,0,0,0,0
3276876,"換取游末邦的一類票據（優質）",False,0,0,1770022,1770023,1770024,0,0,0,0,0,0,0
3276877,"中庸強化裝備交易",False,0,0,1770025,1770026,1770027,0,0,0,0,0,0,0
3276878,"換取游末邦的二類票據（普通品質）",False,0,0,1770288,1770289,1770290,0,0,0,0,0,0,0
3276879,"換取游末邦的二類票據（優質）",False,0,0,1770291,1770292,1770293,0,0,0,0,0,0,0
3276880,"伊修加德新型強化裝備交易",False,0,0,1770294,1770295,1770296,0,0,0,0,0,0,0
3276881,"巧手工票交易",False,0,0,3539005,3539008,3539050,3539010,3539012,3539016,3539018,3539019,3539055,3539020
3276882,"大地工票交易",False,0,0,3539022,3539025,3539027,3539029,3539033,3539035,3539036,3539056,3539037,0
3276883,"換取游末邦的三類票據（普通品質）",False,0,0,1770345,1770346,1770347,0,0,0,0,0,0,0
3276884,"換取游末邦的三類票據（優質）",False,0,0,1770348,1770349,1770350,0,0,0,0,0,0,0
3276885,"總督強化裝備交易",False,0,0,1770351,1770352,1770353,0,0,0,0,0,0,0
3276886,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276887,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276888,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276889,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276890,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276891,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276892,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276893,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276894,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276895,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276896,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276897,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276898,"",False,0,0,0,0,0,0,0,0,0,0,0,0
3276899,"",False,0,0,0,0,0,0,0,0,0,0,0,0
