key,0,1,2,3,4
35,2,29,10,False,"<hex:02097BE802FF34>在聯合重建工程中展現工匠的手藝吧！<hex:FF42>第10階段　在聯合重建工程中展現工匠的手藝吧！<hex:03>"
36,2,30,11,True,"<hex:02094BE802FF1C>新巢居住區整備計劃<hex:FF2A>第11階段　新巢居住區整備計劃<hex:03>"
37,2,30,12,False,"<hex:0209A5E802FF49>終於要在居住區的預定施工地點開始聯合重建工程了！<hex:FF57>第12階段　終於要在居住區的預定施工地點開始聯合重建工程了！<hex:03>"
38,2,33,13,False,"<hex:02095DE802FF25>聯合重建工程順利進行中！<hex:FF33>第13階段　聯合重建工程順利進行中！<hex:03>"
39,2,35,14,False,"<hex:020951E802FF1F>請繼續協助清除瓦礫！<hex:FF2D>第14階段　請繼續協助清除瓦礫！<hex:03>"
40,2,37,15,False,"<hex:02097BE802FF34>長時間的瓦礫清除作業，辛苦各位了！<hex:FF42>第15階段　長時間的瓦礫清除作業，辛苦各位了！<hex:03>"
41,2,40,16,False,"<hex:020957E802FF22>終於要開始建設住房了！<hex:FF30>第16階段　終於要開始建設住房了！<hex:03>"
42,2,43,17,False,"<hex:020945E802FF19>住房正在建設中！<hex:FF27>第17階段　住房正在建設中！<hex:03>"
43,2,46,18,False,"<hex:02096FE802FF2E>此次為本期最後的聯合重建工程！<hex:FF3C>第18階段　此次為本期最後的聯合重建工程！<hex:03>"
44,2,48,19,True,"<hex:020951E802FF1F>新巢居住區：整備完成<hex:FF2D>第19階段　新巢居住區：整備完成<hex:03>"
45,3,11,4,True,"關於庫啵好運道"
46,3,11,5,True,"關於雲冠群島"
47,1,0,0,True,""
48,1,0,0,True,""
49,1,0,0,True,""
50,1,0,0,True,""
51,2,49,1,True,"<hex:02094AE802FF1C>落羽商業區整備計劃<hex:FF29>第1階段　落羽商業區整備計劃<hex:03>"
52,2,50,2,False,"<hex:020962E802FF28>歡迎對力量有自信的人參加！<hex:FF35>第2階段　歡迎對力量有自信的人參加！<hex:03>"
53,2,52,3,False,"<hex:020950E802FF1F>拜託各位去清除瓦礫！<hex:FF2C>第3階段　拜託各位去清除瓦礫！<hex:03>"
54,2,54,4,False,"<hex:020956E802FF22>感謝各位平日裡的協助。<hex:FF2F>第4階段　感謝各位平日裡的協助。<hex:03>"
55,2,56,5,False,"<hex:020932E802FF10>募集人手！<hex:FF1D>第5階段　募集人手！<hex:03>"
56,2,59,6,False,"<hex:02095CE802FF25>要開始建造大規模設施了！<hex:FF32>第6階段　要開始建造大規模設施了！<hex:03>"
57,2,62,7,False,"<hex:02096EE802FF2E>請開始聯合重建工程建造建築物！<hex:FF3B>第7階段　請開始聯合重建工程建造建築物！<hex:03>"
58,2,65,8,False,"<hex:02096EE802FF2E>住房的建設工作正在順利進行中！<hex:FF3B>第8階段　住房的建設工作正在順利進行中！<hex:03>"
59,2,67,9,True,"<hex:020944E802FF19>算盤大街整備計劃<hex:FF26>第9階段　算盤大街整備計劃<hex:03>"
60,2,68,10,False,"<hex:02095DE802FF25>開始對新大街進行整備了！<hex:FF33>第10階段　開始對新大街進行整備了！<hex:03>"
61,2,70,11,False,"<hex:020969E802FF2B>即將對算盤大街進行鋪裝作業！<hex:FF39>第11階段　即將對算盤大街進行鋪裝作業！<hex:03>"
62,2,73,12,False,"<hex:020969E802FF2B>請為算盤大街裝飾美麗的雕像。<hex:FF39>第12階段　請為算盤大街裝飾美麗的雕像。<hex:03>"
63,2,74,13,True,"<hex:020945E802FF19>白霜官舍整備計劃<hex:FF27>第13階段　白霜官舍整備計劃<hex:03>"
64,2,75,14,False,"<hex:020951E802FF1F>開始建設巨大的設施！<hex:FF2D>第14階段　開始建設巨大的設施！<hex:03>"
65,2,79,15,True,"<hex:020951E802FF1F>落羽商業區：整備完成<hex:FF2D>第15階段　落羽商業區：整備完成<hex:03>"
66,1,0,0,True,""
67,1,0,0,True,""
68,1,0,0,True,""
69,1,0,0,True,""
70,1,0,0,True,""
71,2,80,1,True,"<hex:020950E802FF1F>西升歌文化區整備計劃<hex:FF2C>第1階段　西升歌文化區整備計劃<hex:03>"
72,2,81,2,False,"<hex:02095CE802FF25>清除西升歌文化區的瓦礫！<hex:FF32>第2階段　清除西升歌文化區的瓦礫！<hex:03>"
73,2,83,3,False,"<hex:020962E802FF28>拜託各位進行清掃與鋪裝作業<hex:FF35>第3階段　拜託各位進行清掃與鋪裝作業<hex:03>"
74,2,86,4,False,"<hex:020962E802FF28>開始建設西文化區的住房了！<hex:FF35>第4階段　開始建設西文化區的住房了！<hex:03>"
75,2,89,5,False,"<hex:02096EE802FF2E>要準備開始進行聯合重建工程了！<hex:FF3B>第5階段　要準備開始進行聯合重建工程了！<hex:03>"
76,2,92,6,False,"<hex:020980E802FF37>西文化區的整備工作還差一點就完工了！<hex:FF44>第6階段　西文化區的整備工作還差一點就完工了！<hex:03>"
77,2,94,7,True,"<hex:02093EE802FF16>詩伯門整備計劃<hex:FF23>第7階段　詩伯門整備計劃<hex:03>"
78,2,95,8,False,"<hex:02094AE802FF1C>詩伯門正在修繕中！<hex:FF29>第8階段　詩伯門正在修繕中！<hex:03>"
79,2,97,9,False,"<hex:020950E802FF1F>東升歌文化區整備計劃<hex:FF2C>第9階段　東升歌文化區整備計劃<hex:03>"
80,2,98,10,False,"<hex:020951E802FF1F>最後的瓦礫清除作業！<hex:FF2D>第10階段　最後的瓦礫清除作業！<hex:03>"
81,2,100,11,False,"<hex:020975E802FF31>本次將是最後一次清掃與鋪裝作業！<hex:FF3F>第11階段　本次將是最後一次清掃與鋪裝作業！<hex:03>"
82,2,103,12,True,"<hex:020963E802FF28>新住房的建設工作已經開始了<hex:FF36>第12階段　新住房的建設工作已經開始了<hex:03>"
83,2,106,13,False,"<hex:020963E802FF28>住房建設終於到了收尾階段！<hex:FF36>第13階段　住房建設終於到了收尾階段！<hex:03>"
84,2,108,14,True,"<hex:020945E802FF19>浸雪浴場整備計劃<hex:FF27>第14階段　浸雪浴場整備計劃<hex:03>"
85,2,109,15,False,"<hex:020957E802FF22>浸雪浴場目前正在建設中<hex:FF30>第15階段　浸雪浴場目前正在建設中<hex:03>"
86,2,111,16,False,"<hex:02096FE802FF2E>請各位來協助建造特別的紀念碑！<hex:FF3C>第16階段　請各位來協助建造特別的紀念碑！<hex:03>"
87,2,112,17,True,"<hex:020957E802FF22>蒼天街重建工程全面竣工<hex:FF30>第17階段　蒼天街重建工程全面竣工<hex:03>"
88,1,0,0,True,""
89,2,113,1,True,"即將舉辦蒼天同慶！"
90,3,112,6,True,"關於慶典"
