key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
727,34,"專研釣魚筆記3","累計釣上並標記160種釣魚筆記中記載的物種。",19,50,10,0,6137,255,42,3,1104,1,1,202,160,0,0,0,0,0,0,0,43,1,0
728,1,"專研劍術筆記","完成劍術師討伐筆記中的所有內容。",1,40,20,0,6119,255,43,3,62801,1,7,0,0,0,0,0,0,0,0,0,9,1,0
729,1,"專研拳術筆記","完成格鬥家討伐筆記中的所有內容。",2,40,20,0,6120,255,44,3,62802,1,7,1,0,0,0,0,0,0,0,0,10,1,0
730,1,"專研斧術筆記","完成斧術師討伐筆記中的所有內容。",3,40,20,0,6121,255,45,3,62803,1,7,2,0,0,0,0,0,0,0,0,11,1,0
731,1,"專研槍術筆記","完成槍術師討伐筆記中的所有內容。",4,40,20,0,6122,255,46,3,62804,1,7,3,0,0,0,0,0,0,0,0,12,1,0
732,1,"專研弓術筆記","完成弓箭手討伐筆記中的所有內容。",5,40,20,0,6123,255,47,3,62805,1,7,4,0,0,0,0,0,0,0,0,13,1,0
733,1,"專研幻術筆記","完成幻術師討伐筆記中的所有內容。",6,40,20,0,6124,255,48,3,62806,1,7,5,0,0,0,0,0,0,0,0,15,1,0
734,1,"專研咒術筆記","完成咒術師討伐筆記中的所有內容。",7,40,20,0,6125,255,49,3,62807,1,7,6,0,0,0,0,0,0,0,0,16,1,0
735,1,"專研秘術筆記","完成秘術師討伐筆記中的所有內容。",27,40,20,0,6126,255,54,3,62826,1,7,7,0,0,0,0,0,0,0,0,17,1,0
736,51,"專研黑渦團筆記","完成黑渦團討伐筆記中的所有內容。",43,40,20,0,6167,26,255,2,62951,1,7,8,0,0,0,0,0,0,0,0,0,1,0
737,52,"專研雙蛇黨筆記","完成雙蛇黨討伐筆記中的所有內容。",43,40,20,0,6168,27,255,2,62952,1,7,9,0,0,0,0,0,0,0,0,0,1,0
738,53,"專研恆輝隊筆記","完成恆輝隊討伐筆記中的所有內容。",43,40,20,0,6169,28,255,2,62953,1,7,10,0,0,0,0,0,0,0,0,0,1,0
739,2,"迷宮的信者1","成功突破5種迷宮或討伐殲滅戰。",0,0,5,0,0,255,255,0,801,1,1,216,5,0,0,0,0,0,0,0,1,1,0
740,2,"迷宮的信者2","成功突破10種迷宮或討伐殲滅戰。",0,0,10,0,0,255,255,0,801,1,1,216,10,0,0,0,0,0,0,0,2,1,0
741,2,"迷宮的信者3","成功突破20種迷宮或討伐殲滅戰。",0,0,20,0,0,255,255,0,801,1,1,216,20,0,0,0,0,0,0,0,3,1,0
742,2,"迷宮的霸者1","累計突破10次迷宮或討伐殲滅戰。",0,0,5,0,0,255,255,0,151,1,1,215,10,0,0,0,0,0,0,0,7,1,0
743,2,"迷宮的霸者2","累計突破30次迷宮或討伐殲滅戰。",0,0,5,0,0,255,255,0,151,1,1,215,30,0,0,0,0,0,0,0,8,1,0
744,2,"迷宮的霸者3","累計突破100次迷宮或討伐殲滅戰。",0,0,5,0,0,255,255,0,151,1,1,215,100,0,0,0,0,0,0,0,9,1,0
745,2,"迷宮的霸者4","累計突破300次迷宮或討伐殲滅戰。",43,15,10,109,0,255,255,0,151,1,1,215,300,0,0,0,0,0,0,0,10,1,0
746,2,"偉大的探險家","累計突破1000次迷宮或討伐殲滅戰。",0,0,20,0,0,255,255,0,151,1,1,215,1000,0,0,0,0,0,0,0,11,1,0
747,4,"稱霸大迷宮開端1","成功挑戰巴哈姆特大迷宮邂逅之章。",0,0,5,0,0,255,255,0,2682,1,1,217,1,0,0,0,0,0,0,0,0,35,0
748,4,"稱霸大迷宮開端2","累計成功挑戰巴哈姆特大迷宮邂逅之章5次。",0,0,10,0,0,255,255,0,2682,1,1,217,5,0,0,0,0,0,0,0,0,35,0
749,4,"稱霸大迷宮開端3","累計成功挑戰巴哈姆特大迷宮邂逅之章10次。",0,0,20,0,0,255,255,0,2682,1,1,217,10,0,0,0,0,0,0,0,0,35,0
750,24,"木工專精1","累計做出優質木工製品100次。",0,0,5,0,0,255,255,0,35015,1,1,203,100,0,0,0,0,0,0,0,40,1,0
751,24,"木工專精2","累計做出優質木工製品500次。",0,0,5,0,0,255,255,0,35015,1,1,203,500,0,0,0,0,0,0,0,41,1,0
752,24,"木工專精3","累計做出優質木工製品3000次。",0,0,10,0,0,255,255,0,35015,1,1,203,3000,0,0,0,0,0,0,0,42,1,0
753,25,"鍛冶專精1","累計做出優質鍛冶製品100次。",0,0,5,0,0,255,255,0,35114,1,1,204,100,0,0,0,0,0,0,0,40,1,0
754,25,"鍛冶專精2","累計做出優質鍛冶製品500次。",0,0,5,0,0,255,255,0,35114,1,1,204,500,0,0,0,0,0,0,0,41,1,0
755,25,"鍛冶專精3","累計做出優質鍛冶製品3000次。",0,0,10,0,0,255,255,0,35114,1,1,204,3000,0,0,0,0,0,0,0,42,1,0
756,26,"甲胄專精1","累計做出優質鑄甲製品100次。",0,0,5,0,0,255,255,0,35214,1,1,205,100,0,0,0,0,0,0,0,40,1,0
757,26,"甲胄專精2","累計做出優質鑄甲製品500次。",0,0,5,0,0,255,255,0,35214,1,1,205,500,0,0,0,0,0,0,0,41,1,0
758,26,"甲胄專精3","累計做出優質鑄甲製品3000次。",0,0,10,0,0,255,255,0,35214,1,1,205,3000,0,0,0,0,0,0,0,42,1,0
759,27,"雕金專精1","累計做出優質雕金製品100次。",0,0,5,0,0,255,255,0,35313,1,1,206,100,0,0,0,0,0,0,0,40,1,0
760,27,"雕金專精2","累計做出優質雕金製品500次。",0,0,5,0,0,255,255,0,35313,1,1,206,500,0,0,0,0,0,0,0,41,1,0
761,27,"雕金專精3","累計做出優質雕金製品3000次。",0,0,10,0,0,255,255,0,35313,1,1,206,3000,0,0,0,0,0,0,0,42,1,0
762,28,"皮革專精1","累計做出優質皮革製品100次。",0,0,5,0,0,255,255,0,35414,1,1,207,100,0,0,0,0,0,0,0,40,1,0
763,28,"皮革專精2","累計做出優質皮革製品500次。",0,0,5,0,0,255,255,0,35414,1,1,207,500,0,0,0,0,0,0,0,41,1,0
764,28,"皮革專精3","累計做出優質皮革製品3000次。",0,0,10,0,0,255,255,0,35414,1,1,207,3000,0,0,0,0,0,0,0,42,1,0
765,29,"裁縫專精1","累計做出優質裁縫製品100次。",0,0,5,0,0,255,255,0,35514,1,1,208,100,0,0,0,0,0,0,0,40,1,0
766,29,"裁縫專精2","累計做出優質裁縫製品500次。",0,0,5,0,0,255,255,0,35514,1,1,208,500,0,0,0,0,0,0,0,41,1,0
767,29,"裁縫專精3","累計做出優質裁縫製品3000次。",0,0,10,0,0,255,255,0,35514,1,1,208,3000,0,0,0,0,0,0,0,42,1,0
768,30,"煉金專精1","累計做出優質煉金製品100次。",0,0,5,0,0,255,255,0,35613,1,1,209,100,0,0,0,0,0,0,0,40,1,0
769,30,"煉金專精2","累計做出優質煉金製品500次。",0,0,5,0,0,255,255,0,35613,1,1,209,500,0,0,0,0,0,0,0,41,1,0
770,30,"煉金專精3","累計做出優質煉金製品3000次。",0,0,10,0,0,255,255,0,35613,1,1,209,3000,0,0,0,0,0,0,0,42,1,0
771,31,"烹調專精1","累計做出優質烹調製品100次。",0,0,5,0,0,255,255,0,35716,1,1,210,100,0,0,0,0,0,0,0,40,1,0
772,31,"烹調專精2","累計做出優質烹調製品500次。",0,0,5,0,0,255,255,0,35716,1,1,210,500,0,0,0,0,0,0,0,41,1,0
773,31,"烹調專精3","累計做出優質烹調製品3000次。",0,0,10,0,0,255,255,0,35716,1,1,210,3000,0,0,0,0,0,0,0,42,1,0
774,32,"採掘專精1","累計採掘到優質礦石素材300次。",0,0,5,0,0,255,255,0,38016,1,1,211,300,0,0,0,0,0,0,0,60,1,0
775,32,"採掘專精2","累計採掘到優質礦石素材1500次。",0,0,5,0,0,255,255,0,38016,1,1,211,1500,0,0,0,0,0,0,0,61,1,0
776,32,"採掘專精3","累計採掘到優質礦石素材10000次。",0,0,10,0,0,255,255,0,38016,1,1,211,10000,0,0,0,0,0,0,0,62,1,0
777,33,"採伐專精1","累計採伐到優質草木素材300次。",0,0,5,0,0,255,255,0,38114,1,1,212,300,0,0,0,0,0,0,0,61,1,0
778,33,"採伐專精2","累計採伐到優質草木素材1500次。",0,0,5,0,0,255,255,0,38114,1,1,212,1500,0,0,0,0,0,0,0,62,1,0
779,33,"採伐專精3","累計採伐到優質草木素材10000次。",0,0,10,0,0,255,255,0,38114,1,1,212,10000,0,0,0,0,0,0,0,63,1,0
780,34,"釣魚專精1","累計釣到優質魚100次。",0,0,5,0,0,255,255,0,38217,1,1,213,100,0,0,0,0,0,0,0,60,1,0
781,34,"釣魚專精2","累計釣到優質魚500次。",0,0,5,0,0,255,255,0,38217,1,1,213,500,0,0,0,0,0,0,0,61,1,0
782,34,"釣魚專精3","累計釣到優質魚3000次。",0,0,10,0,0,255,255,0,38217,1,1,213,3000,0,0,0,0,0,0,0,62,1,0
783,35,"超越言語之壁","完成主線任務「從森林歸來」。",0,0,5,0,0,255,255,0,26002,1,6,66282,0,0,0,0,0,0,0,0,24,25,0
784,35,"追蹤黑暗之影","完成主線任務「達爾坦庫爾家的悲劇」。",0,0,5,0,0,255,255,0,26002,1,6,66337,0,0,0,0,0,0,0,0,25,25,0
785,35,"英雄的後繼者","完成主線任務「陰雲籠罩」。",0,0,5,0,0,255,255,0,26002,1,6,66053,0,0,0,0,0,0,0,0,26,25,0
786,35,"自由的蒼翼","完成主線任務「石衛塔霸主」。",0,0,5,0,0,255,255,0,26002,1,6,66488,0,0,0,0,0,0,0,0,27,25,0
787,35,"艾歐澤亞的希望","完成主線任務「暴虐風神迦樓羅」。",0,0,10,0,0,255,255,0,26002,1,6,66055,0,0,0,0,0,0,0,0,28,25,0
788,35,"光之戰士","完成主線任務「超越幻想，究極神兵」。",0,0,20,0,0,255,255,0,26002,1,6,66060,0,0,0,0,0,0,0,0,29,25,0
789,35,"述說傳奇之人1","累計完成10種任務。",0,0,5,0,0,255,255,0,26002,1,1,214,10,0,0,0,0,0,0,0,281,1,0
790,35,"述說傳奇之人2","累計完成30種任務。",0,0,10,0,0,255,255,0,26002,1,1,214,30,0,0,0,0,0,0,0,282,1,0
791,35,"述說傳奇之人3","累計完成100種任務。",0,0,20,0,0,255,255,0,26002,1,1,214,100,0,0,0,0,0,0,0,283,1,0
792,1,"魔獸終結者","以最高評價完成危命任務「受傷魔獸——貝希摩斯」。",0,0,10,0,0,255,255,0,2629,1,1,220,1,0,0,0,0,0,0,0,18,1,0
793,1,"鐵蹄的弑神者","以最高評價完成危命任務「上古鬪神——奧丁」。",0,0,10,0,0,255,255,0,2629,1,1,221,1,0,0,0,0,0,0,0,19,1,0
794,1,"強殺奇美拉","以最高評價完成危命任務「狂暴巨獸——強化奇美拉」。",0,0,10,0,0,255,255,0,2629,1,1,222,1,0,0,0,0,0,0,0,20,1,0
795,1,"史特羅佩斯之敵","以最高評價完成危命任務「歸來的復仇者——史特羅佩斯」。",0,0,10,0,0,255,255,0,2629,1,1,223,1,0,0,0,0,0,0,0,21,1,0
796,1,"冥府引路人","以最高評價完成危命任務「死亡的假面——黃道巨蟹」。",0,0,10,0,0,255,255,0,2629,1,1,224,1,0,0,0,0,0,0,0,22,1,0
797,1,"收割者剋星","以最高評價完成危命任務「無情的收割者——懶惰口花勞倫斯」。",0,0,10,0,0,255,255,0,2629,1,1,225,1,0,0,0,0,0,0,0,23,1,0
798,1,"傑出的異端審問官","以最高評價完成危命任務「救世神的活祭：妖異之章」。",0,0,10,0,0,255,255,0,2629,1,1,226,1,0,0,0,0,0,0,0,24,1,0
799,1,"屠龍者","以最高評價完成危命任務「斯瓦拉的憤怒」。",0,0,10,0,0,255,255,0,2629,1,1,227,1,0,0,0,0,0,0,0,25,1,0
800,1,"埋枝村的救世主","以最高評價完成危命任務「紅腹蜂巢佔領戰」、「紅腹蜂巢防衛戰」、「紅腹蜂巢迎擊戰」其中之一。",0,0,10,0,0,255,255,0,2629,1,1,228,1,0,0,0,0,0,0,0,26,1,0
801,1,"跨天橋的英雄","以最高評價完成危命任務「跨天橋上的死鬥 迎擊納約克·秋」。",0,0,10,0,0,255,255,0,2629,1,1,229,1,0,0,0,0,0,0,0,27,1,0
802,1,"保護弱女子","以最高評價完成危命任務「振興貧女材場 討伐猛獸」。",0,0,10,0,0,255,255,0,2629,1,1,230,1,0,0,0,0,0,0,0,28,1,0
803,1,"命運中的危機1","成功完成10次危命任務。",0,0,5,0,0,255,255,0,3126,1,1,219,10,0,0,0,0,0,0,0,46,1,0
804,1,"命運中的危機2","成功完成100次危命任務。",0,0,5,0,0,255,255,0,3126,1,1,219,100,0,0,0,0,0,0,0,47,1,0
805,1,"命運中的危機3","成功完成300次危命任務。",0,0,10,0,0,255,255,0,3126,1,1,219,300,0,0,0,0,0,0,0,48,1,0
806,1,"命運中的危機4","成功完成1000次危命任務。",47,1,10,110,0,255,255,0,3126,1,1,219,1000,0,0,0,0,0,0,0,49,1,0
807,1,"命運之子","成功完成3000次危命任務。",47,1,20,0,6111,255,55,3,3126,1,1,219,3000,0,0,0,0,0,0,0,50,1,0
808,1,"可靠的搭檔1","陸行鳥搭檔升為1級。",0,0,5,0,0,255,255,0,26012,1,10,1,0,0,0,0,0,0,0,0,60,1,0
809,1,"可靠的搭檔2","陸行鳥搭檔升為5級。",0,0,10,0,0,255,255,0,26012,1,10,5,0,0,0,0,0,0,0,0,61,1,0
810,1,"可靠的搭檔3","陸行鳥搭檔升為10級。",47,20,20,0,2994,255,56,3,26012,1,10,10,0,0,0,0,0,0,0,0,62,1,0
811,38,"重生防爆組隊員","獲得夜暮夏裝或晨曦夏裝或條紋夏裝。",0,0,10,111,0,255,255,0,47530,1,1,231,1,0,0,0,0,0,0,0,1,1,0
812,38,"大陸馬戲團的秘密","完成季節任務「守護天節的搗蛋鬧劇」。",0,0,10,0,0,255,255,0,43704,1,9,66702,66706,66710,0,0,0,0,0,0,2,1,0
813,7,"黑渦凶狼1","黑渦團的對戰等級升到1級。",43,30,5,112,0,255,255,0,62951,1,11,1,1,0,0,0,0,0,0,0,1,1,0
814,7,"黑渦凶狼2","黑渦團的對戰等級升到10級。",43,30,5,113,0,255,255,0,62951,1,11,1,10,0,0,0,0,0,0,0,2,1,0
815,7,"黑渦凶狼3","黑渦團的對戰等級升到20級。",43,30,5,114,0,255,255,0,62951,1,11,1,20,0,0,0,0,0,0,0,3,1,0
816,7,"黑渦凶狼4","黑渦團的對戰等級升到30級。",43,30,5,115,0,255,255,0,62951,1,11,1,30,0,0,0,0,0,0,0,4,1,0
817,7,"黑渦凶狼5","黑渦團的對戰等級升到40級。",43,30,5,116,0,255,255,0,62951,1,11,1,40,0,0,0,0,0,0,0,5,1,0
818,7,"黑渦凶狼6","黑渦團的對戰等級升到50級。",43,30,5,117,0,255,255,0,62951,1,11,1,50,0,0,0,0,0,0,0,6,1,0
819,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,7,"恆輝凶狼1","恆輝隊的對戰等級升到1級。",43,30,5,132,0,255,255,0,62953,1,11,3,1,0,0,0,0,0,0,0,21,1,0
824,7,"恆輝凶狼2","恆輝隊的對戰等級升到10級。",43,30,5,133,0,255,255,0,62953,1,11,3,10,0,0,0,0,0,0,0,22,1,0
825,7,"恆輝凶狼3","恆輝隊的對戰等級升到20級。",43,30,5,134,0,255,255,0,62953,1,11,3,20,0,0,0,0,0,0,0,23,1,0
826,7,"恆輝凶狼4","恆輝隊的對戰等級升到30級。",43,30,5,135,0,255,255,0,62953,1,11,3,30,0,0,0,0,0,0,0,24,1,0
827,7,"恆輝凶狼5","恆輝隊的對戰等級升到40級。",43,30,5,136,0,255,255,0,62953,1,11,3,40,0,0,0,0,0,0,0,25,1,0
828,7,"恆輝凶狼6","恆輝隊的對戰等級升到50級。",43,30,5,137,0,255,255,0,62953,1,11,3,50,0,0,0,0,0,0,0,26,1,0
829,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,7,"雙蛇凶狼1","雙蛇黨的對戰等級升到1級。",43,30,5,122,0,255,255,0,62952,1,11,2,1,0,0,0,0,0,0,0,11,1,0
834,7,"雙蛇凶狼2","雙蛇黨的對戰等級升到10級。",43,30,5,123,0,255,255,0,62952,1,11,2,10,0,0,0,0,0,0,0,12,1,0
835,7,"雙蛇凶狼3","雙蛇黨的對戰等級升到20級。",43,30,5,124,0,255,255,0,62952,1,11,2,20,0,0,0,0,0,0,0,13,1,0
836,7,"雙蛇凶狼4","雙蛇黨的對戰等級升到30級。",43,30,5,125,0,255,255,0,62952,1,11,2,30,0,0,0,0,0,0,0,14,1,0
837,7,"雙蛇凶狼5","雙蛇黨的對戰等級升到40級。",43,30,5,126,0,255,255,0,62952,1,11,2,40,0,0,0,0,0,0,0,15,1,0
838,7,"雙蛇凶狼6","雙蛇黨的對戰等級升到50級。",43,30,5,127,0,255,255,0,62952,1,11,2,50,0,0,0,0,0,0,0,16,1,0
839,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,9,"獄中困狼1","初次在群狼困鬥或群狼盛宴中參戰。",0,0,5,0,0,255,255,0,156,1,12,1,0,0,0,0,0,0,0,0,101,1,0
844,9,"獄中困狼2","在群狼困鬥或群狼盛宴中累計參戰50次。",0,0,5,0,0,255,255,0,156,1,12,50,0,0,0,0,0,0,0,0,102,1,0
845,9,"獄中困狼3","在群狼困鬥或群狼盛宴中累計參戰100次。",0,0,5,0,0,255,255,0,156,1,12,100,0,0,0,0,0,0,0,0,103,1,0
846,9,"獄中困狼4","在群狼困鬥或群狼盛宴中累計參戰500次。",0,0,5,0,0,255,255,0,156,1,12,500,0,0,0,0,0,0,0,0,104,1,0
847,9,"獄中困狼5","在群狼困鬥或群狼盛宴中累計參戰1000次。",0,0,10,0,0,255,255,0,156,1,12,1000,0,0,0,0,0,0,0,0,105,1,0
848,9,"獄中古狼","在群狼困鬥或群狼盛宴中累計參戰5000次。",43,30,20,142,0,255,255,0,156,1,12,5000,0,0,0,0,0,0,0,0,106,1,0
849,9,"凶狼狂嘯1","在群狼困鬥或群狼盛宴中取得初次勝利。",0,0,5,0,0,255,255,0,2555,1,13,1,0,0,0,0,0,0,0,0,201,1,0
850,9,"凶狼狂嘯2","在群狼困鬥或群狼盛宴中累計取勝50次。",0,0,5,0,0,255,255,0,2555,1,13,50,0,0,0,0,0,0,0,0,202,1,0
851,9,"凶狼狂嘯3","在群狼困鬥或群狼盛宴中累計取勝100次。",0,0,5,0,0,255,255,0,2555,1,13,100,0,0,0,0,0,0,0,0,203,1,0
852,9,"凶狼狂嘯4","在群狼困鬥或群狼盛宴中累計取勝500次。",0,0,5,0,0,255,255,0,2555,1,13,500,0,0,0,0,0,0,0,0,204,1,0
853,9,"凶狼狂嘯5","在群狼困鬥或群狼盛宴中累計取勝1000次。",0,0,10,0,0,255,255,0,2555,1,13,1000,0,0,0,0,0,0,0,0,205,1,0
854,9,"狼王狂嘯","在群狼困鬥或群狼盛宴中累計取勝5000次。",43,30,20,143,0,255,255,0,2555,1,13,5000,0,0,0,0,0,0,0,0,206,1,0
855,3,"獄炎的弑神者","在伊弗利特殲殛戰中戰勝伊弗利特。",0,0,10,0,0,255,255,0,317,1,14,20008,0,0,0,0,0,0,0,0,1,1,0
856,3,"狂風的弑神者","在迦樓羅殲殛戰中戰勝迦樓羅。",0,0,10,0,0,255,255,0,317,1,14,20010,0,0,0,0,0,0,0,0,2,1,0
857,3,"厚土的弑神者","在泰坦殲殛戰中戰勝泰坦。",0,0,10,0,0,255,255,0,317,1,14,20009,0,0,0,0,0,0,0,0,3,1,0
858,17,"令人銘記1","累計獲得10次最優隊員推薦。",43,15,0,144,0,255,255,0,2802,1,1,244,10,0,0,0,0,0,0,0,0,1,0
859,17,"令人銘記2","累計獲得50次最優隊員推薦。",43,15,0,0,6989,50,255,2,2802,1,1,244,50,0,0,0,0,0,0,0,0,1,0
860,17,"令人銘記3","累計獲得100次最優隊員推薦。",43,15,0,0,6110,51,255,3,2802,1,1,244,100,0,0,0,0,0,0,0,0,1,0
861,17,"令人銘記4","累計獲得300次最優隊員推薦。",43,15,0,0,6995,52,255,4,2802,1,1,244,300,0,0,0,0,0,0,0,0,1,0
862,17,"銘記不忘的隊友","累計獲得500次最優隊員推薦。",43,15,0,0,6993,53,255,1,2802,1,1,244,500,0,0,0,0,0,0,0,0,1,0
863,37,"灰黨1","與蜥蜴人族的「灰黨」之間的關係程度到達1級「中立」。",0,0,5,0,0,255,255,0,62955,1,15,1,1,0,0,0,0,0,0,0,0,1,0
864,37,"灰黨2","與蜥蜴人族的「灰黨」之間的關係程度到達2級「承認」。",0,0,5,0,0,255,255,0,62955,1,15,1,2,0,0,0,0,0,0,0,0,1,0
865,37,"灰黨3","與蜥蜴人族的「灰黨」之間的關係程度到達3級「友好」。",0,0,10,0,0,255,255,0,62955,1,15,1,3,0,0,0,0,0,0,0,0,1,0
866,37,"灰黨武人","與蜥蜴人族的「灰黨」之間的關係程度到達4級「信賴」。",43,48,20,145,0,255,255,0,62955,1,15,1,4,0,0,0,0,0,0,0,0,1,0
867,37,"暫留地妖精1","與妖精族的「暫留地妖精」之間的關係程度到達1級「中立」。",0,0,5,0,0,255,255,0,62956,1,15,2,1,0,0,0,0,0,0,0,0,1,0
868,37,"暫留地妖精2","與妖精族的「暫留地妖精」之間的關係程度到達2級「承認」。",0,0,5,0,0,255,255,0,62956,1,15,2,2,0,0,0,0,0,0,0,0,1,0
869,37,"暫留地妖精3","與妖精族的「暫留地妖精」之間的關係程度到達3級「友好」。",0,0,10,0,0,255,255,0,62956,1,15,2,3,0,0,0,0,0,0,0,0,1,0
870,37,"妖精之友","與妖精族的「暫留地妖精」之間的關係程度到達4級「信賴」。",43,48,20,146,0,255,255,0,62956,1,15,2,4,0,0,0,0,0,0,0,0,1,0
871,49,"再次踏遍銅鈴銅山","成功探索銅鈴銅山（騷亂坑道）的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,140,0,0,0,0,0,0,0,0,18,1,0
872,49,"再次踏遍靜語莊園","成功探索靜語莊園（惡靈府邸）的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,137,0,0,0,0,0,0,0,0,19,1,0
873,49,"踏遍天狼星燈塔","成功探索天狼星燈塔的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,108,0,0,0,0,0,0,0,0,17,1,0
874,38,"永遠的雪人","獲得雪人帽、雪人服或雪人手套其中之一。",0,0,10,0,0,255,255,0,40684,1,1,250,1,0,0,0,0,0,0,0,3,1,0
875,38,"看哪，有一匹灰馬","完成季節任務「降神節的馬與鳥」。",0,0,10,0,0,255,255,0,24113,1,6,66832,0,0,0,0,0,0,0,0,4,1,0
876,38,"愛情傳道士的助手","完成季節任務「戀人節永不結束」。",0,0,10,0,0,255,255,0,42351,1,6,66837,0,0,0,0,0,0,0,0,5,1,0
877,38,"穿越時空的公主","完成季節任務「穿越時空的女兒節」。",0,0,10,0,0,255,255,0,59457,1,6,66843,0,0,0,0,0,0,0,0,6,1,0
878,6,"尋寶獵人1","累計3次成功解讀陳舊的鞣革地圖（G1）並開啟寶箱。",0,0,5,0,0,255,255,0,115,1,1,245,3,0,0,0,0,0,0,0,1,1,0
879,6,"尋寶獵人2","累計5次成功解讀陳舊的山羊革地圖（G2）並開啟寶箱。",0,0,5,0,0,255,255,0,115,1,1,246,5,0,0,0,0,0,0,0,2,1,0
880,6,"尋寶獵人3","累計10次成功解讀陳舊的巨蟾蜍革地圖（G3）並開啟寶箱。",0,0,5,0,0,255,255,0,115,1,1,247,10,0,0,0,0,0,0,0,3,1,0
881,6,"尋寶獵人4","累計20次成功解讀陳舊的野豬革地圖（G4）並開啟寶箱。",0,0,10,0,0,255,255,0,115,1,1,248,20,0,0,0,0,0,0,0,4,1,0
882,6,"知名尋寶獵人","累計20次成功解讀陳舊的毒蜥蜴革地圖（G5）並開啟寶箱。",45,50,20,147,0,255,255,0,115,1,1,249,20,0,0,0,0,0,0,0,5,1,0
883,4,"稱霸古代人迷宮","成功挑戰古代人迷宮。",0,0,10,0,0,255,255,0,2697,1,14,30001,0,0,0,0,0,0,0,0,0,39,0
884,49,"踏遍古代人迷宮","成功探索古代人迷宮的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,71,0,0,0,0,0,0,0,0,1001,39,0
885,1,"過路聖人1","救助1位處於無法戰鬥狀態的非小隊隊友玩家。",0,0,5,0,0,255,255,0,411,1,1,251,1,0,0,0,0,0,0,0,63,1,0
886,1,"過路聖人2","救助20位處於無法戰鬥狀態的非小隊隊友玩家。",0,0,10,0,0,255,255,0,411,1,1,251,20,0,0,0,0,0,0,0,64,1,0
887,4,"稱霸第二大迷宮1","成功挑戰巴哈姆特大迷宮入侵之章。",0,0,5,0,0,255,255,0,2686,1,1,266,1,0,0,0,0,0,0,0,0,35,0
888,4,"稱霸第二大迷宮2","累計成功挑戰巴哈姆特大迷宮入侵之章5次。",0,0,10,0,0,255,255,0,2686,1,1,266,5,0,0,0,0,0,0,0,0,35,0
889,4,"稱霸第二大迷宮3","累計成功挑戰巴哈姆特大迷宮入侵之章10次。",0,0,20,0,0,255,255,0,2686,1,1,266,10,0,0,0,0,0,0,0,0,35,0
890,49,"勇闖第二大迷宮1","挑戰巴哈姆特大迷宮入侵之章，並成功探索第一階段所有地區。",0,0,10,0,0,255,255,0,1001,1,8,148,0,0,0,0,0,0,0,0,1009,35,0
891,49,"勇闖第二大迷宮2","挑戰巴哈姆特大迷宮入侵之章，並成功探索第二階段所有地區。",0,0,10,0,0,255,255,0,1001,1,8,149,0,0,0,0,0,0,0,0,1010,35,0
892,49,"勇闖第二大迷宮3","挑戰巴哈姆特大迷宮入侵之章，並成功探索第三階段所有地區。",0,0,10,0,0,255,255,0,1001,1,8,65,0,0,0,0,0,0,0,0,1011,35,0
893,3,"淵水的弑神者","在利維亞桑殲殛戰中戰勝利維亞桑。",0,0,10,0,0,255,255,0,317,1,14,20018,0,0,0,0,0,0,0,0,4,1,0
894,3,"動亂的弑君者","在莫古力賢王殲殛戰中戰勝莫古爾·莫古十二世。",0,0,10,0,0,255,255,0,317,1,14,20012,0,0,0,0,0,0,0,0,5,1,0
895,49,"再次踏遍日影地修鍊所","成功探索日影地修鍊所（劍鬥領域）的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,145,0,0,0,0,0,0,0,0,21,1,0
896,49,"再次踏遍布雷福洛克斯野營地","成功探索布雷福洛克斯野營地（紛爭要地）的所有地區。",0,0,10,0,0,255,255,0,1001,1,8,146,0,0,0,0,0,0,0,0,22,1,0
