key,0,1,2,3,4,5,6,7,8
195,0,0,0,0,0,False,False,False,""
196,0,0,0,0,0,False,False,False,""
197,0,0,0,0,0,False,False,False,""
198,0,0,0,0,0,False,False,False,""
199,0,0,0,0,0,False,False,False,""
200,0,0,0,0,0,False,False,False,""
201,0,0,0,0,0,False,False,False,""
202,0,0,0,0,0,False,False,False,""
203,0,0,0,0,0,False,False,False,""
204,0,0,0,0,0,False,False,False,""
205,0,0,0,0,0,False,False,False,""
206,0,0,0,0,0,False,False,False,""
207,0,0,0,0,0,False,False,False,""
208,0,0,0,0,0,False,False,False,""
209,0,0,0,0,0,False,False,False,""
210,0,0,0,0,0,False,False,False,""
211,0,0,0,0,0,False,False,False,""
212,0,0,0,0,0,False,False,False,""
213,0,0,0,0,0,False,False,False,""
214,0,0,0,0,0,False,False,False,""
215,0,0,0,0,0,False,False,False,""
216,0,0,0,0,0,False,False,False,""
217,0,0,0,0,0,False,False,False,""
218,0,0,0,0,0,False,False,False,""
219,0,0,0,0,0,False,False,False,""
220,0,0,0,0,0,False,False,False,""
221,76701,1,1,53,0,True,True,True,"寵物：自走人偶001號"
222,76702,1,1,1,0,True,True,True,"寵物：巧兒陸行鳥"
223,76703,1,1,3,0,True,True,True,"寵物：爆彈仔"
224,76704,1,1,4,0,True,True,True,"寵物：貝希摩斯寶寶"
225,76705,1,1,5,0,True,True,True,"寵物：魔界花骨朵"
226,76706,1,1,8,0,True,True,True,"寵物：灰塵兔"
227,76707,1,1,9,0,True,True,True,"寵物：幼小仙人掌"
228,76708,1,1,10,0,True,True,True,"寵物：小殼蟹"
229,76709,1,1,20,0,True,True,True,"寵物：發芽小猩猩"
230,76710,1,1,21,0,True,True,True,"寵物：惡魔磚塊"
231,76711,1,1,57,0,True,True,True,"寵物：手指游標"
232,76712,1,1,46,0,True,True,True,"寵物：盧恩人玩偶"
233,76713,1,1,11,0,True,True,True,"寵物：小狼"
234,76714,1,1,6,0,True,True,True,"寵物：長鬚小豹"
235,76715,1,1,7,0,True,True,True,"寵物：冬貝利玩偶"
236,76716,1,1,58,0,True,True,True,"寵物：魔法掃帚"
237,76717,1,1,2,0,True,True,True,"寵物：莫古力娃娃"
238,76718,1,1,32,0,True,True,True,"寵物：食果花鼠"
239,76719,1,1,33,0,True,True,True,"寵物：貓小胖"
240,76720,1,1,59,0,True,True,True,"寵物：河童童"
241,76721,1,1,56,0,True,True,True,"寵物：追蹤系統"
242,76722,1,1,27,0,True,True,True,"寵物：猴面雀兒"
243,76723,1,1,28,0,True,True,True,"寵物：葉小妖妖"
244,76724,1,1,39,0,True,True,True,"寵物：獺獺"
245,76725,1,1,47,0,True,True,True,"寵物：迷你鯰魚精"
246,76726,1,1,49,0,True,True,True,"寵物：迷你庫洛"
247,76727,1,1,36,0,True,True,True,"寵物：豆豆柴"
248,76728,1,1,37,0,True,True,True,"寵物：隆卡的水蛇？"
249,76729,1,1,48,0,True,True,True,"寵物：大河狸"
250,76730,1,1,40,0,True,True,True,"寵物：鯊魚指揮官"
251,76731,1,1,54,0,True,True,True,"寵物：凱特西娃娃"
252,76732,1,1,42,0,True,True,True,"寵物：青鳥"
253,76733,1,1,12,0,True,True,True,"寵物：渡渡鳥雛"
254,76734,1,1,19,0,True,True,True,"寵物：幼碧企鵝"
255,76735,1,1,22,0,True,True,True,"寵物：睡羊羊"
256,76736,1,1,13,0,True,True,True,"寵物：小小蔓德拉"
257,76737,1,1,23,0,True,True,True,"寵物：不說話的蜂鳥"
258,76738,1,1,24,0,True,True,True,"寵物：夢魔娃娃"
259,76739,1,1,50,0,True,True,True,"寵物：小小吉爾伽美什"
260,76740,1,1,14,0,True,True,True,"寵物：洋蔥王子"
261,76741,1,1,15,0,True,True,True,"寵物：茄子騎士"
262,76742,1,1,16,0,True,True,True,"寵物：蒜頭明星"
263,76743,1,1,17,0,True,True,True,"寵物：番茄國王"
264,76744,1,1,18,0,True,True,True,"寵物：蔓德拉王后"
265,76745,1,1,52,0,True,True,True,"寵物：迷你奧爾特羅斯"
266,76746,1,1,51,0,True,True,True,"寵物：恩奇都"
267,76747,1,1,25,0,True,True,True,"寵物：小小阿托莫斯"
268,76748,1,1,26,0,True,True,True,"寵物：風箏小貓"
269,76749,1,1,34,0,True,True,True,"寵物：小熊貓"
270,76750,1,1,43,0,True,True,True,"寵物：企鵝王子"
271,76751,1,1,60,0,True,True,True,"寵物：波奇"
272,76752,1,1,29,0,True,True,True,"寵物：疣豬小子"
273,76753,1,1,44,0,True,True,True,"寵物：旅雀兒"
274,76754,1,1,55,0,True,True,True,"寵物：迷你奇美拉"
275,76755,1,1,30,0,True,True,True,"寵物：小雪童子"
276,76756,1,1,35,0,True,True,True,"寵物：小妖狐"
277,76757,1,1,45,0,True,True,True,"寵物：鯨頭鸛"
278,76758,1,1,31,0,True,True,True,"寵物：豬小仙"
279,76759,1,1,38,0,True,True,True,"寵物：沙狐"
280,76760,1,1,41,0,True,True,True,"寵物：莫莫拉·莫拉！！！"
281,0,0,0,0,0,False,False,False,""
282,0,0,0,0,0,False,False,False,""
283,0,0,0,0,0,False,False,False,""
284,0,0,0,0,0,False,False,False,""
285,0,0,0,0,0,False,False,False,""
286,0,0,0,0,0,False,False,False,""
287,0,0,0,0,0,False,False,False,""
288,0,0,0,0,0,False,False,False,""
289,0,0,0,0,0,False,False,False,""
290,0,0,0,0,0,False,False,False,""
291,0,0,0,0,0,False,False,False,""
292,0,0,0,0,0,False,False,False,""
293,0,0,0,0,0,False,False,False,""
294,0,0,0,0,0,False,False,False,""
295,0,0,0,0,0,False,False,False,""
296,0,0,0,0,0,False,False,False,""
297,0,0,0,0,0,False,False,False,""
298,0,0,0,0,0,False,False,False,""
299,0,0,0,0,0,False,False,False,""
300,0,0,0,0,0,False,False,False,""
301,0,0,0,0,0,False,False,False,""
302,0,0,0,0,0,False,False,False,""
303,0,0,0,0,0,False,False,False,""
304,0,0,0,0,0,False,False,False,""
305,0,0,0,0,0,False,False,False,""
306,0,0,0,0,0,False,False,False,""
307,0,0,0,0,0,False,False,False,""
308,0,0,0,0,0,False,False,False,""
309,0,0,0,0,0,False,False,False,""
310,0,0,0,0,0,False,False,False,""
311,0,0,0,0,0,False,False,False,""
312,0,0,0,0,0,False,False,False,""
313,0,0,0,0,0,False,False,False,""
314,0,0,0,0,0,False,False,False,""
315,0,0,0,0,0,False,False,False,""
316,0,0,0,0,0,False,False,False,""
317,0,0,0,0,0,False,False,False,""
318,0,0,0,0,0,False,False,False,""
319,0,0,0,0,0,False,False,False,""
320,0,0,0,0,0,False,False,False,""
321,0,0,0,0,0,False,False,False,""
322,0,0,0,0,0,False,False,False,""
323,0,0,0,0,0,False,False,False,""
324,0,0,0,0,0,False,False,False,""
325,0,0,0,0,0,False,False,False,""
326,0,0,0,0,0,False,False,False,""
327,0,0,0,0,0,False,False,False,""
328,0,0,0,0,0,False,False,False,""
329,0,0,0,0,0,False,False,False,""
330,0,0,0,0,0,False,False,False,""
331,0,0,0,0,0,False,False,False,""
332,0,0,0,0,0,False,False,False,""
333,0,0,0,0,0,False,False,False,""
334,0,0,0,0,0,False,False,False,""
335,0,0,0,0,0,False,False,False,""
336,0,0,0,0,0,False,False,False,""
337,0,0,0,0,0,False,False,False,""
338,0,0,0,0,0,False,False,False,""
339,0,0,0,0,0,False,False,False,""
340,0,0,0,0,0,False,False,False,""
341,0,0,0,0,0,False,False,False,""
342,0,0,0,0,0,False,False,False,""
343,0,0,0,0,0,False,False,False,""
344,0,0,0,0,0,False,False,False,""
345,0,0,0,0,0,False,False,False,""
346,0,0,0,0,0,False,False,False,""
347,0,0,0,0,0,False,False,False,""
348,0,0,0,0,0,False,False,False,""
349,0,0,0,0,0,False,False,False,""
350,0,0,0,0,0,False,False,False,""
351,0,0,0,0,0,False,False,False,""
352,0,0,0,0,0,False,False,False,""
353,0,0,0,0,0,False,False,False,""
354,0,0,0,0,0,False,False,False,""
355,0,0,0,0,0,False,False,False,""
356,0,0,0,0,0,False,False,False,""
357,0,0,0,0,0,False,False,False,""
358,0,0,0,0,0,False,False,False,""
359,0,0,0,0,0,False,False,False,""
360,0,0,0,0,0,False,False,False,""
361,0,0,0,0,0,False,False,False,""
362,0,0,0,0,0,False,False,False,""
363,0,0,0,0,0,False,False,False,""
364,0,0,0,0,0,False,False,False,""
365,0,0,0,0,0,False,False,False,""
366,0,0,0,0,0,False,False,False,""
367,0,0,0,0,0,False,False,False,""
368,0,0,0,0,0,False,False,False,""
369,0,0,0,0,0,False,False,False,""
370,76321,1,23,2,0,True,True,True,"紙膠帶：格里達尼亞風格"
371,76322,1,23,1,0,True,True,True,"紙膠帶：利姆薩·羅敏薩風格"
372,76323,1,23,3,0,True,True,True,"紙膠帶：烏爾達哈風格"
373,76324,1,23,4,0,True,True,True,"紙膠帶：伊修加德風格"
374,76325,1,23,5,0,True,True,True,"紙膠帶：阿拉米格風格"
375,0,0,0,0,0,False,False,False,""
376,0,0,0,0,0,False,False,False,""
377,0,0,0,0,0,False,False,False,""
378,0,0,0,0,0,False,False,False,""
379,0,0,0,0,0,False,False,False,""
380,0,0,0,0,0,False,False,False,""
381,0,0,0,0,0,False,False,False,""
382,0,0,0,0,0,False,False,False,""
383,0,0,0,0,0,False,False,False,""
384,0,0,0,0,0,False,False,False,""
385,0,0,0,0,0,False,False,False,""
386,0,0,0,0,0,False,False,False,""
387,0,0,0,0,0,False,False,False,""
388,0,0,0,0,0,False,False,False,""
389,0,0,0,0,0,False,False,False,""
390,0,0,0,0,0,False,False,False,""
391,0,0,0,0,0,False,False,False,""
392,0,0,0,0,0,False,False,False,""
393,0,0,0,0,0,False,False,False,""
394,0,0,0,0,0,False,False,False,""
395,0,0,0,0,0,False,False,False,""
396,0,0,0,0,0,False,False,False,""
397,0,0,0,0,0,False,False,False,""
398,0,0,0,0,0,False,False,False,""
399,0,0,0,0,0,False,False,False,""
400,76873,1,18,1,0,True,True,True,"藥品：恢復藥"
401,76874,1,18,2,0,True,True,True,"藥品：高級恢復藥"
402,76875,1,18,3,0,True,True,True,"藥品：超級恢復藥"
403,76876,1,18,4,0,True,True,True,"藥品：上級恢復藥"
404,76877,1,18,5,0,True,True,True,"藥品：乙太藥"
405,76878,1,18,6,0,True,True,True,"藥品：高級乙太藥"
406,76879,1,18,7,0,True,True,True,"藥品：超級乙太藥"
407,76880,1,18,8,0,True,True,True,"藥品：上級乙太藥"
408,76881,1,18,9,0,True,True,True,"藥品：聖靈藥"
409,76882,1,18,10,0,True,True,True,"藥品：幻想藥"
410,0,0,0,0,0,False,False,False,""
411,0,0,0,0,0,False,False,False,""
412,0,0,0,0,0,False,False,False,""
413,0,0,0,0,0,False,False,False,""
414,0,0,0,0,0,False,False,False,""
415,0,0,0,0,0,False,False,False,""
416,0,0,0,0,0,False,False,False,""
417,0,0,0,0,0,False,False,False,""
418,0,0,0,0,0,False,False,False,""
419,0,0,0,0,0,False,False,False,""
420,0,0,0,0,0,False,False,False,""
421,0,0,0,0,0,False,False,False,""
422,0,0,0,0,0,False,False,False,""
423,0,0,0,0,0,False,False,False,""
424,0,0,0,0,0,False,False,False,""
425,0,0,0,0,0,False,False,False,""
426,0,0,0,0,0,False,False,False,""
427,0,0,0,0,0,False,False,False,""
428,0,0,0,0,0,False,False,False,""
429,0,0,0,0,0,False,False,False,""
430,76351,1,19,1,0,True,True,True,"主線任務：可以領取"
431,76352,1,19,2,0,True,True,True,"主線任務：可以進行"
432,76353,1,19,3,0,True,True,True,"主線任務：可以完成"
433,76354,1,19,4,0,True,True,True,"支線任務：可以領取"
434,76355,1,19,5,0,True,True,True,"支線任務：可以進行"
435,76356,1,19,6,0,True,True,True,"支線任務：可以完成"
436,76357,1,19,7,0,True,True,True,"開放功能任務：可以領取"
437,76358,1,19,8,0,True,True,True,"開放功能任務：可以進行"
438,76359,1,19,9,0,True,True,True,"開放功能任務：可以完成"
439,0,0,0,0,0,False,False,False,""
440,0,0,0,0,0,False,False,False,""
441,0,0,0,0,0,False,False,False,""
442,0,0,0,0,0,False,False,False,""
443,0,0,0,0,0,False,False,False,""
444,0,0,0,0,0,False,False,False,""
445,0,0,0,0,0,False,False,False,""
446,0,0,0,0,0,False,False,False,""
447,0,0,0,0,0,False,False,False,""
448,0,0,0,0,0,False,False,False,""
449,0,0,0,0,0,False,False,False,""
450,0,0,0,0,0,False,False,False,""
451,0,0,0,0,0,False,False,False,""
452,0,0,0,0,0,False,False,False,""
453,0,0,0,0,0,False,False,False,""
454,0,0,0,0,0,False,False,False,""
455,0,0,0,0,0,False,False,False,""
456,0,0,0,0,0,False,False,False,""
457,0,0,0,0,0,False,False,False,""
458,0,0,0,0,0,False,False,False,""
459,0,0,0,0,0,False,False,False,""
460,76615,1,17,1,0,True,True,True,"漫畫符號：汗"
461,76606,1,17,2,0,True,True,True,"漫畫符號：焦急"
462,76607,1,17,3,0,True,True,True,"漫畫符號：熱鬧"
463,76608,1,17,4,0,True,True,True,"漫畫符號：驚訝"
464,76609,1,17,5,0,True,True,True,"漫畫符號：煩惱"
465,76610,1,17,6,0,True,True,True,"漫畫符號：歎氣"
466,76611,1,17,7,0,True,True,True,"漫畫符號：察覺"
467,76612,1,17,8,0,True,True,True,"漫畫符號：音符"
468,76613,1,17,9,0,True,True,True,"漫畫符號：星星"
469,76614,1,17,10,0,True,True,True,"漫畫符號：豎線"
470,0,0,0,0,0,False,False,False,""
471,0,0,0,0,0,False,False,False,""
472,0,0,0,0,0,False,False,False,""
473,0,0,0,0,0,False,False,False,""
474,0,0,0,0,0,False,False,False,""
475,0,0,0,0,0,False,False,False,""
476,0,0,0,0,0,False,False,False,""
477,0,0,0,0,0,False,False,False,""
478,0,0,0,0,0,False,False,False,""
479,0,0,0,0,0,False,False,False,""
480,0,0,0,0,0,False,False,False,""
481,0,0,0,0,0,False,False,False,""
482,0,0,0,0,0,False,False,False,""
483,0,0,0,0,0,False,False,False,""
484,0,0,0,0,0,False,False,False,""
485,0,0,0,0,0,False,False,False,""
486,0,0,0,0,0,False,False,False,""
487,0,0,0,0,0,False,False,False,""
488,0,0,0,0,0,False,False,False,""
489,0,0,0,0,0,False,False,False,""
490,0,0,0,0,0,False,False,False,""
491,0,0,0,0,0,False,False,False,""
492,0,0,0,0,0,False,False,False,""
493,0,0,0,0,0,False,False,False,""
494,0,0,0,0,0,False,False,False,""
495,0,0,0,0,0,False,False,False,""
496,0,0,0,0,0,False,False,False,""
497,0,0,0,0,0,False,False,False,""
498,0,0,0,0,0,False,False,False,""
499,0,0,0,0,0,False,False,False,""
500,76951,1,20,1,0,True,True,True,"塗鴉：莫古力娃娃"
501,76952,1,20,2,0,True,True,True,"塗鴉：貓小胖"
502,76953,1,20,3,0,True,True,True,"塗鴉：大河狸"
503,76954,1,20,4,0,True,True,True,"塗鴉：猴面雀兒"
504,76955,1,20,5,0,True,True,True,"塗鴉：迷你鯰魚精"
505,76956,1,20,6,0,True,True,True,"塗鴉：胖兒陸行鳥"
506,76957,1,20,7,0,True,True,True,"塗鴉：灰塵兔"
507,76958,1,20,8,0,True,True,True,"塗鴉：幼小仙人掌"
508,76959,1,20,9,0,True,True,True,"塗鴉：發芽小猩猩"
509,76960,1,20,10,0,True,True,True,"塗鴉：橄欖寶石獸"
510,76961,1,20,11,0,True,True,True,"塗鴉：獺獺"
511,76962,1,20,12,0,True,True,True,"塗鴉：隆卡的水蛇？"
512,76963,1,20,13,0,True,True,True,"塗鴉：爆彈仔"
513,76964,1,20,14,0,True,True,True,"塗鴉：魔界花骨朵"
514,0,0,0,0,0,False,False,False,""
515,0,0,0,0,0,False,False,False,""
516,0,0,0,0,0,False,False,False,""
517,0,0,0,0,0,False,False,False,""
518,0,0,0,0,0,False,False,False,""
519,0,0,0,0,0,False,False,False,""
520,0,0,0,0,0,False,False,False,""
521,0,0,0,0,0,False,False,False,""
522,0,0,0,0,0,False,False,False,""
523,0,0,0,0,0,False,False,False,""
524,0,0,0,0,0,False,False,False,""
525,0,0,0,0,0,False,False,False,""
526,0,0,0,0,0,False,False,False,""
527,0,0,0,0,0,False,False,False,""
528,0,0,0,0,0,False,False,False,""
529,0,0,0,0,0,False,False,False,""
530,76216,1,21,1,120,True,False,False,"<hex:0212027103>FanFest：シンボル"
531,76201,1,21,2,120,True,False,False,"<hex:0212027103>FanFest：ロゴ（白）"
532,76202,1,21,3,120,True,False,False,"<hex:0212027103>FanFest：ロゴ（黒）"
533,76203,1,21,4,120,True,False,False,"<hex:0212027103>FanFest：垂れ幕（白）"
534,76204,1,21,5,120,True,False,False,"<hex:0212027103>FanFest：垂れ幕（黒）"
535,76205,1,21,6,120,True,False,False,"<hex:0212027103>FanFest：バナー（縦）"
536,76206,1,21,7,120,True,False,False,"<hex:0212027103>FanFest：バナー（横）"
537,76208,2,22,1,120,True,False,False,"<hex:0212027103>FanFest：FAN FESTIVAL 2021"
538,76207,2,22,2,120,True,False,False,"<hex:0212027103>FanFest：ハッシュタグ"
539,0,0,0,0,0,False,False,False,""
540,0,0,0,0,0,False,False,False,""
541,0,0,0,0,0,False,False,False,""
542,0,0,0,0,0,False,False,False,""
