key,0,1,2,3,4,5,6,7,8,9,10,11
131184,4103382,132,0,0,592264,30,1,0,0,False,"前往格里達尼亞","要前往格里達尼亞嗎？<hex:02100103>交通費為120金幣。"
131185,5827477,418,592249,0,0,1,1,0,0,False,"","要前往伊修加德嗎？"
131186,5835896,155,592250,0,0,1,1,0,0,False,"","要前往大審門嗎？"
131187,5822019,439,592251,0,0,1,1,0,0,False,"前往輕羽鬥場","要進入輕羽鬥場嗎？"
131188,5835987,401,0,0,0,1,1,0,0,False,"前往雲頂營地","要前往雲頂營地嗎？<hex:02100103>不收取任何交通費用。"
131189,5836049,401,592253,0,0,1,1,0,0,False,"","要前往藍天窗嗎？"
131190,5836085,402,592254,0,0,1,1,0,0,False,"前往魔大陸阿濟茲拉","要前往魔大陸阿濟茲拉嗎？"
131191,5821242,427,592255,0,0,1,1,0,0,False,"","要進入聖恩達利姆神學院嗎？"
131192,5822004,433,592256,0,0,1,1,0,0,False,"","要進入福爾唐家嗎？"
131193,5827748,419,0,0,0,1,1,0,0,False,"","要離開聖恩達利姆神學院嗎？"
131194,5827491,418,0,0,0,1,1,0,0,False,"","要離開神殿騎士團總騎士長室嗎？"
131195,5827750,419,0,0,0,1,1,0,0,False,"","要離開福爾唐家嗎？"
131196,5827495,418,0,0,0,1,1,0,0,False,"","要離開輕羽鬥場嗎？"
131197,5835975,419,592257,0,0,1,1,0,0,False,"","要前往伊修加德飛艇坪嗎？<hex:02100103>不收取任何交通費用。"
131198,5835975,419,0,0,0,1,1,0,0,False,"","要前往伊修加德飛艇坪嗎？"
131199,5836077,400,592259,0,0,1,1,0,0,False,"","要前往翻雲霧海嗎？"
131200,5836076,398,0,0,0,1,1,0,0,False,"","要前往龍堡參天高地嗎？"
131201,5851087,463,0,0,0,1,1,0,0,False,"","要進入瑪托雅的洞穴嗎？"
131202,5822097,399,0,0,0,1,1,0,0,False,"","要離開瑪托雅的洞穴嗎？"
131203,5835975,419,0,0,0,1,1,0,0,False,"","要前往伊修加德飛艇坪嗎？"
131204,5878288,429,0,0,0,5,9,0,0,False,"",""
131205,5878405,418,0,0,0,1,1,0,0,False,"","要離開嗎？"
131206,5857271,398,0,0,0,1,1,0,0,False,"","要離開供奉洞嗎？"
131207,5890154,402,0,0,0,1,1,0,0,False,"","要前往阿爾法管區嗎？"
131208,5890159,402,0,0,0,1,1,0,0,False,"","要前往貝塔管區嗎？"
131209,5890166,402,0,0,0,1,1,0,0,False,"","要前往貝塔管區嗎？"
131210,5890180,402,0,0,0,1,1,0,0,False,"","要前往伽馬管區嗎？"
131211,5890183,402,0,0,0,1,1,0,0,False,"","要前往伽馬管區嗎？"
131212,5890184,402,0,0,0,1,1,0,0,False,"","要前往德爾塔管區嗎？"
131213,5867863,402,0,0,0,1,1,0,0,False,"","要離開魔大陸中樞嗎？"
131214,5959290,399,0,0,0,1,1,0,0,False,"","要離開亞歷山大關節點嗎？"
131215,5959290,399,0,0,0,1,1,0,0,False,"","要離開戈耳狄俄斯之結嗎？"
131216,6034535,504,592868,0,0,31,1,0,0,False,"進行談話","要前往開發室嗎？"
131217,6034570,130,0,0,0,1,1,0,0,False,"離開開發室","要離開開發室嗎？"
131218,6045307,399,0,0,0,1,1,0,0,False,"","要通過密道前往龍堡內陸低地嗎？"
131219,6215554,132,0,0,0,1,1,0,0,False,"","要離開雙蛇黨軍營嗎？"
131220,6235159,399,0,593136,0,32,1,0,0,False,"","要前往指路的好心冒險者的所在處嗎？"
131221,6236358,399,0,0,0,1,1,0,0,False,"","要離開亞歷山大關節點嗎？"
131222,6236358,399,0,0,0,1,1,0,0,False,"","要離開彌達斯之結嗎？"
131223,6256320,567,0,0,0,1,1,0,0,False,"","要前往帕洛克系留基地嗎？"
131224,6256553,401,0,0,0,1,1,0,0,False,"","要前往阿巴拉提亞雲海嗎？"
131225,6256675,568,0,0,0,1,1,0,0,False,"","要進入利奧法德的房間嗎？"
131226,6256329,567,0,0,0,1,1,0,0,False,"","要離開利奧法德的房間嗎？"
131227,6256327,567,0,0,0,1,1,0,0,False,"","要前往帕洛克島嗎？"
131228,6256326,567,0,0,0,1,1,0,0,False,"","要前往飛空艇著陸場嗎？"
131229,5835975,419,0,0,590453,33,1,0,0,False,"前往伊修加德","要前往伊修加德嗎？<hex:02100103>交通費為150金幣。"
131230,5835975,419,0,0,590454,33,1,0,0,False,"前往伊修加德","要前往伊修加德嗎？<hex:02100103>交通費為150金幣。"
131231,5835975,419,0,0,590455,33,1,0,0,False,"前往伊修加德","要前往伊修加德嗎？<hex:02100103>交通費為150金幣。"
131232,4103339,130,0,0,592480,33,1,0,0,False,"前往烏爾達哈","要前往烏爾達哈嗎？<hex:02100103>交通費為150金幣。"
131233,4103382,132,0,0,592480,33,1,0,0,False,"前往格里達尼亞","要前往格里達尼亞嗎？<hex:02100103>交通費為150金幣。"
131234,4103399,128,0,0,592480,33,1,0,0,False,"前往利姆薩·羅敏薩","要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為150金幣。"
131235,5827477,418,0,0,0,1,1,0,0,False,"","要前往伊修加德嗎？"
131236,6385473,153,0,0,0,1,1,0,0,False,"","要離開死者宮殿嗎？"
131237,5835975,419,0,0,592480,33,1,0,0,False,"前往伊修加德","要前往伊修加德嗎？<hex:02100103>交通費為150金幣。"
131238,5649379,144,0,0,592264,34,1,0,0,False,"前往金碟遊樂場","要前往金碟遊樂場嗎？<hex:02100103>不收取任何交通費用。"
131239,6485807,399,0,0,0,1,1,0,0,False,"","要離開中央管制室嗎？"
131240,6483471,611,593427,593426,0,35,1,0,0,False,"進行談話","要前往兒科病房嗎？"
131241,6483427,131,0,0,0,1,1,0,0,False,"","要離開兒科病房嗎？"
131242,6485807,399,0,0,0,1,1,0,0,False,"","要離開中樞大動力室嗎？"
131243,6515006,128,0,0,0,1,1,0,0,False,"","要離開黑渦團軍營嗎？"
131244,6515008,130,0,0,0,1,1,0,0,False,"","要離開恆輝隊軍營嗎？"
131245,6654103,629,0,0,0,5,10,0,0,False,"",""
131246,6654162,628,0,0,0,1,1,0,0,False,"","要離開嗎？"
131247,6728838,156,0,0,0,1,1,0,0,False,"","要離開歐米茄控制室嗎？"
131248,6663537,641,593638,0,0,1,1,0,0,False,"",""
131249,6654210,628,593640,593639,0,36,1,0,0,False,"",""
131250,6873899,152,593642,0,0,1,1,0,0,False,"","要前往阿馬里賽哨塔嗎？"
131251,6873933,612,593643,0,0,1,1,0,0,False,"","要前往帝國東方堡嗎？"
131252,6873901,129,0,0,593644,37,1,0,0,False,"","要前往利姆薩·羅敏薩嗎？<hex:02100103>交通費為300金幣。"
131253,6874066,628,0,0,593645,37,1,0,0,False,"","要前往黃金港嗎？<hex:02100103>交通費為300金幣。"
131254,6873937,612,593646,0,0,1,1,0,0,False,"","要前往無垢乾谷附近嗎？"
131255,6873936,612,593647,0,0,1,1,0,0,False,"","要前往尖槍瀑布附近嗎？"
131256,6873958,621,593648,0,0,1,1,0,0,False,"","要前往阿拉米格人居住區嗎？"
131257,6873957,621,593649,0,0,1,1,0,0,False,"","要前往地下水路嗎？"
131258,6873954,621,593650,0,0,1,1,0,0,False,"","要前往阿拉米格人居住區嗎？"
131259,6873952,621,593651,0,0,1,1,0,0,False,"","要離開阿拉米格人居住區嗎？"
131260,6874048,628,0,0,0,1,1,0,0,False,"","要離開烏爾達哈商會館接待室嗎？"
131261,6874031,639,593652,0,0,1,1,0,0,False,"進入烏爾達哈商會館接待室","要進入烏爾達哈商會館接待室嗎？"
131262,6874050,628,0,0,0,1,1,0,0,False,"","要前往黃金港飛艇坪嗎？"
131263,6874054,628,0,0,0,1,1,0,0,False,"","要離開黃金港飛艇坪嗎？"
131264,6874512,681,593655,0,0,1,1,0,0,False,"進入烈士庵","要進入烈士庵嗎？"
131265,6874127,614,593656,0,0,1,1,0,0,False,"","要進入烈士庵嗎？"
131266,6874125,614,593657,0,0,1,1,0,0,False,"","要離開烈士庵嗎？"
131267,6877425,682,593661,0,0,1,1,0,0,False,"","要前往多瑪飛地嗎？"
131268,6877422,614,593660,0,0,1,1,0,0,False,"","要前往無二江流域嗎？"
131269,6874086,622,593658,0,0,1,1,0,0,False,"","要走下晨曦王座嗎？"
131270,6874087,622,593659,593665,0,38,1,0,0,False,"","要登上晨曦王座嗎？"
131271,6889710,620,593662,0,0,1,1,0,0,False,"","要前往御制監望塔嗎？"
131272,6889712,620,593663,0,0,1,1,0,0,False,"","要離開御制監望塔嗎？"
131273,6890265,612,0,0,0,1,1,0,0,False,"","要離開天母寢宮地下祭壇嗎？"
131274,6873901,129,0,0,0,1,1,0,0,False,"","要前往利姆薩·羅敏薩嗎？"
131275,6938717,612,0,593703,0,39,1,0,0,False,"","要前往滿身傷痕的壯漢的所在地嗎？"
131276,6988578,621,0,0,0,1,1,0,0,False,"","要離開屋頂庭園嗎？"
131277,6889710,620,0,0,0,1,1,0,0,False,"","要移動到門的另一側嗎？"
131278,6889712,620,0,0,0,1,1,0,0,False,"","要移動到門的另一側嗎？"
131279,6999027,612,0,0,0,1,1,0,0,False,"","要離開時空狹縫嗎？"
131280,7073364,140,0,0,0,1,1,0,0,False,"","要離開陌迪翁牢獄嗎？"
131281,7078657,735,594538,0,0,1,1,0,0,False,"","要前往道具間嗎？"
131282,7082407,628,0,0,0,1,1,0,0,False,"","要前往黃金港嗎？"
131283,7080658,736,0,0,0,1,1,0,0,False,"","要前往艦橋嗎？"
131284,7080809,735,0,0,0,1,1,0,0,False,"","要前往道具間嗎？"
131285,7083135,621,0,0,0,1,1,0,0,False,"","要離開阿拉米格王宮嗎？"
131286,7102724,621,0,0,0,1,1,0,0,False,"","要離開超越技術研究所嗎？"
131287,7151251,740,594578,0,0,1,1,0,0,False,"","要前往空中庭園嗎？"
131288,7103377,621,0,0,0,1,1,0,0,False,"","要離開空中庭園嗎？"
131289,7083135,621,594628,0,0,1,1,0,0,False,"","要離開阿拉米格王宮嗎？"
131290,7156750,613,594638,0,594639,40,1,0,0,False,"","要前往酒杯島嗎？<hex:02100103>交通費為30金幣。"
131291,7156756,613,594640,0,594641,40,1,0,0,False,"","要前往自凝島嗎？<hex:02100103>交通費為30金幣。"
131292,7164043,739,593661,0,0,1,1,0,0,False,"","要前往多瑪飛地嗎？"
131293,7182462,759,594559,0,0,1,1,0,0,False,"","要前往多瑪飛地嗎？"
131294,7226681,759,0,0,0,1,1,0,0,False,"","要離開歸燕館嗎？"
131295,7239198,764,594756,0,0,1,1,0,0,False,"進入醴泉神社","要前往醴泉神社嗎？"
131296,7343563,614,0,0,0,1,1,0,0,False,"","要前往延夏嗎？"
131297,7239363,613,594754,0,0,1,1,0,0,False,"","要離開醴泉神社嗎？"
131298,7420749,613,0,0,0,1,1,0,0,False,"","要離開天之御柱嗎？"
131299,6873937,612,594718,0,0,1,1,0,0,False,"","要前往無垢乾谷附近嗎？"
131300,7080658,736,594829,0,0,1,1,0,0,False,"","要返回到劇場艇初見號的艦橋嗎？"
131301,7447849,622,594861,0,0,1,1,0,0,False,"","要飛下朵洛衣樓嗎？"
131302,7448849,622,594860,0,0,1,1,0,0,False,"","要飛上朵洛衣樓嗎？"
131303,7672498,809,594983,0,0,1,1,0,0,False,"","要前往廢棄宅邸嗎？"
131304,7672337,133,0,0,0,1,1,0,0,False,"","要離開廢棄宅邸嗎？"
131305,7743671,621,0,0,0,1,1,0,0,False,"","要前往基拉巴尼亞湖區嗎？"
131306,7743671,621,0,0,0,1,1,0,0,False,"","要前往基拉巴尼亞湖區嗎？"
131307,7761499,132,0,0,0,1,1,0,0,False,"","要離開呼嘯眼石塔群嗎？"
131308,7078657,735,596781,0,0,1,1,0,0,False,"","要前往道具間等候嗎？"
131309,7830042,828,0,0,0,1,1,0,0,False,"","要前往道具間嗎？"
131310,7848800,827,0,0,0,1,1,0,0,False,"","要前往瓦爾河源流嗎？"
131311,7878066,819,0,0,0,1,1,0,0,False,"","要離開觀星室嗎？"
131312,7878085,819,0,0,0,1,1,0,0,False,"","要離開嗎？"
131313,7878501,820,596477,0,0,1,1,0,0,False,"","要前往樹梢層嗎？"
131314,7878500,820,596478,0,0,1,1,0,0,False,"前往樹根層","要前往樹根層嗎？"
131315,7878732,844,596475,596176,0,43,1,0,0,False,"","要前往觀星室嗎？"
131316,7877999,843,0,0,0,41,11,0,0,False,"進行談話",""
131317,7933894,878,0,0,0,1,1,0,0,False,"","要前往空無大地嗎？"
131318,7933164,815,0,0,0,1,1,0,0,False,"","要前往安穆·艾蘭嗎？"
131319,7932479,857,0,0,0,1,1,0,0,False,"","要前往伊甸內核嗎？"
131320,7932937,878,0,0,0,1,1,0,0,False,"","要前往空無大地嗎？"
131321,7935659,814,0,595193,0,42,1,0,0,False,"","要前往態度溫和的退役士兵的所在處嗎？"
131322,8010128,842,596573,0,0,1,1,0,0,False,"","要前往希爾科斯峽谷嗎？"
131323,8010132,156,0,0,0,1,1,0,0,False,"","要前往銀淚湖北岸嗎？"
131324,8010063,844,596472,0,0,1,1,0,0,False,"","要接觸裝置，傳送至第一世界嗎？"
131325,8010129,842,0,0,0,1,1,0,0,False,"","要傳送至原初世界嗎？"
131326,8010180,814,0,0,0,1,1,0,0,False,"","要前往珂露西亞島嗎？"
131327,8010338,818,0,0,0,1,1,0,0,False,"","要前往黑風海嗎？"
131328,8010129,842,596473,0,0,1,1,0,0,False,"","要傳送至原初世界嗎？"
131329,8015551,814,596474,0,0,1,1,0,0,False,"前往珂露西亞島","要前往珂露西亞島嗎？"
131330,8015653,814,596479,0,0,1,1,0,0,False,"","要前往梯頂嗎？"
131331,8015648,814,596480,0,0,1,1,0,0,False,"","要前往梯底嗎？"
131332,8015796,819,596482,0,0,1,1,0,0,False,"","要前往水晶都嗎？"
131333,8016454,818,596481,0,0,1,1,0,0,False,"","要前往黑風海嗎？"
131334,8015677,814,0,0,0,1,1,0,0,False,"","要前往珂露西亞島嗎？"
131335,7980014,815,596476,0,0,1,1,0,0,False,"","要前往安穆·艾蘭嗎？"
131336,8015796,819,595595,0,0,1,1,0,0,False,"","要前往水晶都嗎？"
131337,8015796,819,596533,0,0,1,1,0,0,False,"前往水晶都","要前往水晶都嗎？"
131338,8050969,815,596572,0,0,1,1,0,0,False,"","要前往南琥珀丘嗎？"
131339,8050970,815,0,0,0,1,1,0,0,False,"","要前往絡尾聚落嗎？"
131340,8050982,818,0,0,0,1,1,0,0,False,"","要前往阿科拉塔一層嗎？"
131341,8050981,818,0,0,0,1,1,0,0,False,"","要前往阿科拉塔上層嗎？"
131342,8141167,886,596705,596704,0,45,1,0,0,False,"進行談話","要前往蒼天街嗎？"
131343,8141780,418,596706,0,0,1,1,0,0,False,"","要前往雲霧街嗎？"
131344,8141925,816,596692,0,0,1,1,0,0,False,"","要前往伊爾美格嗎？"
131345,8141929,890,596691,0,0,1,1,0,0,False,"","要前往麗耶美格夢園嗎？"
131346,8141930,891,596691,0,0,1,1,0,0,False,"","要前往麗耶美格夢園嗎？"
131347,8141931,892,596691,0,0,1,1,0,0,False,"","要前往麗耶美格夢園嗎？"
131348,8143255,814,0,0,0,1,1,0,0,False,"","要離開機械遺跡坑道嗎？"
131349,8143261,895,0,0,0,1,1,0,0,False,"","要進入機械遺跡坑道嗎？"
131350,8144702,896,0,0,0,1,1,0,0,False,"","要進入複製工廠廢墟嗎？"
131351,8143262,895,0,0,0,1,1,0,0,False,"","要離開複製工廠廢墟嗎？"
131352,8149903,896,0,0,0,1,1,0,0,False,"","要前往第一區嗎？"
131353,8149915,896,0,0,0,1,1,0,0,False,"","要前往第四區嗎？"
131354,8149924,896,0,0,0,1,1,0,0,False,"","要前往第二區嗎？"
131355,8015796,819,595630,595631,0,44,1,0,0,False,"前往水晶都","要前往水晶都嗎？"
131356,8154983,820,595632,0,0,44,1,0,0,False,"前往游末邦","要前往游末邦嗎？"
131357,8193602,896,0,0,0,1,1,0,0,False,"","要前往第五區嗎？"
131358,8193584,896,0,0,0,1,1,0,0,False,"","要前往第四區嗎？"
131359,8276340,915,596734,0,0,1,1,0,0,False,"","要前往甘戈斯嗎？"
