key,0,1,2,3,4,5,6,7
39,"潛行效果提高",0,0,0,0,30,0,0
40,"潛行效果提高II",0,0,0,0,40,0,0
41,"潛行效果提高III",0,0,0,0,50,0,0
42,"樹木低吟",5455,17,11,0,0,18,0
43,"樹木低吟II",5456,17,16,0,0,18,0
44,"樹木低吟III",5457,17,21,0,0,18,0
45,"樹木低吟IV",5458,17,26,0,0,18,0
46,"十二神加護效果提高",5459,17,41,0,0,18,0
47,"十二神加護效果提高II",5460,17,50,0,0,18,0
48,"岩石低吟",5430,16,11,0,0,17,0
49,"岩石低吟II",5431,16,16,0,0,17,0
50,"岩石低吟III",5432,16,21,0,0,17,0
51,"岩石低吟IV",5433,16,26,0,0,17,0
52,"十二神加護效果提高",5434,16,41,0,0,17,0
53,"十二神加護效果提高II",5435,16,50,0,0,17,0
54,"沙海垂釣",5483,18,35,0,0,19,0
55,"雲海垂釣",5484,18,45,0,0,19,0
56,"潛行效果提高",0,0,0,0,30,0,0
57,"潛行效果提高II",0,0,0,0,40,0,0
58,"潛行效果提高III",0,0,0,0,50,0,0
59,"魚鷹之眼",5479,18,15,0,15,19,0
60,"魚鷹之眼II",5480,18,35,0,35,19,0
61,"魚鷹之眼III",5481,18,50,0,50,19,0
62,"以小釣大效果提高",5482,18,40,0,0,19,0
63,"乙太超流效果提高",0,0,0,0,0,0,0
64,"智力提高",0,0,0,0,0,0,0
65,"智力提高II",0,0,0,0,0,0,0
66,"技能效果提高",5185,26,20,0,10,68,0
67,"乙太超流效果提高II",0,0,0,0,0,0,0
68,"智力提高III",0,0,0,0,0,0,0
69,"技能效果提高II",5186,26,40,0,30,68,0
70,"乙太超流效果提高III",0,0,0,0,0,0,0
71,"力量提高",9004,0,2,0,5,0,0
72,"最大體力提高",9001,0,3,0,10,0,0
73,"命中率提高",9010,0,5,0,5,0,0
74,"暴擊提高",9012,0,6,0,15,0,0
75,"力量提高",9004,0,8,0,5,0,0
76,"最大體力提高",9001,0,9,0,10,0,0
77,"力量提高",9004,0,2,0,5,0,0
78,"最大體力提高",9001,0,3,0,5,0,0
79,"命中率提高",9010,0,5,0,5,0,0
80,"暴擊提高",9012,0,6,0,15,0,0
81,"力量提高",9004,0,8,0,10,0,0
82,"攻擊速度提高",9013,0,9,0,-10,0,0
83,"精神提高",9008,0,2,0,10,0,0
84,"最大體力提高",9001,0,3,0,5,0,0
85,"命中率提高",9010,0,5,0,5,0,0
86,"暴擊提高",9012,0,6,0,15,0,0
87,"精神提高",9008,0,8,0,15,0,0
88,"最大體力提高",9001,0,9,0,5,0,0
89,"靈巧提高",0,0,0,0,0,0,0
90,"下落受傷減輕",5401,29,14,0,10,93,0
91,"靈巧提高II",0,0,0,0,0,0,0
92,"靈巧提高III",0,0,0,0,0,0,0
93,"移動速度提高",5403,29,20,0,10,93,0
94,"妮美雅的加護",5436,16,42,0,0,17,0
95,"岩石低吟V",5437,16,53,67617,0,17,0
96,"潛行效果提高IV",0,0,0,0,54,0,0
97,"潛行效果提高V",0,0,0,0,57,0,0
98,"潛行效果提高VI",0,0,0,0,60,0,0
99,"妮美雅的加護",5461,17,42,0,0,18,0
100,"樹木低吟V",5462,17,53,67585,0,18,0
101,"潛行效果提高IV",0,0,0,0,54,0,0
102,"潛行效果提高V",0,0,0,0,57,0,0
103,"潛行效果提高VI",0,0,0,0,60,0,0
104,"魚鷹之眼IV",5491,18,55,0,55,19,0
105,"魚鷹之眼V",5492,18,60,0,60,19,0
106,"浮島垂釣",5488,18,53,67622,0,19,0
107,"潛行效果提高IV",0,0,0,0,54,0,0
108,"潛行效果提高V",0,0,0,0,57,0,0
109,"潛行效果提高VI",0,0,0,0,60,0,0
110,"熔岩垂釣",5489,18,55,67623,0,19,0
111,"魔泉垂釣",5490,18,58,67624,0,19,0
112,"耐力提高",0,0,0,0,0,0,0
113,"耐力提高II",0,0,0,0,0,0,0
114,"耐力提高III",0,0,0,0,0,0,0
115,"靈巧提高",0,0,0,0,0,0,0
116,"靈巧提高II",0,0,0,0,0,0,0
117,"技能傷害提高",6002,31,20,0,10,96,0
118,"靈巧提高III",0,0,0,0,0,0,0
119,"技能傷害提高II",6003,31,40,0,20,96,0
120,"精神提高",0,0,0,0,0,0,0
121,"精神提高II",0,0,0,0,0,0,0
122,"技能效果提高",6102,33,20,0,10,99,0
123,"精神提高III",0,0,0,0,0,0,0
124,"吉星效果提高",6105,33,36,0,15,99,0
125,"技能效果提高II",6103,33,40,0,30,99,0
126,"潛行效果提高VII",0,0,0,0,64,0,0
127,"潛行效果提高VIII",0,0,0,0,67,0,0
128,"潛行效果提高IX",0,0,0,0,70,0,0
129,"潛行效果提高VII",0,0,0,0,64,0,0
130,"潛行效果提高VIII",0,0,0,0,67,0,0
131,"潛行效果提高IX",0,0,0,0,70,0,0
132,"潛行效果提高VII",0,0,0,0,64,0,0
133,"潛行效果提高VIII",0,0,0,0,67,0,0
134,"潛行效果提高IX",0,0,0,0,70,0,0
135,"鹽湖垂釣",5499,18,68,0,0,19,0
136,"魚鷹之眼VI",5493,18,65,0,65,19,0
137,"魚鷹之眼VII",5494,18,70,0,70,19,0
138,"品質精查",6976,8,63,67978,2,9,0
139,"品質精查",6976,9,63,68152,2,10,0
140,"品質精查",6976,10,63,68131,2,11,0
141,"品質精查",6976,11,63,68136,2,12,0
142,"品質精查",6976,12,63,68146,2,13,0
143,"品質精查",6976,13,63,67968,2,14,0
144,"品質精查",6976,14,63,67973,2,15,0
145,"品質精查",6976,15,63,68141,2,16,0
146,"魔匠的閃念",0,0,0,0,0,0,0
147,"魔匠的閃念",0,0,0,0,0,0,0
148,"魔匠的閃念",0,0,0,0,0,0,0
149,"魔匠的閃念",0,0,0,0,0,0,0
150,"魔匠的閃念",0,0,0,0,0,0,0
151,"魔匠的閃念",0,0,0,0,0,0,0
152,"魔匠的閃念",0,0,0,0,0,0,0
153,"魔匠的閃念",0,0,0,0,0,0,0
154,"自動魚群測定",6952,18,61,68458,0,19,0
155,"魚群低吟",6951,18,63,68458,0,19,0
156,"保護效果提高",5209,0,0,0,-20,0,0
157,"戰嚎效果提高",5259,21,66,0,0,22,0
158,"暗血",6059,32,62,0,0,98,0
159,"暗血II",6060,32,66,0,0,98,0
160,"鬥氣積累提高",5234,20,62,0,80,21,0
161,"羅刹衝精通",5235,20,66,0,2,21,0
162,"長槍精通",5284,22,64,0,0,23,0
163,"紅蓮龍血",5285,22,70,68450,0,23,0
164,"毒刃",0,0,0,0,0,0,0
165,"集氣法",5411,30,62,0,6,92,0
166,"縮地效果提高",5412,30,64,0,0,92,0
167,"奪取效果提高",5413,30,66,0,0,92,0
168,"咬蝕精通",5309,23,64,0,0,24,0
169,"九天連箭效果提高",5310,23,68,0,0,24,0
170,"槍彈精通",0,0,0,0,0,0,0
171,"閃雷精通",5357,25,45,66612,0,26,0
172,"閃雷精通II",5358,25,64,0,0,26,0
173,"靈極心效果提高",5359,25,68,0,-34,26,0
174,"天語效果提高",5360,25,70,68128,5,26,0
175,"毒菌精通",5376,26,26,0,0,69,0
176,"毀壞效果提高",5377,27,62,0,0,28,0
177,"毒菌精通II",5378,27,66,0,0,28,0
178,"龍神附體效果提高",5380,27,70,68165,0,28,0
179,"飛石精通",5333,6,18,0,0,53,0
180,"疾風精通",5334,6,46,0,0,53,0
181,"飛石精通II",5336,24,54,67257,0,25,0
182,"飛石精通III",5337,24,64,0,0,25,0
183,"神秘百合II",5338,0,0,0,20,0,0
184,"炎法精通II",5392,28,64,0,0,29,0
185,"乙太超流複唱時間縮短",0,0,0,0,100,0,0
186,"燒灼精通",6109,33,46,0,0,99,0
187,"凶星精通",6110,33,54,67558,0,99,0
188,"凶星精通II",6111,33,64,0,0,99,0
189,"光速效果提高",6101,33,68,0,-300,99,0
190,"自動登山者之感",0,0,0,0,60,0,0
191,"自動開拓者之手",0,0,0,0,60,0,0
192,"採集力恢復量提高",5444,16,70,68094,1,17,0
193,"採集力恢復量提高",5469,17,70,68160,1,18,0
194,"採集力恢復量提高",5498,18,70,68435,1,19,0
195,"搖蕩效果提高",6201,35,62,0,0,112,0
196,"神秘百合",5335,24,52,67256,20,25,0
197,"智力提高",0,0,0,0,0,0,0
198,"智力提高II",0,0,0,0,0,0,0
199,"智力提高III",0,0,0,0,0,0,0
200,"技能效果提高",5185,35,20,0,10,112,0
201,"技能效果提高II",5186,35,40,0,30,112,0
202,"力量提高",0,0,0,0,0,0,0
203,"力量提高II",0,0,0,0,0,0,0
204,"力量提高III",0,0,0,0,0,0,0
205,"毒刃II",0,0,0,0,0,0,0
206,"震蕩效果提高",0,0,0,0,0,0,0
207,"神聖魔法精通",5210,19,64,0,-50,20,0
208,"劍氣精通II",6151,34,62,0,5,111,0
209,"忠義精通",5211,19,35,66592,0,20,0
210,"精神提高",0,0,0,0,0,0,0
211,"精神提高II",0,0,0,0,0,0,0
212,"精神提高III",0,0,0,0,0,0,0
213,"內力迸發效果提高",5379,27,68,0,-600,28,0
214,"炎法精通",5394,28,54,67209,0,29,0
215,"劍氣精通",6152,34,52,0,0,111,0
216,"連續詠唱",6203,35,1,0,0,112,0
217,"毀滅精通",5395,27,54,67638,0,28,0
218,"狂暴精通",5260,21,70,68440,0,22,0
219,"學習",6251,36,1,0,0,129,0
220,"技能效果提高",5185,36,10,0,10,129,0
221,"技能效果提高II",5186,36,20,0,20,129,0
222,"技能效果提高III",5187,36,30,0,30,129,0
223,"技能效果提高IV",5188,36,40,0,40,129,0
224,"技能效果提高V",5189,36,50,0,50,129,0
225,"潛行效果提高X",0,0,0,0,74,0,0
226,"潛行效果提高XI",0,0,0,0,77,0,0
227,"潛行效果提高XII",0,0,0,0,80,0,0
228,"潛行效果提高X",0,0,0,0,74,0,0
229,"潛行效果提高XI",0,0,0,0,77,0,0
230,"潛行效果提高XII",0,0,0,0,80,0,0
231,"潛行效果提高X",0,0,0,0,74,0,0
232,"潛行效果提高XI",0,0,0,0,77,0,0
233,"潛行效果提高XII",0,0,0,0,80,0,0
234,"魚鷹之眼VIII",6953,18,75,0,75,19,0
235,"魚鷹之眼IX",6954,18,80,0,80,19,0
236,"採集力恢復量提高II",5449,16,80,0,2,17,0
237,"採集力恢復量提高II",5474,17,80,0,2,18,0
238,"採集力恢復量提高II",6958,18,80,0,2,19,0
239,"採集力恢復量提高III",0,0,0,0,0,0,0
240,"採集力恢復量提高III",0,0,0,0,0,0,0
241,"採集力恢復量提高III",0,0,0,0,0,0,0
242,"石工之理效果提升",0,0,0,0,0,0,0
243,"老農之知效果提升",0,0,0,0,0,0,0
244,"大漁",0,0,0,0,0,0,0
245,"鬥氣積累提高II",5238,20,74,0,100,21,0
246,"騎士精神",5212,19,58,0,0,20,0
247,"長槍精通II",5288,22,76,0,0,23,0
248,"",0,0,0,0,0,0,0
249,"獸魂",5261,21,35,0,0,22,0
250,"生殺予奪效果提高",5414,30,76,0,0,92,0
251,"技能傷害提高",6351,38,50,0,10,150,0
252,"幻扇",6352,38,30,0,0,150,0
253,"技能傷害提高II",6353,38,60,0,20,150,0
254,"前衝步效果提高",6354,38,68,0,2,150,0
255,"伶俐",6355,38,76,0,0,150,0
256,"前衝步效果提高II",6356,38,78,0,3,150,0
257,"晶壤裝填",6301,37,30,0,0,149,0
258,"殘暴彈效果提高",6302,37,52,0,0,149,0
259,"危險領域精通",6303,37,80,0,0,149,0
260,"戰女神之怒精通",5213,19,60,67573,0,20,0
261,"日珥斬效果提高",5214,19,66,0,0,20,0
262,"盾陣效果提高",5215,19,74,0,0,20,0
263,"安魂祈禱效果提高",5216,19,78,0,0,20,0
264,"忠義之劍",5217,19,76,0,0,20,0
265,"原初之魂精通",5262,21,54,66124,0,22,0
266,"鋼鐵旋風精通",5263,21,60,66137,0,22,0
267,"原初的混沌",5264,21,72,0,0,22,0
268,"獸魂精通",5265,21,74,0,0,22,0
269,"戰慄效果提高",5258,21,78,0,0,22,0
270,"",0,0,0,0,0,0,0
271,"暗黑精通",6062,32,74,0,0,98,0
272,"跳斬效果提高",6063,32,78,0,2,98,0
273,"疾風極意",0,0,0,0,0,0,0
274,"紅蓮體勢效果提高",5237,20,72,0,0,21,0
275,"跳躍精通",5286,22,74,0,0,23,0
276,"龍血精通",5287,22,78,0,0,23,0
277,"居合術效果提高",6153,34,74,0,0,111,0
278,"風月風花效果提高",6154,34,78,0,0,111,0
279,"縮地效果提高II",5415,30,74,0,2,92,0
280,"集氣法II",5416,30,78,0,0,92,0
281,"",0,0,0,0,0,0,0
282,"直線射擊精通",5311,23,70,68430,0,24,0
283,"連珠箭效果提高",5304,23,74,0,0,24,0
284,"咬蝕精通II",5312,23,76,0,0,24,0
285,"強力射擊精通",5313,23,76,0,0,24,0
286,"軍神的讚美歌效果提高",5314,23,78,0,0,24,0
287,"靈魂之聲",5315,23,80,0,0,24,0
288,"分裂彈精通",6010,31,54,67243,0,96,0
289,"獨頭彈精通",6011,31,60,67248,0,96,0
290,"狙擊彈精通",6012,31,64,0,0,96,0
291,"熱彈精通",6016,31,76,0,0,96,0
292,"積蓄技能效果提高",6013,31,74,0,3,96,0
293,"野火效果提高",6014,31,78,0,0,96,0
294,"升變",6015,31,80,0,0,96,0
295,"玄冰效果提高",5361,25,68,0,0,26,0
296,"極性精通",5362,25,72,0,0,26,0
297,"通曉效果提高",5363,25,80,0,0,26,0
298,"龍神附體效果提高II",5676,27,72,0,0,28,0
299,"靈攻效果提高",5677,27,74,0,0,28,0
300,"三重災禍效果提高",5678,0,0,0,0,0,0
301,"災禍效果提高",5679,27,78,0,0,28,0
302,"不死鳥附體效果提高",5680,27,80,0,0,28,0
303,"散碎精通",6207,35,66,0,0,112,0
304,"移轉效果提高",6204,35,72,0,0,112,0
305,"倍增效果提高",6205,35,74,0,-100,112,0
306,"赤魔法精通",6206,35,78,0,-100,112,0
307,"疾風精通II",5339,24,72,0,0,25,0
308,"飛石精通IV",5340,24,72,0,0,25,0
309,"安慰之心效果提高",5341,24,74,0,0,25,0
310,"庇護所效果提高",5342,24,78,0,0,25,0
311,"毒菌精通II",5701,28,72,0,0,29,0
312,"炎法精通III",5702,28,72,0,0,29,0
313,"野戰治療陣效果提高",5703,28,78,0,0,29,0
314,"燒灼精通II",6112,33,72,0,0,99,0
315,"凶星精通III",6113,33,72,0,0,99,0
316,"先天稟賦效果提高",6114,33,78,0,2,99,0
317,"防護精通",5190,1,1,0,-20,38,0
318,"防護精通",5190,3,1,0,-20,44,0
319,"防護精通",5190,32,1,0,-20,98,0
320,"防護精通",5190,37,1,0,-20,149,0
321,"激情詠唱效果提高",5364,25,74,0,-300,26,0
322,"天語效果提高II",5365,25,78,0,10,26,0
323,"",0,0,0,0,0,0,0
324,"毒菌精通",5376,28,26,0,0,29,0
325,"自動山嶽之相",5427,16,60,0,0,17,0
326,"自動叢林之相",5452,17,60,0,0,18,0
327,"自動海洋之相",5476,18,70,68458,0,19,0
328,"自動隱行",5428,16,27,0,0,17,0
329,"自動隱行",5453,17,27,0,0,18,0
330,"自動隱行",5477,18,27,0,0,19,0
331,"十二神加護效果提高III",5440,16,71,0,0,17,0
332,"十二神加護效果提高III",5465,17,71,0,0,18,0
333,"高產精通",5429,16,68,68093,0,17,0
334,"發掘精通",5438,16,63,68091,0,17,0
335,"直覺甄別精通",0,0,0,0,0,0,0
336,"豐收精通",5454,17,68,68159,0,18,0
337,"轉變精通",5463,17,63,68157,0,18,0
338,"直覺甄別精通",0,0,0,0,0,0,0
339,"製作精通",6979,8,31,0,0,9,0
340,"製作精通",6980,9,31,0,0,10,0
341,"製作精通",6981,10,31,0,0,11,0
342,"製作精通",6982,11,31,0,0,12,0
343,"製作精通",6983,12,31,0,0,13,0
344,"製作精通",6984,13,31,0,0,14,0
345,"製作精通",6985,14,31,0,0,15,0
346,"製作精通",6986,15,31,0,0,16,0
347,"高速製作精通",6978,8,63,0,0,9,0
348,"高速製作精通",6978,9,63,0,0,10,0
349,"高速製作精通",6978,10,63,0,0,11,0
350,"高速製作精通",6978,11,63,0,0,12,0
351,"高速製作精通",6978,12,63,0,0,13,0
352,"高速製作精通",6978,13,63,0,0,14,0
353,"高速製作精通",6978,14,63,0,0,15,0
354,"高速製作精通",6978,15,63,0,0,16,0
355,"迸裂效果提高",5681,27,76,0,0,28,0
356,"製作練習",6987,8,15,0,0,9,1
357,"製作練習",6987,9,15,0,0,10,1
358,"製作練習",6987,10,15,0,0,11,1
359,"製作練習",6987,11,15,0,0,12,1
360,"製作練習",6987,12,15,0,0,13,1
361,"製作練習",6987,13,15,0,0,14,1
362,"製作練習",6987,14,15,0,0,15,1
363,"製作練習",6987,15,15,0,0,16,1
364,"疾風迅雷",5239,2,1,0,0,41,0
365,"疾風迅雷效果提高",5230,2,20,0,0,41,0
366,"疾風迅雷效果提高II",5231,20,40,0,0,21,0
367,"疾風迅雷效果提高III",5240,20,76,0,0,21,0
368,"技能傷害、恢復量提高",5185,40,20,0,10,181,0
369,"技能傷害、恢復量提高II",5186,40,40,0,30,181,0
370,"毒蛇膽",6451,40,45,0,0,181,0
371,"賢學之誓",6452,40,54,0,0,181,0
372,"賢學之誓II",6453,40,64,0,0,181,0
373,"毒蛇牙",6454,40,66,0,0,181,0
374,"攻擊魔法精通",6455,40,72,0,0,181,0
375,"角膽汁效果提高",6456,40,78,0,0,181,0
376,"攻擊魔法精通II",6457,40,82,0,0,181,0
377,"恢復技能效果提高",6826,40,85,0,0,181,0
378,"永生效果提高",6458,40,88,0,-300,181,0
379,"靈魂量譜",6401,39,50,0,0,180,0
380,"死鐮精通",6402,39,60,0,0,180,0
381,"化身能力效果提高",6403,39,70,0,0,180,0
382,"地獄之門效果提高",6404,39,74,0,0,180,0
383,"靈魂技能效果提高",6405,39,78,0,2,180,0
384,"裹尸量譜",6406,39,80,69614,0,180,0
385,"秘輝效果提高",6407,39,84,0,0,180,0
386,"遊魂裹尸效果提高",6408,39,86,0,0,180,0
387,"秘環效果提高",6409,39,88,0,0,180,0
388,"內靜",6988,8,11,0,0,9,0
389,"內靜",6988,9,11,0,0,10,0
390,"內靜",6988,10,11,0,0,11,0
391,"內靜",6988,11,11,0,0,12,0
392,"內靜",6988,12,11,0,0,13,0
393,"內靜",6988,13,11,0,0,14,0
394,"內靜",6988,14,11,0,0,15,0
395,"內靜",6988,15,11,0,0,16,0
396,"模範製作精通",6989,8,82,0,0,9,0
397,"模範製作精通",6989,9,82,0,0,10,0
398,"模範製作精通",6989,10,82,0,0,11,0
399,"模範製作精通",6989,11,82,0,0,12,0
400,"模範製作精通",6989,12,82,0,0,13,0
401,"模範製作精通",6989,13,82,0,0,14,0
402,"模範製作精通",6989,14,82,0,0,15,0
403,"模範製作精通",6989,15,82,0,0,16,0
404,"坯料製作精通",6990,8,86,0,0,9,0
405,"坯料製作精通",6991,9,86,0,0,10,0
406,"坯料製作精通",6992,10,86,0,0,11,0
407,"坯料製作精通",6993,11,86,0,0,12,0
408,"坯料製作精通",6994,12,86,0,0,13,0
409,"坯料製作精通",6995,13,86,0,0,14,0
410,"坯料製作精通",6996,14,86,0,0,15,0
411,"坯料製作精通",6997,15,86,0,0,16,0
412,"盾陣精通",5218,19,82,0,0,20,0
413,"干預效果提高",5219,19,82,0,0,20,0
414,"神聖魔法精通II",5220,19,84,0,0,20,0
415,"深奧之靈精通",5221,19,86,0,0,20,0
416,"聖光幕簾效果提高",5222,19,88,0,0,20,0
417,"擺脫效果提高",5266,21,76,0,0,22,0
418,"原初的直覺精通",5267,21,82,0,0,22,0
419,"原初的勇猛效果提高",5268,21,82,0,0,22,0
420,"泰然自若效果提高",5269,21,84,0,0,22,0
421,"猛攻效果提高",5270,21,88,0,3,22,0
422,"傷殘效果提高",6064,32,84,0,0,98,0
423,"影身具現效果提高II",6066,32,90,0,0,98,0
424,"石之心精通",6304,37,82,0,0,149,0
425,"極光效果提高",6305,37,84,0,2,149,0
426,"續劍效果提高",6306,37,86,0,0,149,0
427,"晶壤裝填效果提高",6307,37,88,0,0,149,0
428,"鐵山靠精通",5241,20,54,67564,0,21,0
429,"空鳴拳精通",5242,20,74,0,0,21,0
430,"壞神衝精通",5243,20,82,0,0,21,0
431,"拔重步法效果提高",5244,20,84,0,3,21,0
432,"義結金蘭效果提高",5245,20,88,0,0,21,0
433,"踏鳴效果提高",5246,20,60,67567,0,21,0
434,"蒼天龍血",5289,22,54,67228,0,23,0
435,"山境酷刑效果提高",5290,22,82,0,0,23,0
436,"破碎衝效果提高",5291,22,84,0,2,23,0
437,"長槍精通III",5292,22,86,0,0,23,0
438,"龍劍效果提高",5277,22,88,0,2,23,0
439,"集氣法III",5417,30,84,0,0,92,0
440,"命水效果提高",5418,30,88,0,0,92,0
441,"雷遁之術效果提高",5419,30,90,0,0,92,0
442,"燕返效果提高",6155,34,84,0,2,111,0
443,"明鏡止水效果提高",6156,34,88,0,2,111,0
444,"連珠箭精通",5316,23,82,0,0,24,0
445,"失血箭效果提高",5317,23,84,0,3,24,0
446,"絕峰箭效果提高",5318,23,86,0,0,24,0
447,"行吟效果提高",5319,23,88,0,-300,24,0
448,"戰歌效果提高",5320,23,90,0,0,24,0
449,"散射精通",6017,31,82,0,0,96,0
450,"整備效果提高",6018,31,84,0,2,96,0
451,"后翼棄兵",6019,31,86,0,0,96,0
452,"策動效果提高",6020,31,88,0,-300,96,0
453,"技巧舞步結束效果提高",6357,38,82,0,0,150,0
454,"伶俐效果提高",6358,38,84,0,0,150,0
455,"百花爭豔效果提高",6359,38,86,0,0,150,0
456,"防守之桑巴效果提高",6360,38,88,0,-300,150,0
457,"進攻之探戈效果提高",6361,38,90,0,0,150,0
458,"極性精通II",5366,7,20,0,0,55,0
459,"極性精通III",5367,7,35,0,0,55,0
460,"天語",5368,25,56,67217,0,26,0
461,"穢濁效果提高",5369,25,80,0,0,26,0
462,"極性精通IV",5370,25,82,0,0,26,0
463,"魔泉效果提高",5371,25,84,0,-600,26,0
464,"激情詠唱效果提高II",5372,25,88,0,2,26,0
465,"極性精通V",5373,25,90,0,0,26,0
466,"乙太積蓄效果提高",5396,26,15,66639,0,69,0
467,"乙太積蓄效果提高II",5397,26,22,0,0,69,0
468,"紅寶石獸召喚精通",5682,27,30,66627,0,28,0
469,"黃寶石獸召喚精通",5683,27,35,66628,0,28,0
470,"綠寶石獸召喚精通",5684,27,45,66631,0,28,0
471,"內力迸發",5685,27,50,66632,0,28,0
472,"",0,0,0,0,0,0,0
473,"毀滅精通II",5687,27,54,67638,0,28,0
474,"乙太積蓄精通",5690,27,58,67640,0,28,0
475,"能量抽取效果提高",5691,27,62,0,0,28,0
476,"毀滅精通III",5688,27,72,0,0,28,0
477,"迸裂精通",5692,27,74,0,0,28,0
478,"迸裂精通II",5693,27,82,0,0,28,0
479,"毀滅精通IV",5689,27,84,0,0,28,0
480,"守護之光效果提高",5694,27,88,0,2,28,0
481,"內力迸發II",5695,27,90,0,0,28,0
482,"魔法劍效果提高",6208,35,68,0,0,112,0
483,"赤魔法精通II",6209,35,82,0,0,112,0
484,"赤魔法精通III",6210,35,84,0,0,112,0
485,"促進效果提高",6211,35,88,0,2,112,0
486,"倍增效果提高II",6212,35,90,0,0,112,0
487,"閃耀精通",5343,24,82,0,0,25,0
488,"神聖精通",5344,24,82,0,0,25,0
489,"恢復技能效果提高",6826,24,85,0,0,25,0
490,"神祝禱效果提高",5345,24,88,0,2,25,0
491,"炎法精通IV",5704,28,82,0,0,29,0
492,"破陣法精通",5705,28,82,0,0,29,0
493,"恢復技能效果提高",6826,28,85,0,0,29,0
494,"展開戦術效果提高",5706,28,88,0,-300,29,0
495,"抽卡效果提高",6115,33,40,67551,0,99,0
496,"抽卡效果提高II",6116,33,50,0,0,99,0
497,"凶星精通IV",6117,33,82,0,0,99,0
498,"重力精通",6118,33,82,0,0,99,0
499,"恢復技能效果提高",6826,33,85,0,0,99,0
500,"星天交錯效果提高",6119,33,88,0,2,99,0
501,"宙泉垂釣",5487,18,89,0,0,19,0
502,"龍神召喚效果提高",5696,27,80,0,0,28,0
503,"元素精通",5697,27,86,0,0,28,0
504,"技能威力提高",6801,19,84,0,0,20,0
505,"技能威力提高",6801,21,84,0,0,22,0
506,"技能威力提高",6801,32,84,0,0,98,0
507,"技能威力提高",6801,37,84,0,0,149,0
508,"長槍精通IV",5293,22,90,0,0,23,0
509,"天語效果提高III",5374,25,86,0,15,26,0
510,"漸癒精通",6459,40,60,0,0,181,0
511,"掠影示現效果提高",6065,32,88,0,0,98,0
512,"爆裂腳精通",5248,20,86,0,0,21,0
513,"鬥魂旋風腳精通",5247,20,90,0,0,21,0
514,"意氣衝天效果提高",6157,34,90,0,0,111,0
515,"斷絕皆傳",5420,30,56,67222,0,92,0
516,"技能威力提高",6801,30,84,0,0,92,0
517,"技能威力提高",6801,31,84,0,0,96,0
518,"技能威力提高",6801,20,84,0,0,21,0
519,"風雅皆傳",6158,34,86,0,0,111,0
520,"",0,0,0,0,0,0,0
521,"",0,0,0,0,0,0,0
522,"",0,0,0,0,0,0,0
523,"",0,0,0,0,0,0,0
524,"",0,0,0,0,0,0,0
525,"",0,0,0,0,0,0,0
526,"",0,0,0,0,0,0,0
527,"",0,0,0,0,0,0,0
528,"",0,0,0,0,0,0,0
529,"",0,0,0,0,0,0,0
530,"",0,0,0,0,0,0,0
