key,0,1,2,3,4,5,6,7,8,9,10,11
24,"魚雖小，卻是庫爾札斯地區一種非常貴重的食材。甚至有人在釣上這種魚後當場就開始進行烹調。",4937,35,0,False,False,2,155,0,True,False,False
25,"由於長期處在沒有光的環境中，盲魚的眼睛已經退化了。好在它們的生活環境中沒有天敵存在。捕食的時候會通過水流的變化感知獵物的位置。",4938,31,0,False,False,3,135,0,True,False,False
26,"甲殼很硬，不好加工，肉也很少，不推薦食用。另外經常橫刀奪走魚餌的習性令很多捕魚人咬牙切齒。",4878,12,0,False,False,0,135,0,True,False,False
27,"一種很奇妙的小魚，能夠靈活利用胸鰭在泥地裡爬行。凸出來的眼睛使得它們在淺水中也能觀察到外面的敵人。",4939,13,0,False,False,3,140,0,True,False,False
28,"有著七彩斑紋的淡水魚，使用擬餌也能很輕鬆地釣上來。用很多種方式進行烹調都會得到不錯的味道。",4940,15,0,False,False,2,155,0,True,False,False
29,"有著「河川清道夫」的別名，主要吃各種死掉的魚類和藻類，能夠保持河川的清潔。如果這種蟹絕種的話，恐怕所有的河川都要變汙濁了。",4941,15,0,False,False,2,152,0,True,False,False
30,"身上的花紋十分顯眼，與東洲奧薩德次大陸一種名為「虎」的野獸非常相似，故而得名。",4879,15,0,False,False,0,135,0,True,False,False
31,"天性好鬥，即使是同種也不放過。將兩條這種魚放入到同一個魚缸中後很快就會展開你死我活的戰鬥。所以飼養的時候都是獨門獨院的。",4942,16,0,False,False,3,148,0,True,False,False
32,"非常奇特的一種生物，有著像板金頭盔一樣的外殼。原本人們都以為它和蟹是同一種類，但是博物學家阿特魯納卻認為它們和蛛蠍的關係更近些。",4880,16,0,False,False,0,135,0,True,False,False
33,"在艾歐澤亞地區很常見的小型鱸魚，由於和暗鱸的棲息環境基本相同，這兩種魚之間存在著激烈的競爭關係。",4943,17,0,False,False,3,140,0,True,False,False
34,"這是一種外來物種，原產於西方的新世界。由於背殼的形狀而得到了「橡果」的名字。雖然可以食用，不過要是處理得不好的話會留下很重的土腥味。",4944,17,0,False,False,2,140,0,True,False,False
35,"羅斯利特灣的特產，味道十分鮮美。在新鮮的牡蠣肉上滴幾滴太陽檸檬的汁更是別有一番風味。",4881,17,0,False,False,0,135,0,True,False,False
36,"平時基本是遲鈍散漫的樣子，但是在捕食的時候其靈敏度令人吃驚。據說當初是一位拉拉菲爾的王子引進到艾歐澤亞地區的。",4945,18,0,False,False,2,153,0,True,True,False
37,"在拉諾西亞的河流中隨處可見。因為這種魚比較擅長捕食小魚，所以用誘餌魚來釣是最合適的。",4946,18,0,False,False,2,134,0,True,False,False
38,"細長的身體兩側長有巨大的魚鰭，能夠在被大型魚追趕的情況下跳出海面滑翔逃走。人們將它們在海面上飛翔的樣子比喻成「海洋女神投擲的飛刀」。",4882,18,0,False,False,1,138,0,True,False,False
39,"據傳言說，當初格里達尼亞為了保證戰亂中被包圍情況下的食物，特地將很多這種魚放到了護城的翡翠湖中。",4947,19,0,False,False,3,132,0,True,False,False
40,"原產於南洋海區的暖水魚，偶爾會隨海流游到艾歐澤亞海區，所以這邊也能釣到。",4883,19,0,False,False,1,134,0,True,False,False
41,"通過不斷的人工選種培養出來的觀賞魚，通體散發出銅黃色的光輝，很受烏爾達哈貴族喜愛。",4948,20,0,False,False,3,140,0,True,False,False
42,"在河流中出生，在海洋中成長，隨後再回到河流中產卵並迎接死亡。這種魚經常被視作生命循環的象徵。",4949,20,0,False,False,2,139,0,True,False,False
43,"據說這種貝類有種受到驚嚇就會跳起來的習性，有些海鳥就會先往折刀貝的巢穴裡丟小石頭，等它們受到驚嚇跳出來時趁機捕食。",4884,20,0,False,False,0,135,0,True,False,False
44,"經常將身形隱藏在泥土下面來躲避天敵的捕食，不過也正因為這一習性一開始讓人誤以為是「一種泥土裡產生的巨像兵」。",4950,21,0,False,False,2,141,0,True,False,False
45,"在水中游泳的時候會揮舞著數量眾多的觸手，看上去就像是在跳舞一樣。不過關於這一動作即使是專家們也有著不同的見解，到底是求愛的行為還是除去廢質的行為一直爭執不下。",4885,21,0,False,False,1,135,0,True,False,False
46,"一種經過品種改良的觀賞魚，從正上方看下去有著美麗至極的金銀銅三重色。不過這種魚只能通過人工培育才能產生，純靠自然繁殖無法得到。",4951,21,0,False,False,2,148,0,True,False,False
47,"深紅的甲殼猶如鮮血，據傳說這種蝲蛄是太陽女神阿澤瑪流淌的鮮血孕育出的生物。",4952,22,0,False,False,2,140,0,True,False,False
48,"身體的顏色像翡翠一樣深，不過據說根據食性和棲息水域不同，體表的顏色也會有些微妙的區別。",4953,22,0,False,False,2,139,0,True,True,False
49,"帶有沉默毒素的魚，非常危險。據說曾經有一個家庭不小心將這種魚端上了餐桌，結果吃完之後大家都不會說話了，家族間的聯繫也隨之切斷，最後導致整個家族徹底離散。",4886,22,0,False,False,0,137,0,True,False,False
50,"由於會在體內積聚雜質，所以不太適合食用。不過這種特性多少也會對棲息水域的水質有所幫助。",4954,23,0,False,False,3,139,0,True,False,False
51,"一種只能在暖水中生存的魚類，而且用擬餌也很好上鉤，非常受到捕魚人初學者的喜愛。尤其是釣上魚之後還能夠順勢在附近的溫泉享受一下。",4955,23,0,False,False,2,139,0,True,False,False
52,"玻璃一樣幾乎透明的身體使得這種魚的存在感十分稀薄，直到近年才被人正式發現。",4956,24,0,False,False,2,134,0,True,False,False
53,"過去曾經有過一段時期盛傳「吃了這種魚會提高視力」，可是後來由於實在太難吃而不了了之了。",4957,24,0,False,False,2,139,0,True,False,False
54,"這種魚的鰭像刀劍一樣銳利，也正因此得到了刀鰭的名字。其鋒利程度甚至能夠割破漁網逃生。",4887,24,0,False,False,1,138,0,True,False,False
55,"白天待在巢穴中一動不動，夜晚才會出來尋找食物。另外，這種鰻魚是做鰻魚派的絕佳材料。",4958,25,0,False,False,2,153,0,True,True,False
56,"從南方大陸帶回來的品種，南方大陸雖然有很多生物已經絕種了，不過這種魚的生命力仍然很頑強。即使來到新世界之後它們也在努力地繁殖後代。",4959,25,0,False,False,3,141,0,True,False,False
57,"迷人的藍色會令人印象深刻。人們對這種顏色冠以其生息的海洋的名字——「羅海藍」。",5461,25,0,False,False,1,137,0,True,False,False
58,"一種巨大的魚，雖然經常有人會將這種魚稱為「海中的食人魔」，不過跟真正的食人魔比起來應該還是這種魚比較好對付。",4888,25,0,False,False,1,134,0,True,False,False
59,"長著猶如盾牌一樣的外殼，因此得到了傳說中的「聖盾」之名。根據博物學家們的研究，這種蝦可能是相當古老的一個物種。",4960,26,0,False,False,3,141,0,True,False,False
60,"有著奇特嘴型的小魚，主要靠吃水藻為生。通常最大也只能成長到5星寸左右。",4961,26,0,False,False,3,153,0,True,False,False
61,"這種魚俗稱「釣手魚」，能夠靠頭上的發光突起吸引小魚靠近之後捕食。對捕魚人來說是很有緣分的魚吧。",4889,26,0,False,False,1,140,0,True,False,False
62,"在給這種魚起名的時候，學會裡就「海馬」和「海龍」兩個名字爭論不休，可是這群人裡明明誰都沒見過馬和龍長什麼樣子……",4890,26,0,False,False,0,137,0,True,False,False
63,"據說因為這種魚最早是在樹上被發現的，人們以為這種魚有著爬樹的能力，所以給它命名為上爬刺魚。不過後來發現其實是被鳥抓上去的……",4962,27,0,False,False,3,153,0,True,False,False
64,"潛藏在湖泊底部的大型魚，嘴邊的鬍鬚有著感知器的作用，能夠察覺到獵物引起的震動，並且能夠將眼前的獵物一口吞下。",4963,27,0,False,False,3,154,0,True,False,False
65,"有著招牌性的櫻花色體表，以手指蝦為主食。其中以比阿納可島產的鯛魚最為美味。",4891,27,0,False,False,1,137,0,True,False,False
66,"一種很可怕的魚，能夠放電將獵物擊暈。每年都會有一些人因為不小心靠近了這種魚而遭到電擊。",4964,28,0,False,False,3,153,0,True,False,False
67,"扁平的身體好像鞋底一樣，燒烤之後澆上金錢蘑湯汁是不可多得的美味。",4892,28,0,False,False,0,135,0,True,False,False
68,"嘴裡生有很多刺，能夠吸附在獵物的身體上吸取體液。據說曾經是烏爾達哈王侯貴族專享的食物。",4965,29,0,False,False,2,146,0,True,False,False
69,"這種淡水魚總是身披動物的頭骨，不過不知道具體的動機是什麼。可能是在爭奪地盤的時候身體大的個體會因為披著的頭骨比較大而有更多的優勢。",4966,29,0,False,False,2,146,0,True,False,False
70,"一種頭部像錘子一樣的鯊魚，基本是群體行動，最大的魚群甚至能夠超過100條。",4893,29,0,False,False,1,138,0,True,False,False
71,"作為食材非常受歡迎的一種淡水魚。每年都成群結隊沿著河流洄游，無論是對魔物還是野獸來說都是貴重的食物。",4967,28,0,False,False,2,145,0,True,False,False
72,"北洋之民的傳統中有將這種海參切片生吃的習慣，據說口感非常特別。",4894,30,0,False,False,0,137,0,True,False,False
73,"嘴型很特別，能夠吸附在岩石表面上。身上的斑紋也非常美麗。",4968,30,0,False,False,3,152,0,True,False,False
74,"能夠發光的一種水藻，關於發光的原理現在學術界還沒有任何定論，不過有種說法是可能是彷徨在現世的亡靈的傑作。",5544,31,0,False,False,3,135,0,True,False,False
75,"無論是作為食材還是作為大型魚的釣餌都十分合適，是一種重要的海洋資源。是捕魚人公會中捕撈量最高的魚種。",4895,31,0,False,False,0,137,0,True,False,False
76,"細長的身體好像帶子一樣，並且被堅硬的鱗片牢牢地包裹著。偶爾會浮到水面上進行換氣。",4969,32,0,False,False,3,146,0,True,False,False
77,"味道肥美的大型魚，是貓魅族最喜歡的食物。據說在東方人們還有生吃的文化，釣上這種魚後就立刻切開處理。",4896,32,0,False,False,1,137,0,True,False,False
78,"在神握角發現的魚，據說有很強的耐毒性，並且可以作為推測水質的依據。",4970,32,0,False,False,3,135,0,True,False,False
79,"因為這種蝸牛總是附著在動物殘骸的白骨上，所以有人認為它們是「妖異的爪牙」。",4971,33,0,False,False,3,145,0,True,False,False
80,"蔓根沼的特有品種，能夠依靠胸鰭離開水面跳躍前進。",4972,33,0,False,False,3,153,0,True,False,False
81,"在海馬與海龍的命名之爭中，海龍派最終沒能獲取勝利，於是他們頑強地找到了這種和海馬有近親關係的新生物，終於用上了海龍這個名字。",4897,33,0,False,False,0,135,0,True,False,False
82,"尖尖的下顎能夠將小型的魚和蟲子整個吞下去。據說是非常古老的魚種，從古到今一直沒有改變形態。",4973,34,0,False,False,3,153,0,True,False,False
83,"經常深夜裡成群在海面游泳，水面在月光的照耀下會顯出乳白色的光輝。據說這種魚接受過月亮神梅茵菲娜的祝福。",4898,34,0,False,False,0,137,0,True,True,False
84,"鉗子上生有細小的絨毛，看上去有點像耐熱手套。",4974,34,0,False,False,2,137,0,True,False,False
85,"這種魚的肉非常緊，即使煮很久也不會煮爛，所以經常會用到煮製菜餚中。據說曾是北海的明君所喜好的食物。",4899,34,0,False,False,1,140,0,True,False,False
86,"據說，這種觀賞魚最早是由一位名叫蒙凱·恩凱的拉拉菲爾人從南洋帶到艾歐澤亞來的，並作為友好的禮物贈送給了黑衣森林的角尊。",4975,33,0,False,False,2,148,0,True,False,False
87,"只生活在河流及湖泊等內陸地區的淡水魚。警戒心很強，對於釣者來說技術要求非常高。",4976,35,0,False,False,2,155,0,True,False,False
88,"這種貝雖然不適合食用，但是卻能夠產生出稀有的白珍珠。現在人們都急於確立一種養殖法來保證珍珠的產量。",4900,35,0,False,False,0,137,0,True,False,False
89,"所謂「沙海」，便是由非常細小的沙粒形成的沙漠。其中生存著很多沙海魚，這種魚在沙海魚中處於食物鏈的最底層。",4977,35,0,False,False,4,146,0,True,False,False
90,"通過不斷的人工選種培養出來的觀賞魚，通體散發出銀白色的光輝，據說是三代養殖人員幾十年的心血結晶。",4978,36,0,False,False,3,137,0,True,False,False
91,"身上顯眼的花紋好像小丑的服裝，是一種十分貴重的觀賞魚。",4979,36,0,False,False,3,146,0,True,False,False
92,"這種沙海魚能夠通過振動細小的鰭使沙粒液化。雖然看上去很像鯛魚，不過其實關係並不是很近。",5032,36,0,False,False,4,146,0,True,False,False
93,"通過吸盤吸附在鯨魚及鯊魚的小型寄生魚。一說這種魚通過停止時間來吸附到大型魚的身上，所以使用了光陰神最喜歡的花來命名。",4901,36,0,False,False,1,137,0,True,False,False
94,"因為鱗片過於堅硬，導致很少有大型魚有勇氣對鎧甲琵琶魚發動攻擊。也正因為如此，這種魚有著足夠的時間成長到相當大的尺寸。",4980,37,0,False,False,3,153,0,True,False,False
95,"在淡水魚中屬於相當大型的一種魚類。體型巨大的同時食量也非常巨大，釣魚的時候用大一些的活餌比較容易釣到。",4981,37,0,False,False,3,156,0,True,False,False
96,"一種大型沙海魚，捕食的對象除了小型沙海魚及蟲子之外，有時甚至還會對陸地上的魔物發起進攻。肉質肥厚鮮美，但是經常混有大量的沙子導致烹飪起來十分麻煩。",5033,37,0,False,False,4,146,0,True,False,False
97,"憤怒的時候會像氣球一樣膨脹起來，配上全身的棘刺，樣子十分恐怖。別名「海上爆彈」。",4902,37,0,False,False,0,137,0,True,False,False
98,"一種雜食性的淡水魚，用擬餌也能輕易釣到。在格里達尼亞地區，這種魚是製作烤魚的固定食材。",4982,38,0,False,False,2,153,0,True,False,False
99,"主要棲息在河口等淡水海水交匯的水域。身上的斑點顯得十分可愛，作為觀賞魚非常受歡迎，可是卻十分難以飼養。",4983,38,0,False,False,2,137,0,True,False,False
100,"能夠十分迅速地潛藏到沙中，旁人看來就像妖術一樣。因此得到了與東方的暗殺術相同的名字。",5034,38,0,False,False,4,146,0,True,False,False
101,"鰍魚種出現這種閃著金光的品種實在非常罕見，可能是突發變異產生的吧。",4984,39,0,False,False,3,155,0,True,False,False
102,"這種沙海魚有著非常強的滑翔能力，能夠乘著沙塵暴飛出相當遠的距離。綠洲的居民都用這種魚的名字來形容有勇無謀的人。",5035,39,0,False,False,4,146,0,True,False,False
103,"冠以商貿神之名，周身閃著黃金光芒的鰻魚。因為過於顯眼逐漸養成了夜行的習性。",4985,39,0,False,False,2,145,0,True,True,False
104,"阿巴拉提亞地區的居民都很清楚如何用擬餌來釣這種魚。因為身體是鮮血一樣的紅色，過去曾被誤認為吸血魚。",4986,40,0,False,False,2,155,0,True,False,False
105,"扁平的身體卻有著鮮豔的色彩，外型非常漂亮。據說是隨著貿易船從南洋群島來到艾歐澤亞地區的。",4987,40,0,False,False,2,137,0,True,False,False
106,"在大作家戴文公卿的旅行記«地底都市見聞記»中有所記載，書中說這種蛞蝓是地下世界的使者，不過貌似沒有人相信。",5036,40,0,False,False,4,146,0,True,False,False
107,"猶如鮮血一般紅的珊瑚，象徵著生命力。在拉諾西亞經常被用來當做祝賀得子的禮品。",5462,40,0,False,False,0,138,0,True,False,False
108,"石綠湖地區特有的品種，經常被附近的鳥類捕食。",4988,41,0,False,False,3,139,0,True,False,False
109,"蜥蜴人族認為這種蝸牛火紅色的背殼是從火神伊弗利特的爪子上產生的，因此視其為神聖的食物。",4989,41,0,False,False,3,156,0,True,False,False
110,"這種沙海魚能夠登上沙丘頂端乘風滑翔，之後直接將獵物包裹住現場捕食。",5037,41,0,False,False,4,146,0,True,False,False
111,"雖說平時這種鯊魚都只是以中型魚類為目標，不過也罕見地出現過襲擊人類的情況。所以還是不要在它們的活動範圍內游泳比較好。",4903,41,0,False,False,1,134,0,True,False,False
112,"在烏爾達哈先王薩薩巴爾陛下的加冕儀式上，有一位商人獻上了這種觀賞魚，於是後來人們就給這種魚加上了「王家」的名字。",4990,42,0,False,False,3,145,0,True,False,False
113,"一種有著雷電花紋的罕見淡水魚。據說黑衣森林中的護月之民認為這種帶有雷電花紋的魚是強力的象徵。",4991,42,0,False,False,2,180,0,True,False,True
114,"傳說中當初龍族揮血創造眷屬時，無意中將一滴血濺到了河流裡，於是變成了這種魚。因此這種魚為了能夠更加接近飛在空中的龍，奮力練出了能夠攀登瀑布的力量。",4992,43,0,False,False,2,152,0,True,False,False
115,"身上的鱗片閃耀著金屬的光輝，整體的形狀猶如一把刀，於是因此得名。不過看起來鋒利度不太行。",4993,43,0,False,False,2,145,0,True,False,False
116,"有著銳利的牙齒，尤其喜歡捕食甲殼類動物的大型魚。雖然作為食物味道不很理想，不過吃下之後會令人充滿力量，於是經常用作藥用。",4904,43,0,False,False,1,138,0,True,False,False
117,"這種魚一到下雨天就會異常興奮，也就更容易上鉤。因此，森林的居民們逐漸開始認為是這種魚在祈求下雨了，",4905,43,0,False,False,2,133,0,True,False,True
118,"龐大的身體像橡樹的根一樣，雖然肉比較厚，可以用作食用，不過因為水分太大了而沒什麼味道。",4994,44,0,False,False,2,154,0,True,True,False
119,"主要生息在溪流的中心地區，不過在艾歐澤亞的各地也都有所分布。平時主要躲藏在石頭的縫隙中，以捕食小蟲小魚為生。",4995,44,0,False,False,2,139,0,True,False,False
120,"能夠產生出黑珍珠的超罕見雙殼貝類。因為整體來說黑珍珠數量都很少，所以被視作最高級的收藏品。",5466,44,0,False,False,0,138,0,True,False,False
121,"非常兇猛的食肉魚，不僅僅是小魚小貝，還有青蛙，甚至鼠類和低空捕食的鳥類都不放過，是北方狗魚的親屬。",4996,45,0,False,False,2,153,0,True,False,False
122,"南方狗魚的親屬，不過棲息地有所不同。要分辨這兩種魚很簡單，尾巴紅色的為北方，尾巴藍色的為南方。",4997,45,0,False,False,2,155,0,True,False,False
123,"名字由地靈一族得來，不過具體出處呢，既有人說是「像地靈族一樣小」，也有人說是「地靈族用鍊金術給這種魚上了色。」",4998,45,0,False,False,2,137,0,True,False,False
124,"古代種生物，被海盜們奉為聖物。其堅固的外殼經常被加工成酒杯，用來品嘗慶祝勝利的美酒。",4906,45,0,False,False,0,138,0,True,False,False
125,"這種魚能夠利用噴水將水面上的飛蟲擊落。在利姆薩·羅敏薩，人們通常用這種魚的名字稱呼火槍名射手。",4999,45,0,False,False,3,137,0,True,False,True
126,"海月水母等浮空水母的親屬，將近一半的身體是用來儲存飛行氣體的氣囊。",5038,45,0,False,False,5,155,0,True,False,False
127,"據說是哥布林族在巡禮途中抓獲的魚種，隨後被帶回了艾歐澤亞。哥布林族好像都非常喜歡吃這種魚。",5000,46,0,False,False,2,153,0,True,False,False
128,"永恆川特有的一種淡水魚，十分稀有，據說看到這種魚跳出水面的身影會得到三天的好運氣。",5001,46,0,False,False,2,137,0,True,False,False
129,"據說這種魚的身長能夠到達1星碼。過去因為不太適合食用，所以即使釣到了也總是扔掉或用作田地裡的肥料。不過近年來好像新創造出了很多配方。",4907,46,0,False,False,1,138,0,True,False,False
130,"領地意識非常強，能夠像暗殺者一樣將其他魚逐個排除。也正因為這個習性，利用以小釣大的方式來釣這種魚成功性最高。",5002,47,0,False,False,3,156,0,True,False,False
131,"耐毒性很高，即使在水質很差的環境也能生存。不過在這種環境中也會在體內積攢毒素，所以這種魚無法食用。",5003,44,0,False,False,3,147,0,True,False,False
132,"雖然很久以前就有過這種魚的記錄，不過因為沒有任何標本所以一直有人對其真實性表示懷疑。別名「飛天杖」。",5039,47,0,False,False,5,155,0,True,False,False
133,"這種魚成熟之後頭上會有一塊顯眼的突起，同類之間會利用這塊突起互相衝撞進行激烈的決鬥。",4908,47,0,False,False,1,138,0,True,False,False
134,"利用上升氣流飛上天空，之後再急速降下捕食獵物。其速度之快甚至能夠穿透飛空艇的氣球。",5040,48,0,False,False,5,155,0,True,False,False
135,"在能夠發電的魚中魔力最強的一種。因此得到了強力雷魔法「震雷」之名。",5004,48,0,False,False,3,156,0,True,False,False
136,"力量非常大，即使上鉤了想要成功釣起來也需要相當的技術。據說有博物學家認為這也是一種古代魚。",5005,48,0,False,False,3,147,0,True,False,False
137,"這種雲海魚的扁平身體有著能夠承受大氣中風屬性乙太的功能，同時會像蝙蝠一樣利用超聲波來定位周圍的情況。",5041,48,0,False,False,5,155,0,True,False,False
138,"通常在水比較淺的近海處棲息，在海底一動不動地等待獵物的靠近。",4909,48,0,False,False,0,138,0,True,False,False
139,"由北洲伊爾薩巴德大陸引進的品種，據說與其紅色的眼睛目光交匯會招來不幸。",5006,48,0,False,False,3,156,0,True,False,False
140,"蜥蜴人族最喜歡吃的魚類。他們將這種魚從帕戈爾贊帶到了薩納蘭。",5007,49,0,False,False,2,146,0,True,False,True
141,"這種魚最為出名的習性便是會圍繞產卵場所展開激烈的競爭。猶如競技場內的格鬥家一般用身體互相較量。",5008,49,0,False,False,2,153,0,True,False,False
142,"能夠捕捉風屬性乙太的皮膜猶如帆船上的船帆。據說看到其美妙身影的人會交到好運。",5042,49,0,False,False,5,155,0,True,False,False
143,"無論任何人看到這種魚都會感到背後發寒，但是味道卻十分鮮美。",4910,49,0,False,False,0,138,0,True,False,False
144,"身上的斑點猶如繁星點點。人們通常都認為這種魚是行星神妮美雅的傑作。",5009,50,0,False,False,2,155,0,True,False,False
145,"猶如戰爭女神哈羅妮一般勇猛善戰，在伊修加德還有騎士將這種魚作為自己的紋章。",5010,50,0,False,False,2,155,0,True,False,False
146,"當初從遠東引進時價格非常高，不過隨著大量繁殖現在的價格已經降低了很多。貴族們很喜歡在自家庭院的水池中飼養。",5011,50,0,False,False,3,156,0,True,False,False
147,"撒溝厲沙漠中生息的沙海魚，經常用其發光的擬餌器官勾引行人，一旦有人誤以為那是寶石便會遭到襲擊。",5043,50,0,False,False,4,146,0,True,False,False
148,"在民間傳說中，曾經有一位國王被難吃的魚激怒，連盤子一起丟入了雲海，而這卻成為了這種魚轉生的契機。",5044,50,0,False,False,5,155,0,True,False,False
149,"以味道鮮美而聞名的大型龍蝦。各地的美食家們經常爭論如何烹調這種蝦才會得到最鮮美的味道。",4911,50,0,False,False,0,140,0,True,True,False
150,"口中有著密密麻麻小刺的怪魚，能夠附著在獵物身體上吸光鮮血。即使是野獸和魔物也難逃它的魔爪。",5012,50,0,False,False,2,137,0,True,False,False
151,"在傳說中，山嶽與放浪之神奧修昂曾有過在山中迷路的經歷，當時為這位大神指明方向的，正是這種魚的祖先。",5013,50,0,False,False,2,155,0,True,False,False
152,"平時多棲息在河流入海口，偶爾會活動到沿岸地區。因為被網捕住後反而會吃掉其他落網的魚，所以捕魚人都很討厭它。",4912,50,0,False,False,1,138,0,True,False,False
153,"要在這種蝦切斷釣線之前將它回收需要相當高的拉竿收線技巧。可以說是對捕魚人技術的最大考驗。",5014,50,0,False,False,3,155,0,True,False,False
154,"每年都會有些捕魚人被這種魚咬傷。傷痕猶如被長鬚豹咬過一樣痛。",5015,70,0,False,False,3,139,0,True,False,False
155,"這種魚被認為是傳說中的大海蛇撒拉奧斯之子。平時主要在深海活動，身上的肉幾乎沒有能夠食用的部分。",4913,55,0,False,False,1,137,0,True,False,True
156,"據說曾經有人因為被願貝夾住了腳，無法脫身而在漲潮時被溺死了。不過實際上這種貝不會那麼快關上貝殼的。",4914,55,0,False,False,0,135,0,True,False,False
157,"生命中的大部分時間都在睡覺，可以說是懶漢的象徵。只有在黎明左右的短暫時間帶裡會開始覓食之類的活動。",5016,55,0,False,False,2,180,0,True,True,False
158,"這種魚身上的黃色斑紋看上去像是有陽光從中透出。據說蜥蜴人族視其為火神伊弗利特祝福過的聖物。",5017,55,0,False,False,2,145,0,True,True,True
159,"這種魚大多棲息在南洋水域，名字中的「麻希」是拉拉菲爾族古語中「力量強大」的意思。",4915,55,0,False,False,1,135,0,True,True,False
