key,0,1,2,3,4,5
186,0,0,0,"Archer","","弓術士（きゅうじゅつし）。
遠距離からの狙撃や曲射を旨とする「弓」を主武器とするファイター。 
エオルゼアでは、エレゼン族の弓兵が得意とした長弓術と
ミコッテ族の猟人伝統の短弓術とが普及している。
それぞれ異なる弓の特性を理解し、射掛けるのに有利なポジションを選ぶことが、
良き弓術士に至る第一歩となるだろう。
熟練の弓術士ともなれば、雨の如く矢を降らせる妙技を放つとも言われている。

ゲーム開始都市　：　グリダニア"
187,0,0,0,"弓術士","",""
188,0,0,0,"Conjurer","","幻術士（げんじゅつし）。
幻術と呼ばれる、属性の影響が強い魔法を操るソーサラー。
己の周囲に満ちる万物を観想し、土、風、水の属性元素を見出すことができる。 
自然物から作り出された杖状の魔器「幻具」を携帯しており、
それを依代として己のエーテルと周囲の元素を魔法に変換する。
回復や強化といった肉体に働きかける魔法にも長けるため、
高位の幻術士は癒し手としても一流の腕を持つ。

ゲーム開始都市　：　グリダニア"
189,0,0,0,"幻術士","",""
190,0,0,0,"Thaumaturge","","呪術士（じゅじゅつし）。
呪術と呼ばれる、破壊的性格の強い魔法を操るソーサラー。
己の本性を内観することで、心の内に秘める力を操ることができる。
念珠を嵌め込んだ笏状の魔器「呪具」を携帯しており、それを注力点として
己のエーテルを魔法に変換する。
彼らが操る呪いと破壊の魔法は、時に剣よりも鋭く敵を傷つけ、
致命傷を与えるだろう。

ゲーム開始都市　：　ウルダハ"
191,0,0,0,"呪術士","",""
192,0,0,0,"Arcanist","","巴術士（はじゅつし）。
巴術と呼ばれる秘術を用い、使い魔を操るソーサラー。
南洋渡来の算術を源流とし、独特の幾何学模様「魔紋」で精神力を制御する。
数々の魔紋が描かれた魔器「魔道書」を携行しており、
これに己のエーテルを奔らせ魔法に変換する。
また、宝珠の神秘を解き明かした魔紋を用いることで、
使い魔「カーバンクル」を生み出し、使役するという。

ゲーム開始都市　：　リムサ・ロミンサ"
193,0,0,0,"巴術士","",""
194,0,0,0,"Blacksmith","","不要：新生ではキャラメイクで選択できるのは戦闘職のみ。"
195,0,0,0,"鍛冶","",""
196,0,0,0,"Miner","","不要：新生ではキャラメイクで選択できるのは戦闘職のみ。"
197,0,0,0,"採掘","",""
198,0,0,0,"","",""
199,0,0,0,"","",""
200,0,0,0,"プリセット","",""
201,0,0,0,"身長","",""
202,0,0,0,"肌の色","",""
203,0,0,0,"声のタイプ","",""
204,0,0,0,"体格","",""
205,0,0,0,"","",""
206,0,0,0,"","",""
207,0,0,0,"体格","",""
208,0,0,0,"","",""
209,0,0,0,"胸囲","",""
210,0,0,0,"耳の大きさ","",""
211,0,0,0,"耳の形","",""
212,0,0,0,"","",""
213,0,0,0,"耳の大きさ","",""
214,0,0,0,"耳の形","",""
215,0,0,0,"胸囲","",""
216,0,0,0,"耳の大きさ","",""
217,0,0,0,"耳の形","",""
218,0,0,0,"","",""
219,0,0,0,"耳の大きさ","",""
220,0,0,0,"耳の形","",""
221,0,0,0,"胸囲","",""
222,0,0,0,"尾の長さ","",""
223,0,0,0,"尾の形","",""
224,0,0,0,"","",""
225,0,0,0,"尾の長さ","",""
226,0,0,0,"尾の形","",""
227,0,0,0,"胸囲","",""
228,0,0,0,"体格","",""
229,0,0,0,"","",""
230,0,0,0,"","",""
231,0,0,0,"体格","",""
232,0,0,0,"","",""
233,0,0,0,"胸囲","",""
234,0,0,0,"髪型","",""
235,0,0,0,"髪の特徴","",""
236,0,0,0,"髪の色","",""
237,0,0,0,"メッシュの色","",""
238,0,0,0,"顔のタイプ","",""
239,0,0,0,"髭や傷あと","",""
240,0,0,0,"髭や傷あとの色","",""
241,0,0,0,"顔の輪郭","",""
242,0,0,0,"眉","",""
243,0,0,0,"目","",""
244,0,0,0,"瞳の大きさ","",""
245,0,0,0,"瞳の色","",""
246,0,0,0,"鼻の形","",""
247,0,0,0,"口の形","",""
248,0,0,0,"唇の色","",""
249,0,0,0,"フェイスペイント","",""
250,0,0,0,"ペイントの色","",""
251,0,0,0,"OK","",""
252,0,0,0,"顔のタイプ","",""
253,0,0,0,"尾の長さ","",""
254,0,0,0,"尾の形","",""
255,0,0,0,"","",""
256,0,0,0,"尾の長さ","",""
257,0,0,0,"尾の形","",""
258,0,0,0,"胸囲","",""
259,0,0,0,"","",""
260,0,0,0,"","",""
261,0,0,0,"","",""
262,0,0,0,"","",""
263,0,0,0,"","",""
264,0,0,0,"","",""
265,0,0,0,"低い","",""
266,0,0,0,"やや低い","",""
267,0,0,0,"標準","",""
268,0,0,0,"やや高い","",""
269,0,0,0,"高い","",""
270,0,0,0,"およそ <hex:022003E80203>.<hex:022003E80303> cm","",""
271,0,0,0,"","",""
272,0,0,0,"","",""
273,0,0,0,"","",""
274,0,0,0,"","",""
275,0,0,0,"タイプ1","",""
276,0,0,0,"タイプ2","",""
277,0,0,0,"タイプ3","",""
278,0,0,0,"タイプ4","",""
279,0,0,0,"タイプ5","",""
280,0,0,0,"タイプ6","",""
281,0,0,0,"タイプ7","",""
282,0,0,0,"タイプ8","",""
283,0,0,0,"タイプ9","",""
284,0,0,0,"タイプ10","",""
285,0,0,0,"タイプ11","",""
286,0,0,0,"タイプ12","",""
287,0,0,0,"","",""
288,0,0,0,"","",""
289,0,0,0,"","",""
290,0,0,0,"細い","",""
291,0,0,0,"やや細い","",""
292,0,0,0,"標準","",""
293,0,0,0,"やや強靱","",""
294,0,0,0,"強靱","",""
295,0,0,0,"","",""
296,0,0,0,"","",""
297,0,0,0,"","",""
298,0,0,0,"","",""
299,0,0,0,"","",""
300,0,0,0,"","",""
301,0,0,0,"","",""
302,0,0,0,"","",""
303,0,0,0,"","",""
304,0,0,0,"","",""
305,0,0,0,"細い","",""
306,0,0,0,"やや細い","",""
307,0,0,0,"標準","",""
308,0,0,0,"やや強靱","",""
309,0,0,0,"強靱","",""
310,0,0,0,"","",""
311,0,0,0,"","",""
312,0,0,0,"","",""
313,0,0,0,"","",""
314,0,0,0,"","",""
315,0,0,0,"小さめ","",""
316,0,0,0,"やや小さめ","",""
317,0,0,0,"標準","",""
318,0,0,0,"やや大きめ","",""
319,0,0,0,"大きめ","",""
320,0,0,0,"短め","",""
321,0,0,0,"やや短め","",""
322,0,0,0,"標準","",""
323,0,0,0,"やや長め","",""
324,0,0,0,"長め","",""
325,0,0,0,"タイプ1","",""
326,0,0,0,"タイプ2","",""
327,0,0,0,"タイプ3","",""
328,0,0,0,"タイプ4","",""
329,0,0,0,"","",""
330,0,0,0,"","",""
331,0,0,0,"","",""
332,0,0,0,"","",""
333,0,0,0,"","",""
334,0,0,0,"","",""
335,0,0,0,"短め","",""
336,0,0,0,"やや短め","",""
337,0,0,0,"標準","",""
338,0,0,0,"やや長め","",""
339,0,0,0,"長め","",""
340,0,0,0,"タイプ1","",""
341,0,0,0,"タイプ2","",""
342,0,0,0,"タイプ3","",""
343,0,0,0,"タイプ4","",""
344,0,0,0,"","",""
345,0,0,0,"小さめ","",""
346,0,0,0,"やや小さめ","",""
347,0,0,0,"標準","",""
348,0,0,0,"やや大きめ","",""
349,0,0,0,"大きめ","",""
350,0,0,0,"短め","",""
351,0,0,0,"やや短め","",""
352,0,0,0,"標準","",""
353,0,0,0,"やや長め","",""
354,0,0,0,"長め","",""
355,0,0,0,"タイプ1","",""
356,0,0,0,"タイプ2","",""
357,0,0,0,"タイプ3","",""
358,0,0,0,"タイプ4","",""
359,0,0,0,"","",""
360,0,0,0,"","",""
361,0,0,0,"","",""
362,0,0,0,"","",""
363,0,0,0,"","",""
364,0,0,0,"","",""
365,0,0,0,"短め","",""
366,0,0,0,"やや短め","",""
367,0,0,0,"標準","",""
368,0,0,0,"やや長め","",""
369,0,0,0,"長め","",""
370,0,0,0,"タイプ1","",""
371,0,0,0,"タイプ2","",""
372,0,0,0,"タイプ3","",""
373,0,0,0,"タイプ4","",""
374,0,0,0,"","",""
375,0,0,0,"小さめ","",""
376,0,0,0,"やや小さめ","",""
377,0,0,0,"標準","",""
378,0,0,0,"やや大きめ","",""
379,0,0,0,"大きめ","",""
380,0,0,0,"短め","",""
381,0,0,0,"やや短め","",""
382,0,0,0,"標準","",""
383,0,0,0,"やや長め","",""
384,0,0,0,"長め","",""
385,0,0,0,"タイプ1","",""
386,0,0,0,"タイプ2","",""
387,0,0,0,"タイプ3","",""
388,0,0,0,"タイプ4","",""
389,0,0,0,"","",""
390,0,0,0,"","",""
391,0,0,0,"","",""
392,0,0,0,"","",""
393,0,0,0,"","",""
394,0,0,0,"","",""
395,0,0,0,"短め","",""
396,0,0,0,"やや短め","",""
397,0,0,0,"標準","",""
398,0,0,0,"やや長め","",""
399,0,0,0,"長め","",""
400,0,0,0,"タイプ1","",""
401,0,0,0,"タイプ2","",""
402,0,0,0,"タイプ3","",""
403,0,0,0,"タイプ4","",""
404,0,0,0,"","",""
405,0,0,0,"小さめ","",""
406,0,0,0,"やや小さめ","",""
407,0,0,0,"標準","",""
408,0,0,0,"やや大きめ","",""
409,0,0,0,"大きめ","",""
410,0,0,0,"細い","",""
411,0,0,0,"やや細い","",""
