50,4,"做人可別太貪婪啊。<hex:02100103>我正在分配報酬，你等一會。"
51,4,"別慌，等同伴趕來！"
60,4,"我是提落落，是冒險者公會的人。<hex:02100103>負責管理「公會令」，發放單槍匹馬無法解決的特殊任務。"
61,4,"哎呀？你是第一次接受公會令？<hex:02100103>此任務不可能靠一個人的力量達成，<hex:02100103>是十分特殊的任務。"
62,4,"因為這些任務都很難，<hex:02100103>是對你們冒險者團結力的考驗。"
63,4,"完成任務就可以獲取相應的報酬。<hex:02100103>第一次完成該任務時還會獲得額外的報酬。"
64,4,"我是提落落，是冒險者公會的人。<hex:02100103>負責管理「公會令」，發放單槍匹馬無法解決的特殊任務。"
65,4,"但是看來你的實力還不夠，<hex:02100103>要完成我的任務，<hex:02100103>你還欠些經驗。"
66,4,"現在還在執行任務，你要去幹什麼？<hex:02100103>難道你想要放棄任務，落荒而逃嗎？"
67,4,"幹得漂亮，<hex:02100103>這是你這次任務的報酬。"
68,4,"幹得漂亮，很好，很好！<hex:02100103>這次我就多給你點額外的報酬！<hex:02100103>以後還得多麻煩你了！"
69,4,"我說你，<hex:02100103>不在背包裡騰出地方，怎麼領取報酬啊。"
70,4,"我說你，我正在發放報酬呢，<hex:02100103>你別急，等一下。"
71,4,"待我方到齊，便開始戰鬥！"
80,4,"呼哧……呼哧……同伴 被襲擊了！<hex:02100103>給你 鑰匙 把門 打開 求救 求救！"
81,4,"那鑰匙 門的鑰匙！ 求救 求救！"
82,0,""
100,4,"我是西多妮亞，是冒險者公會的人。<hex:02100103>負責管理「公會令」，<hex:02100103>發放較為困難、單槍匹馬無法解決的特殊任務。"
101,4,"你是第一次接受公會令吧？<hex:02100103>這任務必須要冒險者們團結協作才能完成，<hex:02100103>是十分特殊的任務。"
102,4,"這類任務都很難達成，<hex:02100103>非常考驗同伴們的團隊協作。"
103,4,"完成任務就可以獲取相應的報酬。<hex:02100103>第一次完成該任務時還會獲得額外的報酬。"
104,4,"我是西多妮亞，是冒險者公會的人。<hex:02100103>負責管理「公會令」，<hex:02100103>發放難度較高、單槍匹馬無法解決的特殊任務。"
105,4,"但看來你的實力還不是太夠，<hex:02100103>想要接受這一帶的任務的話，<hex:02100103>你還需要再多加鍛鍊才行。"
106,4,"現在還在執行任務，怎麼了？<hex:02100103>難道你想要放棄戰鬥，落荒而逃嗎？"
107,4,"幹得漂亮，<hex:02100103>這是你這次任務的報酬。"
108,4,"幹得漂亮。<hex:02100103>這次就多給你些報酬吧。"
109,4,"喂喂，你的背包已經裝滿了。<hex:02100103>這可拿不下報酬了啊。"
110,4,"不要急。<hex:02100103>大家都有報酬，要一個一個來。"
111,4,"還要再等一下，同伴還沒到齊。"
120,4,"我是特務隊長阿奇姆巴爾特。<hex:02100103>負責管理「公會令」，發放這附近的多人特殊任務。"
121,4,"你是第一次接受公會令吧？<hex:02100103>這任務必須要多位強者合作才能完成，<hex:02100103>是十分特殊的任務。"
122,4,"每個任務都不是單人就可以完成的。<hex:02100103>在任務中，你肯定會體會到隊伍全員的協作是多麼重要。"
123,4,"當然，完成任務後的報酬也十分可觀。<hex:02100103>特別是第一次完成該任務時，還會獲得額外的報酬。"
124,4,"我是特務隊長阿奇姆巴爾特。<hex:02100103>負責管理「公會令」，發放這附近的多人特殊任務。"
125,4,"現在的你想參與這一帶的特殊任務還太早了。<hex:02100103>等你能被稱為強者時再來找我吧。"
126,4,"在任務中還有空說閒話，你還挺輕鬆的嘛。難道你想要放棄戰鬥，落荒而逃嗎？"
127,4,"你們的合作很出色。<hex:02100103>這是這次任務的報酬。"
128,4,"你們的團隊協作真是漂亮！<hex:02100103>為了慶祝你們的勝利，我就多給你們些報酬吧！"
129,4,"看來你雖然很能打，卻不怎麼擅長整理行李。<hex:02100103>你要整理下背包，才有地方放報酬啊。"
130,4,"我正在逐次發放報酬……<hex:02100103>你不要急，安心等待。"
131,4,"在部隊全體到齊之前，做好戰鬥準備！"
132,4,"我看到了你們的戰鬥。<hex:02100103>好吧，允許你們進入下一個訓練。"
133,4,"你們的戰鬥真是太精彩了！<hex:02100103>好了，前往下一個訓練場地吧！"
134,4,"好了，戰鬥的時刻到來了……"
135,4,"接下來的對手是獨眼巨人……<hex:02100103>這可是鬥技場裡十分受歡迎的項目。<hex:02100103>好了，快去打倒那傢伙吧！"
136,4,"竟然打倒了獨眼巨人，<hex:02100103>真是很了不起。"
137,4,"不錯嘛，竟然來到了這裡。<hex:02100103>下一個試煉，是和卡托布萊帕斯的戰鬥！<hex:02100103>要小心那傢伙的魔眼啊。"
138,4,"面對卡托布萊帕斯竟然也一步都不退讓……<hex:02100103>我們這裡的劍鬥士也必須要向你們學習。"
139,4,"沒想到冒險者可以來到這裡！<hex:02100103>不過，可不要因為是到最後了，就開始放鬆警惕。<hex:02100103>下一場比試，是和一群武藝高超的人展開混戰！"
140,4,"我的天啊！<hex:02100103>那些人可是連我都覺得不好對付的人！<hex:02100103>看著你們的激戰，我都開始熱血沸騰了！"
141,4,"要移動到第二修鍊區嗎？"
142,4,"要移動到第三修鍊區嗎？"
143,4,"歡迎、歡迎，人類的勇者。<hex:02100103>將<hex:022811FF0A>EventItem<hex:F61E8AA00103>獻給雲之祭壇誠心祈禱吧。<hex:02100103>任風托起你的身體，讓水清洗你的身軀，向狂笑雲社前進。"
144,4,"準備好就開始訓練吧。"
145,4,"這是給你的獎勵！<hex:02100103>把訓練內容記牢後在實戰中鍛鍊吧。"
146,4,"哦？你準備好了？<hex:02100103>準備好就開始訓練吧。"
147,4,"好了讓我們開始訓練吧。<hex:02100103>你準備好了嗎？"
148,4,"怎麼了，快回去繼續訓練。<hex:02100103>還是說你想中止訓練了？"
149,4,"咦？訓練還沒結束呢。<hex:02100103>莫非你想放棄？"
150,4,"訓練還沒結束呢，這就要放棄嗎？"
151,4,"來，給你這次的獎勵！<hex:02100103>今後在實戰中展現你訓練的成果吧。"
152,4,"怎樣，都弄明白了嗎？<hex:02100103>今後在實戰中將訓練的成果運用出來吧。"
153,4,"是否開始訓練？"
154,4,"是否退出訓練？"
155,4,"漂亮，你完成了全部訓練！<hex:02100103>來，讓我將達成了最終訓練的證明頒發給你！"
156,4,"你的身手可真不賴！<hex:02100103>看來是時候把達成了最終訓練的證明交給你了！"
157,4,"我就知道你能過關！<hex:02100103>來，讓我把達成了最終訓練的證明交給你！"
158,4,"幹得漂亮！<hex:02100103>一般情況下當你感覺到攻擊來臨的預兆時，<hex:02100103>都代表著接下來會有較為沉重的攻擊到來。"
159,4,"不注意躲開的話，有時甚至會對你造成致命傷害，<hex:02100103>所以千萬要記得好好躲避。"
160,4,"辛苦啦！<hex:02100103>一般情況下當你感覺到攻擊來臨的預兆時，<hex:02100103>都代表著接下來會有較為沉重的攻擊到來。"
161,4,"不注意躲開的話，有時甚至會對你造成致命傷害，<hex:02100103>所以千萬要記得好好躲避。"
162,4,"不錯不錯！<hex:02100103>一般情況下當你感覺到攻擊來臨的預兆時，<hex:02100103>都代表著接下來會有較為沉重的攻擊到來。"
163,4,"不注意躲開的話，有時甚至會對你造成致命傷害，<hex:02100103>所以千萬要記得好好躲避。"
164,4,"幹得漂亮！<hex:02100103>這次讓你訓練的連擊有著大幅提高敵方仇恨的作用。"
165,4,"所以遇到單獨的敵人時，<hex:02100103>注意使用連擊將仇恨集中到自己身上。"
166,4,"幹得漂亮！<hex:02100103>連擊可以讓敵人將仇恨集中在自己身上。<hex:02100103>這一點你可以通過實戰更加深刻地體會到。"
167,4,"作為隊伍中的防護職業，<hex:02100103>集中敵人的仇恨是非常重要的工作。"
168,4,"幹得漂亮！<hex:02100103>當面對數個敵人時，<hex:02100103>一定要注意將所有敵人覆蓋在自己的技能有效範圍內。"
169,4,"幹得漂亮！<hex:02100103>當面對數個敵人時，<hex:02100103>可以群拉仇恨的技能會比較有效。"
170,4,"實戰時記得根據戰況，判斷使用怎樣的方式作戰！"
171,4,"幹得漂亮！<hex:02100103>當敵人的數量很多時，<hex:02100103>從遠處將敵人吸引過來也是一種非常有效的手段。"
172,4,"總之要根據戰況進行合理判斷，<hex:02100103>猛衝並不是唯一的選擇！"
173,4,"幹得漂亮！<hex:02100103>敵方出現增員時注意不要驚慌，<hex:02100103>穩穩把敵方增員的仇恨也集中到自己身上來！"
174,4,"辛苦啦！<hex:02100103>一般隊伍中除了你這樣的進攻職業外，<hex:02100103>還會有負責承受敵人攻擊的防護職業。"
175,4,"在與強敵交戰時，<hex:02100103>你和防護職業的配合將成為制勝的關鍵，<hex:02100103>這點務必要銘記於心。"
176,4,"辛苦啦！<hex:02100103>要注意和同伴配合不好的話，<hex:02100103>有可能會導致你自己被敵人盯住。"
177,4,"所以最好是有意識地配合同伴，<hex:02100103>創造出對己方有利的作戰環境！"
178,4,"辛苦啦！<hex:02100103>如果不注意躲避敵方攻擊的話，<hex:02100103>終會落得自己先撲街舔地的下場。"
179,4,"所以躲閃是最優先的！<hex:02100103>要先躲好攻擊，再努力輸出！"
180,4,"辛苦啦！<hex:02100103>隊伍中擔當治療師的治療職業和防護職業一樣，都非常重要。"
181,4,"我們則是要盡可能發揮出自己的進攻能力，<hex:02100103>和防護職業、治療職業配合作戰。"
182,4,"辛苦啦！<hex:02100103>戰場上戰況瞬息萬變，就比如這次的訓練，<hex:02100103>當一些對敵方有利的狀況發生時，盡快將其扭轉才是制勝的關鍵。"
183,4,"如果視而不見悶頭硬上，只會導致隊伍陷入苦戰。<hex:02100103>因此根據戰況第一時間轉移火力是非常重要的！"
184,4,"不錯不錯！<hex:02100103>我們這些治療師最重要的任務就是為並肩戰鬥的同伴們治療。"
185,4,"所以即使是在攻擊和輔助時，<hex:02100103>也要時刻注意同伴的體力是否充足。"
186,4,"不錯不錯！<hex:02100103>當多位同伴需要治療時，<hex:02100103>治療師需要迅速在腦中做出判斷。"
187,4,"究竟應該優先為誰治療，誰還能再撐一會。<hex:02100103>注意多觀察戰況，將自己的判斷力鍛鍊起來！"
188,4,"不錯不錯！<hex:02100103>就是有一些狡猾的敵人喜歡攻擊後方的治療人員，<hex:02100103>記住遇到時不要驚慌，邊調整自己的站位邊進行戰鬥。"
189,4,"好了，作為完成訓練的報酬，給予你防護職業的裝備！<hex:02100103>如果你還想要進攻職業和治療職業的裝備的話，<hex:02100103>可以去找除我之外的其他教官，再次接受這次訓練！"
190,4,"好了，作為報酬，給予你進攻職業的裝備！<hex:02100103>如果你還想要防護職業和治療職業的裝備的話，<hex:02100103>可以去找其他教官，再次接受這次訓練！"
191,4,"好了，作為報酬，給予你治療職業的裝備！<hex:02100103>如果你還想要防護職業和進攻職業的裝備的話，<hex:02100103>可以去找其他教官，再次接受這次訓練！"
192,4,"我是受雇於艾因哈特家的飛行員，<hex:02100103>負責支援雲冠群島的探索活動<hex:02100103>以及向協助者發放報酬。"
193,4,"如果收集到了委託品，就請交給我吧。"
194,4,"委託品確認完畢。<hex:02100103>感謝各位冒險者的幫助！"
195,4,"感謝您對探索任務做出的貢獻。<hex:02100103>雲冠群島是一座充滿了未知生物與資源的寶庫……<hex:02100103>如果將來正式開發，一定會帶來巨大的利益。"
196,4,"就把我們艾因哈特家開發的試劑送給您吧。<hex:02100103>請務必體驗一下效果。"
197,5,"唔……我是出於本能的恐懼嗎？<hex:02100103>因為害怕回憶起那時發生的事……"
198,4,"要向西德了解什麼？"
199,4,"了解博茲雅街道的景觀"
200,4,"了解帝國軍的動向"
201,5,"這個嘛……到處都鋪設著這種藍色的石磚……<hex:02100103>除了軍事設施周邊以外，基本上都是那種傳統街道。"
202,5,"帝國軍啊……因為在進行著重要的實驗，<hex:02100103>所以記得士兵們也都看起來很緊張。"
203,5,"聊著聊著我就想起來了……<hex:02100103>對了，在這前方我看到了……"
204,5,"真是抱歉，雖然我自己也在努力嘗試回憶起來……<hex:02100103>但能麻煩你幫我找找有助於刺激我記憶的東西嗎？"
205,5,"發現了用舊的武具和魔導兵器的殘骸？<hex:02100103>對了！那個時候我……"
206,4,"訓練系統訪問成功……<hex:02100103>要結束駕駛訓練嗎？"
207,4,"確定要退出任務嗎？"
208,4,"是不是太簡單了？<hex:02100103>但是規則很好懂，對吧？<hex:02100103>你只需要在前往議事堂的途中，不斷進行戰鬥即可。"
209,4,"要說什麼？"
210,4,"你在故意討人嫌嗎？"
211,4,"真令人不爽……"
212,4,"怎麼會呢。<hex:02100103>我不是已經說過了嗎？<hex:02100103>他們都只是怪物。"
213,4,"你居然會在意被自己屠戮的人是何外貌？<hex:02100103>我還以為你剷除障礙時從來不顧及其他呢。"
214,4,"你還挺遊刃有餘。<hex:02100103>這種程度的「怪物」無法傷到你嗎……<hex:02100103>還是說你根本就沒有在聽我說什麼呢。<hex:02100103>我懂，你是英雄嘛。<hex:02100103>想法截然不同，怎麼說都說不通的對手<hex:02100103>想必已經遇到過無數次了。<hex:02100103>不存在所有人都幸福的完美結局，<hex:02100103>同情敵人只會讓自己束手束腳，<hex:02100103>你真正需要的……就是將自己的信念貫徹到底。"
215,4,"不是的，我有時也是能和敵人相互理解的！"
216,4,"你和我似乎只能走向決裂了"
217,4,"那不過是你一廂情願罷了！<hex:02100103>不然的話就是褻瀆。<hex:02100103>輕易妥協自己的信念就是自我貶低。"
218,4,"啊啊，那是當然。<hex:02100103>我一定會履行自己的職責。"
219,4,"●（しかし、これらの逆境を跳ね返してきた事実……<hex:02100103>精神的、肉體的強靭さは目を見張るものがある……<hex:02100103>侮れんな……）"
220,4,"到此為止的旅程都回顧完了吧？<hex:02100103>希望這其中能有一兩個<hex:02100103>在你心裡有著重要地位的人。<hex:02100103>而對我們無影來說，<hex:02100103>想要拯救、不想失去的就是「真人」了。<hex:02100103>沒錯，對我來說……<hex:02100103>對我……來說……？"
221,4,"趁機舉起武器"
222,4,"等他繼續說"
223,4,"唔……！<hex:02100103>很遺憾，還沒到和你直接戰鬥的時候。<hex:02100103>繼續當怪物們的對手吧。"
224,4,"……不，沒什麼。<hex:02100103>我只想了解你的實力，不需要對話……<hex:02100103>繼續戰鬥吧。"
225,4,"……不，沒什麼。<hex:02100103>我只想了解你的實力，不需要對話……<hex:02100103>繼續戰鬥吧。"
226,4,"哎呀，不小心中斷掉了……<hex:02100103>想像他的行為方式實在是太費力了。"
227,4,"●無論、必要であればいつまでも。"
228,4,"●爭いをなくすためがんばっている。"
229,4,"●所詮、君だって爭いたいだけじゃないのか。<hex:02100103>あきれるぞ。"
230,4,"●君が生きているうちに終わらんだろう。<hex:02100103>頭が悪いのか？"
231,4,"算了……用這種方法測試你終歸是有限度的。<hex:02100103>既然已經到議事堂了，就開始進行下一階段吧。"
232,4,"●（この程度の揺さぶりでは、顔色一つ変えないか……<hex:02100103>少しは反応してくるものだと思ったのだがな。）"
233,4,"只不過，就算是怪物，<hex:02100103>對別人來說也可能會是重要的同伴。<hex:02100103>僅此而已罷了。"
234,4,"自己殺死的怪物對別人來說或許是最重要的同伴……<hex:02100103>你完全沒有意識到這一點吧。"
235,4,"●未使用●わかるとも、なにせ君は英雄だ。<hex:02100103>どうあっても意見が異なる……いくら話しても納得できない……<hex:02100103>そんな相手と、もう何度も向き合ってきたのだろう。"
236,4,"●未使用●そこには皆が幸せな決著など在り得ない。<hex:02100103>斃す相手の事情など、しがらみにしかならない。<hex:02100103>必要なのはただ……己の譲れない信念を、護り抜くことだ。"
237,4,"我必將完美地達成目的……<hex:02100103>這才是艾里迪布斯的職責所在。"
238,4,"為此我測試你，傷害你，直至你成為不歸人。<hex:02100103>而你的想法和願望……又與我何干。"
239,4,"對我們無影來說，這才是真正的人唷。<hex:02100103>不希望失去、應該要拯救的存在……<hex:02100103>所以，對我來說…………"
240,4,"對我、來說…………？"
241,4,"艾里迪布斯的樣子有些奇怪……"
