key,0
20,"工程兵仍然在評估暮衛塔的損傷情況，但是損害已經遠超估算的範圍，<hex:02100103>任何人都能一眼看出這座城塞已經無法再堅持下去了。<hex:02100103>動搖的士兵開始提議放棄這裡，撤回到皇都之中。<hex:02100103>然而尤埃爾默里克指揮官是一位勇敢而忠誠的人，他拒絕下令撤退。<hex:02100103>「我們是守衛皇都的堅盾，我們要堅守到最後一刻！」<hex:02100103>他的決心鼓舞了士兵的情緒，所有人都聽從了他的命令。"
21,"我們清理瓦礫並救出了一部分倖存者，他們都已經奄奄一息了。<hex:02100103>庫爾札斯的氣候變得猶如凜冬一般寒冷，可皇都的補給遲遲未到。<hex:02100103>尤埃爾默里克指揮官仍然不肯鬆口，我們仍然在堅守自己的使命。<hex:02100103>我從管家那裡得知指揮官經常會在禮拜堂中向戰爭女神祈禱。<hex:02100103>可有一次我偶然遇到指揮官祈禱，他死盯著女神像頭上的寶石，<hex:02100103>嘴裡輕聲說著一些我甚至不敢寫下來的話……"
22,"暮衛塔已經完全被冰雪封鎖住了，儲備的食物已經消耗一空。<hex:02100103>指揮官最為信任的幾名騎士因為無法忍受寒冷與飢餓而舉起了反旗。<hex:02100103>為了重整軍心，他親手將反叛的騎士就地正法。<hex:02100103>後來尤埃爾默里克指揮官在召喚我到禮拜堂中去見他。<hex:02100103>我對他說，如果再沒有食物補充，我們絕對無法堅持超過兩週了。<hex:02100103>他微笑著對我說，女神已經回應他了，我們很快會有食物補給。"
23,"女神啊，請原諒我所犯下的罪行吧……<hex:02100103>我在恐懼的支配下度過了太長的時間，懦弱令我無法講述出真相。<hex:02100103>可是我所做的一切都是為了生存下去。<hex:02100103>如今我已經無法活著回家去見我的孩子們了吧。<hex:02100103>活著……多麼詭異的詞語，到底怎樣才算是活著呢？<hex:02100103>現在在暮衛塔裡遊蕩的那些傢伙……他們應該已經死了才對啊！"
24,"第一展示品　日常生活科技<hex:02100103>本展示品會為您介紹魔科學產品在亞拉戈人日常生活中所起到的重要作用。"
25,"第二展示品　軍事科技<hex:02100103>現如今，無論是帝國正規軍的裝備，還是皇家親衛隊的儀式裝備，魔科學技術已經遍及軍事領域的各個角落。"
26,"第三展示品　機械兵器「幻影光」<hex:02100103>這款多手型戰鬥指揮兵器用於指揮及監視失控風險比較高的合成生物。"
27,"第四展示品　合成生物「鏡騎士」<hex:02100103>這種第二代合成獸融合了熊的強韌肉體與梟的夜視能力，不過智能方面仍需進一步優化調整。"
28,"第五展示品　合成生物「沙布提」<hex:02100103>應用了克隆技術的第四代合成獸，再生能力與智能都很出眾，性能十分優秀。"
29,"第六展示品　人工妖異「那迦」<hex:02100103>研究妖異時的試驗品，人工合成的小型妖異，這一領域今後可能會有很高的發展性。"
30,"第七展示品　合成生物「改造鳥人」<hex:02100103>亞拉戈帝國空降師團使用的高智能合成獸，不過很難適應環境變化，並且容易產生基因異常問題。"
31,"第六星曆1522年，加雷馬進入帝國時期。<hex:02100103>這一年開始社會階級發生了相當大的變動。<hex:02100103>從這個時期內人們的名字格式變化就能看出其影響之深。<hex:02100103>皇室：佐斯——皇帝；<hex:02100103>耶——皇族；維爾——貴族<hex:02100103>軍人：範——軍團長；<hex:02100103>托爾——幕僚長或幕僚；薩斯——軍政官或陣營官；<hex:02100103>雷姆——首席千夫長或千夫長；庫奧——第一百夫長或百夫長；<hex:02100103>皮爾——副官、傳令官或十夫長；恩——兵長或軍團兵<hex:02100103>技術者：南——首席機械師或機械師；<hex:02100103>瑪爾——軍醫長或魔導技師長；魯克斯——軍醫或魔導技師；<hex:02100103>其爾——醫療兵長或技術兵長；簡——醫療兵或技術兵"
32,"公職：伊爾——獨裁官或首席元老；<hex:02100103>赫特——執政官、裁判官、保民官、市政官或財務官；<hex:02100103>苟——監察官；達斯——執法吏；菲、埃爾——不明<hex:02100103>即使是在平民百姓中，這套格式也有所應用。<hex:02100103>比如人數最多的二級市民所使用的是「巴斯」，<hex:02100103>而上級市民則會用「申」這個字。<hex:02100103>最低級的非市民則被強制使用「安」作為階級名。<hex:02100103>「安」級的人都是加雷馬帝國軍事侵佔的土地上的居民，<hex:02100103>他們的祖國被吸納進帝國成為行省，自身也淪落為侍奉帝國人的奴隸。<hex:02100103>階級名為「安」的非市民也有獲得市民權成為「巴斯」或「申」的機會，<hex:02100103>不過條件非常苛刻，只有對帝國做出「特別的貢獻」，<hex:02100103>或者服20年以上苛刻的兵役才行。"
33,"第一章　六行相生<hex:02100103>落雷生火，燃火生土，覆土生冰，<hex:02100103>融冰生水，浮水生風，陰風生雷。<hex:02100103>第二章　無盡相剋<hex:02100103>積土吸盡落雷，湧水蝕盡積土，落雷激盡湧水。<hex:02100103><hex:02100103>第三章　無止相衝<hex:02100103>燃火熄於高風，寒冰融於燃火，高風止於寒冰。<hex:02100103><hex:02100103>第四章　盡歸兩極<hex:02100103>六屬相生相剋，皆於靈極之上，皆於星極之下，如是而已。"
34,"發現抵達西方新大陸的安全航線有著重大的歷史意義，<hex:02100103>我想白銀之沙的梅爾維布·布魯菲斯維因所取得的成就，<hex:02100103>是不會有人質疑的吧。<hex:02100103>從此，前往新大陸再也不是一個聽天由命的旅程了。<hex:02100103>即使成功登上新大陸，也絕對不可疏忽大意。<hex:02100103>生活在新大陸上的諸多原住民，皆是好戰之輩。<hex:02100103>其中名為輝鱗的種族尤其野蠻兇狠，此外魔物與野獸也是極大的威脅。<hex:02100103>不過我相信傳說中新大陸上的黃金鄉一定是真實存在的，<hex:02100103>我一定會親自找到它。"
35,"人們常說，美麗的玫瑰都是帶刺的。<hex:02100103>是的，上級的妖異也都是妖豔而美麗的！<hex:02100103>作為追求美麗的人，我從未見過任何人或物能如此令我著迷。<hex:02100103>費了一番手腳之後，我終於獲得了滿足條件的容器。<hex:02100103>接下來只需要進行儀式的準備了……<hex:02100103>美麗的妖異啊，我馬上就將你從虛無界召喚過來。<hex:02100103>為了不讓附身的妖異失控，我將容器用鐵鏈綁在了床上。<hex:02100103>接下來就是見證奇蹟的時刻了，我親愛的夢魔，<hex:02100103>一起來迎接我們的蜜月時間吧！"
36,"我失敗了……<hex:02100103>觸鬚……好多觸鬚……床上那個妖異的臉上全是觸鬚……<hex:02100103>到底是哪裡出了問題……天啊，我該怎麼辦……<hex:02100103>我的夢想……我美麗的夢魔……"
37,"這是一座喪失了行動能力的守護者雕像。"
38,"胸口及兩手的紅寶石，<hex:02100103>似乎是石像變為守護者所需的魔力來源。"
39,"現在魔力已經消失，石像無法動彈。<hex:02100103>應該不會再構成威脅了……"
40,"本來就有不好的預感……<hex:02100103>這個工作需要相當強的腕力。<hex:02100103>所以進度一直很緩慢……<hex:02100103>最終跟預想的一樣，沒能發掘出什麼……<hex:02100103>可以說這次的工作算是失敗了……<hex:02100103>但下次一定要成功！以上為這次工作的結果報告。"
41,"人的夢想真的很脆弱……感覺好悲涼啊……"
42,"很久很久以前，在某個地方住著一位貧窮但心地善良的少年。<hex:02100103>他最喜歡在森林裡和寵物陸行鳥一起玩耍。<hex:02100103>不過有一天，一群強盜突然闖入家門把他綁走了！<hex:02100103>強盜們帶著少年前往大山深處，<hex:02100103>沒想到途中卻突然出現了龍族，少年不小心跌到懸崖下面去了。<hex:02100103>更不幸的是，懸崖底下到處都是可怕的魔物。<hex:02100103>少年感到十分害怕，這樣下去就要被魔物吃掉了！<hex:02100103>於是他慌慌張張地四處逃跑。<hex:02100103>為了躲避魔物，他藏到了一個洞窟裡。<hex:02100103>在洞窟深處，少年遇到了一個受欺負的小龍。<hex:02100103>少年與小龍在崖底互相幫助，漸漸地，他們成為了朋友。<hex:02100103>終於有一天，少年乘著長大的龍族，飛向天空，回到了自己的家。"
43,"神啊！為什麼我會作為魯加族而生，<hex:02100103>又為什麼偏偏會喜歡上了她呢……<hex:02100103><hex:02100103>短短的四肢，大大的腦袋，亮晶晶的眼睛……<hex:02100103>她的一切都讓我癡狂。<hex:02100103>究竟怎樣才能跨越種族的界限呢？<hex:02100103>我好想你啊，親愛的人兒。<hex:02100103>我每天都在掰著手指頭數你還有幾天來利姆薩·羅敏薩採購，<hex:02100103>只是等待已經快讓我瘋了！<hex:02100103>親愛的人兒，布雷福洛克斯！<hex:02100103>快到我的身邊來吧……"
44,"在新大陸，版圖最大的國家是由輝鱗人建立的「輝鱗蠻國」。<hex:02100103>但是要注意，輝鱗人並不是單一的種族。<hex:02100103>而是由多個種族所組成的集合體。<hex:02100103>其中「霍比格族」的特徵是茶褐色的鱗片和大大的雞冠，<hex:02100103>擁有藍色鱗片和巨大眼睛的則是「布涅瓦族」，<hex:02100103>另外還有鱗片上帶有斑點花紋的「朵普羅族」……<hex:02100103>據說輝鱗人很少與外族人結婚，不過偶爾也會有例外發生，<hex:02100103>同時這種例外的結合還經常會帶來雙頭個體的誕生。<hex:02100103>輝鱗人們認為他們是受到祝福的人，從小就會作為領主培養。<hex:02100103>現在，權力最大的「蠻王」就是一位雙頭輝鱗人，<hex:02100103>所有種族都以他為中心，緊密團結在一起。"
45,"我們大家都很喜歡吃山羊肉。<hex:02100103>那是因為我們知道山羊肉很美味。<hex:02100103>那麼，我們人類又是如何得知山羊肉的味道呢？<hex:02100103>自不必說，那是因為有第一個吃山羊的人。<hex:02100103>那麼，我要向正在讀這篇文章的你問一個問題。<hex:02100103>礦爬蟲好吃嗎？<hex:02100103>為什麼是礦爬蟲？為什麼不能是礦爬蟲呢？！<hex:02100103>為了名留艾歐澤亞美食史，我決定親口嘗一嘗。<hex:02100103>千里之行從吃開始！<hex:02100103>——就這樣，我的哥哥去往了另一個世界。<hex:02100103>正如大家所知，礦爬蟲的觸手是有毒的。<hex:02100103>在嘗試未知食材之前，先去圖書館好好調查一下吧。"
46,"第284次無限城白魔法師大會會議記錄<hex:02100103>議題「繼癒療後的高級治癒魔法的名稱」<hex:02100103><hex:02100103>關於這次新開發出來的高級治癒魔法的名稱，<hex:02100103>各個派別分別提出了多種備選提案。<hex:02100103>例如「診療」「護療」「聖療」「醫療」等等。<hex:02100103>不過還有更為激進的人認為，<hex:02100103>現有的名字格式如果再繼續發展下去只會遇到詞窮的窘境，<hex:02100103>應該改變整體的規則，採用層層遞進的命名格式。<hex:02100103>不過這種思路的提案也並沒有達成共識，<hex:02100103>有人提議只需要在「治療」前面加上初中高超四個級別便可以，<hex:02100103>也有人說可以用更簡單的「治療1」「治療2」這種數字形式。<hex:02100103>在各派進行了激烈的辯論後，大會開始了全體投票。<hex:02100103>結果顯示，層級遞進的命名格式並沒有獲得廣泛贊同，<hex:02100103>最終傳統格式的「聖療」僅憑几票之差取得了勝利成為正式名字。"
47,"在庫爾札斯的一個貧窮村莊裡，住著一位心地善良的放羊少年。<hex:02100103>然而有一天，被奴隸商人僱傭的強盜突然闖進他的家，<hex:02100103>二話不說就把他抓走了。<hex:02100103>強盜們在運送少年給奴隸商人的路上，<hex:02100103>遭遇了龍族的襲擊，四散奔逃……<hex:02100103>但這絕不是偶然。<hex:02100103>因為這條龍是少年的朋友，<hex:02100103>察覺到了少年的危險，便前來救助……<hex:02100103>但是，在慌亂之中少年不小心摔下了山崖。<hex:02100103>為了拯救身受重傷的少年，<hex:02100103>龍族將自己的血分給少年，讓他飲下。<hex:02100103>最終，少年成為了龍族的眷屬，不知飛向了何方。"
48,"我接過遞過來的外形簡陋的木質勺子，<hex:02100103>將只用豆子做的湯放入口中。<hex:02100103>雖然味道很淡，但還是能感受到些微豆子的清香。<hex:02100103>這個味道來自用於泡發乾燥莢狀豆子的水。<hex:02100103>而且只是加水去泡發少量的豆子，然後喝泡出來湯而已。<hex:02100103>或許是經過多次的兌水，總之味道已經變得很淡了。<hex:02100103>對於這個國家的貧窮村落來說就連岩鹽都是貴重品吧。<hex:02100103>嘴裡幾乎感覺不到任何鹹味。<hex:02100103>聽說這個湯從做出來已經過了1個月。<hex:02100103>半數的村民已經被餓死，活下來的人們距離被餓死也只差一步。<hex:02100103>即使是獅子戰爭早已結束的今天，<hex:02100103>戰火所留下的爪印卻仍未消失。"
49,"目標是我族傳說中的奇幻浮游大陸……<hex:02100103>失落的樂園「阿亞特蘭」。"
50,"但是在超高空飛行時，被空賊襲擊並中彈。<hex:02100103>在經過漂流之後，到達了類似古代遺跡的地方。<hex:02100103>如果這裡能有修復氣球的材料就好了……"
51,"跳下去吧！"
52,"手持神之劍的後世探求者啊，<hex:02100103>此塔與天同高，率領……的守護者將會吞噬你們的靈魂。"
53,"所謂「倍數」，就是一個整數乘上另一個整數的積。<hex:02100103>3的倍數……3……6……9……12……<hex:02100103>4的倍數……4……8……12……<hex:02100103>就是因為有連這麼單純的數學計算都會出錯的傢伙設計守護者，<hex:02100103>守護者才會馬上就失去控制的！"
54,"所謂「質數」，就是除了1和自身以外無法被其它自然數整除的數。<hex:02100103>2……3……5……7……還有很多。<hex:02100103>是誰說過質數是孤獨的？<hex:02100103>11……13……17……19……23……29……31……<hex:02100103>怎麼可能呢，它們根本無窮無盡！"
55,"我們發現並回收了一對優雷卡製武器。<hex:02100103>它們分別是黑色的烈焰金槍與白色的紅頸妖槍。<hex:02100103>兩槍有著相互共鳴、增強力量的特性。"
56,"兩槍相互吸引，只要有一方進入戰鬥，<hex:02100103>另一方就會察覺到危機，空間移動過來助陣。"
57,"但它們的空間移動也並非萬能。<hex:02100103>只要讓兩槍在不同的地方分別陷入戰鬥，<hex:02100103>就可以阻止它們傳送匯合。"
58,"不過這對長槍實為一體，<hex:02100103>只要有一方存在，另一方就不會徹底消亡。<hex:02100103>因此想消滅它們時，需要兩槍同時被擊破才行。"
59,"為了反抗滅亡的命運，<hex:02100103>唯有重新啟動被封印的水晶塔這一條路了。<hex:02100103>但是那扇門不是輕易就能打開的。<hex:02100103>我們手上的線索，<hex:02100103>只有聖寇伊納克財團留下的以諾亞報告為主、<hex:02100103>初代西德參與的寥寥幾條記錄而已。<hex:02100103>不過在經歷了長年苦戰後，大門終於打開了。<hex:02100103>然後我們便遇到了那個人，<hex:02100103>那位與塔一起沉眠的傳說中的人物……"
60,"曾經，通往被稱作暗之世界的第十三世界的門被打開了。<hex:02100103>始皇寶座的解析為我們帶來了大量與此相關的知識。<hex:02100103>話雖如此，僅憑這些距離目的達成依然很遙遠。<hex:02100103>因為僅過渡到與第八靈災密切相關的第一世界，<hex:02100103>是無法改變歷史的。<hex:02100103>在此基礎上，還必須讓時間逆行。<hex:02100103>在經歷了世世代代對「數據記錄」的研究之後，<hex:02100103>我們終於成功解析了那個蠻神所擁有的光陰之力……<hex:02100103>現在，是該把這些知識變成現實的時候了！"
61,"前往「異界」，控制「時間」……<hex:02100103>即使解決了這技術上的兩大難題，<hex:02100103>想要潛入「時空狹縫」依然困難重重。<hex:02100103>在所有時間和空間都發生混亂的時空狹縫之中，<hex:02100103>一切現象都是不確定的，處於真正意義上的混沌狀態。<hex:02100103>如果無法正確跨越這個狹縫的話，目的就無法達成。<hex:02100103>作為過去曾經完全掌握過時空狹縫的唯一憑證，<hex:02100103>歐米茄相關的數據記錄，或許會成為解決問題的關鍵。<hex:02100103>接下來，計劃將進入最終階段！"
62,"初代米特隆在水生生物方面堪稱天才，<hex:02100103>他創造出了史無前例的新品種水生生物，<hex:02100103>人們設立這座米特隆院，便是為了紀念他的豐功偉績。<hex:02100103>在這裡，至今依然有很多創造魔法師<hex:02100103>在不斷創造著獨創且有益的水生生物。<hex:02100103><hex:02100103>物種的多樣性，會使得星球更加豐富多樣。<hex:02100103>而讓生命之源——海洋充滿更多的生命，<hex:02100103>也正是米特隆院一直以來貫徹的理念。"
63,"你知道在初代哈爾馬魯特嗎？<hex:02100103>他可是在創造植物領域做出巨大貢獻的一名景觀設計師。<hex:02100103><hex:02100103>他因為設計出了諸多美麗的迷宮庭園而為人熟知。<hex:02100103>為了驅趕侵蝕庭園樹木的害蟲，他甚至用上了創造魔法。<hex:02100103>據說世上第一種食蟲植物便是由此而來。<hex:02100103>之後，他的學生不斷推動著植物創造術的發展，<hex:02100103>創造出了多種多樣的可移動性植物。<hex:02100103>如果你也想學植物創造的話，本院將是你的不二之選。"
64,"海對面的大陸上出現了未知的創造波動，<hex:02100103>一隻宛如噩夢般醜陋的猙獰之「獸」被創造了出來。<hex:02100103><hex:02100103>負責研究幻想生物創造的拉哈布雷亞院<hex:02100103>立刻派人前去捕獲了這隻大嘴野獸。<hex:02100103>我們將其命名為古塔尼亞，並著手進行調查。<hex:02100103>現任拉哈布雷亞認為這隻野獸<hex:02100103>或許是人們潛意識中恐懼心理的集合體。<hex:02100103>目前，拉哈布雷亞院正在研究如何創造可與之對抗的強大幻獸。"
65,"若き日のシドが記した、<hex:02100103>月の衛星「ダラガブ」の観測データのようだ。<hex:02100103>幾帳面な文字で、難解な數式と數字が羅列されている。<hex:02100103>シドの推論によると「ダラガブ」は、太陽エネルギーを集積し、<hex:02100103>波長を変えて送る機能を有している可能性が高いようだ。<hex:02100103><hex:02100103>受信設備が不十分な狀態で「ダラガブ」を起動すれば、<hex:02100103>數千年に亙って蓄積されてきた膨大なエネルギーが、<hex:02100103>降り注ぎ重大事故が発生するであろう、と結論付けている。"
66,"你是否會猶豫自己創造出來的生物，<hex:02100103>對於行星來說是美好的存在嗎？<hex:02100103>這種時候，請交給我們造物院吧！<hex:02100103>從溫暖的平原到熱帶密林，<hex:02100103>從灼熱的熔岩地帶到極寒的雪原……<hex:02100103>可以在各種各樣的環境中嘗試你的創造生物。<hex:02100103>在被釋放到美麗行星的大自然中時，<hex:02100103>你的創造生物能生存下來嗎？<hex:02100103>我們熟練的職員會幫你評判是否有意外的危險性！"
67,"保管的創造生物里薩，<hex:02100103>是以可二足站立行走的狼的理念創造出來的。<hex:02100103>確實，這種步行能力令人瞠目結舌。<hex:02100103>甚至會使用道具，智力很高。<hex:02100103>或許應該說智力太高了。<hex:02100103>那個眼神，是不是理解了職員們的對話呢？<hex:02100103>但是從這方面來說，<hex:02100103>因為喉嚨的構造不能說話實在是太可惜了。<hex:02100103>把這一點總結到下次的報告書中吧。"
68,"隨著季節的變化在大陸間移動的「候鳥」的成功創造，<hex:02100103>給停滯已久的飛行生物界，<hex:02100103>吹來了名副其實的新風。<hex:02100103>要掌握太陽和星星大概的方位，<hex:02100103>並不是多麼困難的事情。<hex:02100103>但是，僅僅這樣的話，絕對不可能做到每年都去同一個地方。<hex:02100103>這是當代的法丹尼爾的重大發現，<hex:02100103>在還是厄爾匹斯所長時創造出的磁場的利用法。<hex:02100103>讓鳥讀懂埃忒耳里斯的磁場，這是多麼富有創造性啊！"
69,"青鳥啊……這是多麼殘酷的問題啊。<hex:02100103>即使對身體腫脹，傷口潰爛，血已經腐爛的我們，<hex:02100103>也要詢問生命的意義嗎。<hex:02100103>如果想知道那個答案，就應該知道我們一直前進的航路。<hex:02100103>我們一直在追求繁榮。<hex:02100103>所謂的繁榮，就是生育、撫養……子子孫孫。<hex:02100103>因此我們帶著火焰和鐵，登上了陸地。<hex:02100103>擁有鋼鐵的我們，<hex:02100103>壓倒了其他種族，創造了極度繁榮的社會。"
70,"但是不久後，我們才知道，<hex:02100103>世界並不像我們曾經認為的那麼廣闊。<hex:02100103>適合生養後代的土地太少了。<hex:02100103>又知道了無限遐想的大海也是有限的水窪。<hex:02100103>因為鐵和火的緣故，海水越燒越髒，<hex:02100103>街道上，病一下子蔓延開來。<hex:02100103>就這樣，我們就要因疾病而滅亡了。<hex:02100103>現在我們明白了，所謂生命就是追求死亡。<hex:02100103>而且，這是一個充滿了痛苦的、過程。"
71,"來自外星的天使，<hex:02100103>選擇我們世界聯邦作為第一個接觸的對象，<hex:02100103>證明我們是正義的。<hex:02100103>向在獲得自由的大義名下擾亂世界秩序的自由聯盟，<hex:02100103>揮下制裁的鐵錘吧！<hex:02100103>只有維持統一政體，才能實現長久的世界和平。<hex:02100103>我們是曾經被分割的不同國家的國民，<hex:02100103>以不同為理由，互相爭鬥、戰鬥、殺戮。<hex:02100103>但是，由於世界聯邦的成立，成為了一個整體。"
72,"終於，上層啟動了和平衛士！<hex:02100103>以維持和平為目的而開發的，世界聯邦的王牌，<hex:02100103>是可以自動鎮壓武裝起義的恐怖分子的兵器！<hex:02100103>然而，啟動後的和平衛士的機械頭腦中，<hex:02100103>卻做出了人類才是實現世界和平最大的障礙的判斷。<hex:02100103>不僅是對自由聯盟，對我們也展開了攻擊。<hex:02100103>要使超過萬架以上的和平衛士們停止運作，<hex:02100103>即使有汙染的風險，也只能使用最終兵器。<hex:02100103>就算犧牲生命，也必須要粉碎機器！"
