key,0,1,2,3,4,5
30,70,2628,112254,30,"挑戰歐米茄零式德爾塔幻境4","聽說你為了解決歐米茄在呵欠洞引發的事件在德爾塔幻境拚死戰鬥，我們十分感謝！為了守護基拉巴尼亞的和平，在加隆德煉鐵廠的幫助下，我們改進了木人，請用它來一試身手吧！"
31,70,2628,112260,31,"挑戰神龍夢幻殲滅戰","在阿拉米格上空展開的與神龍的決戰，現已成為傳說。身為傳說締造者的你是否想要挑戰更高的境界？為了這樣的你，我改進了木人，請用它來一試身手吧！"
32,70,2628,112277,32,"挑戰歐米茄西格瑪幻境","加隆德煉鐵廠身穿紅衣的超高能力新人為正在調查呵欠洞的你進一步改良了木人，並希望你能通過木人訓練變得更強。我最初還覺得他很可疑，沒想到他卻是如此體貼的一個人。為了回報他的好意，請你一定要試一試！"
33,70,2628,112278,33,"挑戰歐米茄零式西格瑪幻境1","我從加隆德煉鐵廠分公司的員工那裡聽說你在西格瑪幻境拚死戰鬥，遭遇了無數的強敵。為了守護基拉巴尼亞的和平，我們也強化了木人。請盡情的施展自己的實力吧！"
34,70,2628,112279,34,"挑戰歐米茄零式西格瑪幻境2","我從加隆德煉鐵廠分公司的員工那裡聽說你在西格瑪幻境拚死戰鬥，遭遇了無數的強敵。為了守護基拉巴尼亞的和平，我們也強化了木人。請盡情的施展自己的實力吧！"
35,70,2628,112280,35,"挑戰歐米茄零式西格瑪幻境3","我從加隆德煉鐵廠分公司的員工那裡聽說你在西格瑪幻境拚死戰鬥，遭遇了無數的強敵。為了守護基拉巴尼亞的和平，我們也強化了木人。請盡情的施展自己的實力吧！"
36,70,2628,112281,36,"挑戰歐米茄零式西格瑪幻境4","我從加隆德煉鐵廠分公司的員工那裡聽說你在西格瑪幻境拚死戰鬥，遭遇了無數的強敵。為了守護基拉巴尼亞的和平，我們也強化了木人。請盡情的施展自己的實力吧！"
37,70,2628,112276,37,"挑戰白虎詩魂戰","聽說你在東方也立了大功啊。拂曉血盟的塔塔露小姐特別委託我們，為擁有超越了白虎之戰實力的你，準備了新的強化木人。請你一定要試一試！"
38,70,2628,112293,38,"挑戰月讀幽夜殲滅戰","我聽說有人在多瑪成功進行了請神，居然召喚出了名為夜神月讀的蠻神。雖然你平安將其討伐了，但我一想到她有可能變得更強後再次被召喚出來就嚇得睡不著覺。所以我特地不眠不休為你製作了這個強化型木人。一定要試試啊！"
39,70,2628,112330,39,"挑戰朱雀詩魂戰","我又接到了來自拂曉的塔塔露小姐的委託。你已經戰勝了四聖獸的朱雀，為此塔塔露小姐希望我能給你準備手感更好的木人。現在已經準備好了，請務必來試試！"
40,70,2628,112325,40,"挑戰歐米茄阿爾法幻境","那個加隆德煉鐵廠的超高能力新人給我拿來了木人的強化方案的設計圖。要去呵欠洞挑戰最終決戰的話，希望你能做好訓練，不要讓自己後悔。那個紅衣服的男人似乎很想要你贏得勝利。為了他也希望你能利用木人勤勉訓練！"
41,70,2628,112326,41,"挑戰歐米茄零式阿爾法幻境1","我從加隆德煉鐵廠分公司的員工那裡聽說，你贏得了呵欠洞的決戰，從危機中拯救了基拉巴尼亞……不，應該說是拯救了整個艾歐澤亞。我想向你表達謝意，思來想去還是覺得給你準備強化了的木人是最好的。來吧，盡情測試自己的實力吧！"
42,70,2628,112327,42,"挑戰歐米茄零式阿爾法幻境2","我從加隆德煉鐵廠分公司的員工那裡聽說，你贏得了呵欠洞的決戰，從危機中拯救了基拉巴尼亞……不，應該說是拯救了整個艾歐澤亞。我想向你表達謝意，思來想去還是覺得給你準備強化了的木人是最好的。來吧，盡情測試自己的實力吧！"
43,70,2628,112328,43,"挑戰歐米茄零式阿爾法幻境3","我從加隆德煉鐵廠分公司的員工那裡聽說，你贏得了呵欠洞的決戰，從危機中拯救了基拉巴尼亞……不，應該說是拯救了整個艾歐澤亞。我想向你表達謝意，思來想去還是覺得給你準備強化了的木人是最好的。來吧，盡情測試自己的實力吧！"
44,70,2628,112329,44,"挑戰歐米茄零式阿爾法幻境4","我從加隆德煉鐵廠分公司的員工那裡聽說，你贏得了呵欠洞的決戰，從危機中拯救了基拉巴尼亞……不，應該說是拯救了整個艾歐澤亞。我想向你表達謝意，思來想去還是覺得給你準備強化了的木人是最好的。來吧，盡情測試自己的實力吧！"
45,70,2628,112341,45,"挑戰青龍詩魂戰","我又接到了拂曉血盟塔塔露小姐的委託，這次她委託我們為戰勝了四聖獸之青龍的你準備一個更加耐打的木人，於是我們這邊的匠人全體出動將木人好好強化了一番！請你務必來感受一下！"
46,80,3101,112370,46,"挑戰哈迪斯殲滅戰","我們為暗之戰士準備了特製的木人。既然是為被光明吞噬的諾弗蘭特奪回黑夜的猛士用於訓練的東西，那自然得具備足夠的實力才行。請一定要試試看！"
47,80,3101,112369,47,"挑戰無瑕靈君殲殛戰","曾經支配游末邦的元首沃斯裡大王。雖然大家都知道他擁有操縱食罪靈的能力，卻沒想到他就是靈光衛本尊。為了打倒過無瑕靈君的你，我特地對木人進行了強化。請一定要試試看！"
48,80,3101,112368,48,"挑戰緹坦妮雅殲殛戰","聽說支配過妖靈之鄉伊爾美格的妖靈王緹坦妮雅曾經化身成了靈光衛，而你居然將這統領眾多妖靈的強大靈光衛打敗了！為此我再次對木人進行了強化，請你一定要試試看！"
49,80,3101,112371,49,"挑戰伊甸覺醒之章","我聽常來游末邦的鼴靈族商人說你開始了對空無大地的調查。為此我專門調整了一下訓練用木人，希望能稍微幫上你的忙！"
50,80,3101,112364,50,"挑戰伊甸零式覺醒之章1","我聽鼴靈族商人說你正在為了讓屬性之力回歸空無大地而展開行動，而且已經順利啟動了水屬性和土屬性之力。我這邊也將木人改良了一下為你慶祝，希望能幫上你的忙！"
51,80,3101,112365,51,"挑戰伊甸零式覺醒之章2","我聽鼴靈族商人說你正在為了讓屬性之力回歸空無大地而展開行動，而且已經順利啟動了水屬性和土屬性之力。我這邊也將木人改良了一下為你慶祝，希望能幫上你的忙！"
52,80,3101,112366,52,"挑戰伊甸零式覺醒之章3","我聽鼴靈族商人說你正在為了讓屬性之力回歸空無大地而展開行動，而且已經順利啟動了水屬性和土屬性之力。我這邊也將木人改良了一下為你慶祝，希望能幫上你的忙！"
53,80,3101,112367,53,"挑戰伊甸零式覺醒之章4","我聽鼴靈族商人說你正在為了讓屬性之力回歸空無大地而展開行動，而且已經順利啟動了水屬性和土屬性之力。我這邊也將木人改良了一下為你慶祝，希望能幫上你的忙！"
54,80,3101,112377,54,"挑戰哈迪斯孤念殲滅戰","為了偉大的暗之戰士，我們再次強化了木人。畢竟對於和強敵決戰深海，最終為諾弗蘭特取回了黑夜的猛士來說，至今的木人強度肯定已經跟不上了。希望它能幫你做好迎接今後戰鬥的準備。"
55,80,3101,112398,55,"挑戰紅寶石神兵狂想作戰","說來真是奇妙，我前兩天不知為何夢到了你在和一個紅寶石色的巨人戰鬥！雖然不知道是仙子族的惡作劇還是別的什麼原因導致我做了這個夢，但我受到它的啟發後，將木人又強化了一番！請你務必一試！"
56,80,3101,112393,56,"挑戰伊甸共鳴之章","我聽鼴靈族商人說你又開始了對空無大地的調查。為此我專門調整了一下訓練用木人，希望能幫你熱熱身！"
57,80,3101,112394,57,"挑戰伊甸零式共鳴之章1","我聽鼴靈族商人說了你在空無大地的表現，聽說你已經將六種屬性全部啟動了！為了表彰你的壯舉，我將木人又好好強化了一番。請你務必來試一試！"
58,80,3101,112395,58,"挑戰伊甸零式共鳴之章2","我聽鼴靈族商人說了你在空無大地的表現，聽說你已經將六種屬性全部啟動了！為了表彰你的壯舉，我將木人又好好強化了一番。請你務必來試一試！"
59,80,3101,112396,59,"挑戰伊甸零式共鳴之章3","我聽鼴靈族商人說了你在空無大地的表現，聽說你已經將六種屬性全部啟動了！為了表彰你的壯舉，我將木人又好好強化了一番。請你務必來試一試！"
60,80,3101,112397,60,"挑戰伊甸零式共鳴之章4","我聽鼴靈族商人說了你在空無大地的表現，聽說你已經將六種屬性全部啟動了！為了表彰你的壯舉，我將木人又好好強化了一番。請你務必來試一試！"
61,80,3101,112405,61,"挑戰光之戰士幻耀殲滅戰","最近的諾弗蘭特真是各種事件層出不窮啊。各地都出現了「發光的人」，還引發了不少騷亂。為了防止今後再次出現那種威脅，我專門調整了一下訓練用木人。肯定能對你的訓練有所幫助！"
62,80,3101,112427,62,"挑戰綠寶石神兵狂想作戰","我又做了個奇怪的夢，夢到你和綠寶石色的巨人展開了一場死鬥。這究竟意味著什麼呢……先不說這個了，我已經根據夢中的這場戰鬥對木人進行了強化。為了迎接今後更加激烈的戰鬥，請一定要試試看！"
63,80,3101,112422,63,"挑戰伊甸再生之章","我從鼴靈族的商人們那裡聽說你們在空無大地的調查工作已經接近了尾聲。雖然我們能做到的事情不多，不過至少已經為你調整了用於訓練的木人，請記得在鍛鍊時多加利用啊！"
64,80,3101,112423,64,"挑戰伊甸零式再生之章1","我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！"
65,80,3101,112424,65,"挑戰伊甸零式再生之章2","我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！"
66,80,3101,112425,66,"挑戰伊甸零式再生之章3","我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！"
67,80,3101,112426,67,"挑戰伊甸零式再生之章4","我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！"
68,80,3101,112434,68,"挑戰鑽石神兵狂想作戰","這次做的夢真是令人難過啊……我夢到你正在和如鑽石般閃耀的巨人戰鬥，但是看起來卻非常悲傷。不管怎樣，我已經根據夢中的這場戰鬥對木人進行了強化。請一定要用用看啊！"
