key,0,1,2,3,4,5,6,7,8,9,10,11
26,2,1,2,0,0,"/dice","","/擲骰 聊天頻道 上限值<hex:02100103>/dice<hex:02100103>從0～999中隨機抽取一個數字發送到當前或指定聊天頻道。<hex:02100103>>>可指定頻道：<hex:02100103>小隊(party)<hex:02100103>團隊(alliance)<hex:02100103>部隊(freecompany)<hex:02100103>戰隊(pvpteam)<hex:02100103>通訊貝1-8(linkshell1-8)<hex:02100103>跨服貝1-8(cwlinkshell1-8)<hex:02100103>省略輸入指定頻道時，會在當前頻道發言。<hex:02100103>※設成宏使用時必須指定聊天頻道。<hex:02100103><hex:02100103>>>上限值（2～999）<hex:02100103>在隨機抽選數字時指定上限值。指定上限值後，數字將從（1～上限值）的範圍內抽選。省略上限值時則從（0～999）的範圍內進行抽選。<hex:02100103>>>示例<hex:02100103>/擲骰<hex:02100103>在當前聊天頻道發送隨機擲骰數字。<hex:02100103>/擲骰 16<hex:02100103>在當前聊天頻道發送從1～16範圍內的隨機擲骰數字。<hex:02100103>/擲骰 跨服貝1<hex:02100103>在跨服通訊貝1發送隨機擲骰數字。<hex:02100103>/擲骰 跨服貝1 16<hex:02100103>在跨服通訊貝1～16中發送隨機擲骰數字。","","",36,1000
27,3,1,2,0,0,"/nameplatetype","","/nameplatetype 対象 設定番號<hex:02100103>PCの「ネームプレートの名前の表示タイプ」を設定する。<hex:02100103>>>対象<hex:02100103>all<hex:02100103>　…すべてのPC<hex:02100103>self<hex:02100103>　…自分<hex:02100103>party<hex:02100103>　…パーティメンバー<hex:02100103>alliance<hex:02100103>　…アライアンスメンバー<hex:02100103>other<hex:02100103>　…他人<hex:02100103>friend<hex:02100103>　…フレンド<hex:02100103>feast<hex:02100103>　…フィーストの敵<hex:02100103><hex:02100103>>>設定番號(1-4)<hex:02100103>1:フルネーム<hex:02100103>2:姓のみイニシャル<hex:02100103>3:名のみイニシャル<hex:02100103>4:姓名ともにイニシャル<hex:02100103><hex:02100103>実行例<hex:02100103>/nameplatetype all 4<hex:02100103>　…「すべてのPC」の名前の表示タイプを「姓名ともにイニシャル」に設定する。","","",36,0
28,3,1,2,0,0,"/nameplatedisp","","/名牌顯示 對象 設定代號/nameplatedisp<hex:02100103>進行玩家名牌顯示設定。<hex:02100103>>>對象<hex:02100103>全部(all)<hex:02100103>所有玩家為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>自己<hex:0249020103><hex:0248020103>(self)<hex:02100103>自身為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>小隊<hex:0249020103><hex:0248020103>(party)<hex:02100103>小隊成員為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>團隊<hex:0249020103><hex:0248020103>(alliance)<hex:02100103>團隊成員為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>他人<hex:0249020103><hex:0248020103>(other)<hex:02100103>其他人為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>好友<hex:0249020103><hex:0248020103>(friend)<hex:02100103>好友為對象<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>群狼盛宴<hex:0249020103><hex:0248020103>(feast)<hex:02100103>群狼盛宴中的敵人為對象<hex:02100103><hex:02100103>>>設定代號1-4<hex:02100103>1:一直顯示<hex:02100103>2:戰鬥時顯示<hex:02100103>3:選為目標時顯示<hex:02100103>4:不顯示<hex:02100103><hex:02100103>>>示例<hex:02100103>/名牌顯示 全部 4<hex:02100103>將所有玩家的名牌顯示設定改為不顯示。","","",36,0
29,2,1,20,0,0,"/fashion","","/時尚配飾 時尚配飾名<hex:02100103>/fashion<hex:02100103>使用指定的時尚配飾。<hex:02100103><hex:02100103>>>示例<hex:02100103>/時尚配飾 陽傘<hex:02100103>使用時尚配飾「陽傘」。","","",36,0
30,1,0,0,0,0,"/fashionguide","","/時尚配飾一覽<hex:02100103>/fashionlist、/fashionguide<hex:02100103>打開時尚配飾選單。","/fashionlist","",32,0
31,1,0,0,0,0,"/officialsite","/site","/官方網站<hex:02100103>/officialsite、/site<hex:02100103>打開官方網站選單。","","",32,0
32,1,0,0,0,0,"//setGearset","","//setGearset<hex:02100103>リアルイベント用コマンド。<hex:02100103>アーマリーチェスト內のアイテムをもとに、自動的にバトルジョブのギアセットを生成する。","","",32,0
91,1,0,0,0,0,"/pvpteam","/pt","/戰隊頻道(/戰) 發言內容<hex:02100103>/pvpteam、/pt<hex:02100103>向同一戰隊內的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。<hex:02100103>只輸入「/戰隊頻道(/戰)」可將預設聊天頻道變更為戰隊頻道。<hex:02100103>>>示例<hex:02100103><hex:02100103>/戰 我來啦！<hex:02100103>在戰隊頻道中發送消息「我來啦！」。<hex:02100103>/戰<hex:02100103>將預設聊天頻道變更為戰隊頻道。","","",1021,0
92,1,0,0,0,0,"/cwlinkshell","/cwl","/跨服貝頻道(/跨) 發言內容<hex:02100103>/cwlinkshell、/cwl<hex:02100103>向常用跨服通訊貝內的玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。<hex:02100103>只輸入「/跨服貝頻道(/跨)」可將預設聊天頻道變更為常用跨服通訊貝頻道。<hex:02100103>>>示例<hex:02100103><hex:02100103>/跨 大家好！<hex:02100103>在常用跨服通訊貝頻道中發送消息「大家好！」。<hex:02100103>/跨<hex:02100103>將預設聊天頻道變更為常用跨服通訊貝頻道。","","",1021,0
101,1,0,0,0,0,"/beginner","/b","/新人頻道(/新) 發言內容<hex:02100103>/beginner、/b<hex:02100103>向參加新人頻道的所有玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。<hex:02100103>只輸入「/新人頻道(/新)」可將預設聊天頻道變更為新人頻道。<hex:02100103>>>示例<hex:02100103>/新人頻道 你好。<hex:02100103>在新人頻道發送「你好。」的聊天消息。<hex:02100103>/新人頻道<hex:02100103>將預設聊天頻道變更為新人頻道。","","",1021,0
102,1,0,0,0,0,"/say","/s","/說話頻道(/說) 發言內容<hex:02100103>/say、/s<hex:02100103>讓身邊小範圍內的玩家看到自己的發言。<hex:02100103>只輸入「/說話頻道(/說)」可將預設聊天頻道變更為說話頻道。","","",1023,0
103,1,0,0,0,0,"/shout","/sh","/喊話頻道(/喊) 發言內容<hex:02100103>/shout、/sh<hex:02100103>讓當前所在區域的所有玩家看到自己的發言。","","",1021,0
104,3,0,0,0,0,"/tell","/t","/悄悄話頻道(/悄) 玩家名@伺服器名 發言內容<hex:02100103>/tell、/t<hex:02100103>向和自己屬於同一伺服器的指定玩家發送聊天消息。<hex:02100103>跨伺服器發送時只能對好友或正在募集隊員的隊長生效。<hex:02100103>只輸入「/悄悄話頻道(/悄) 玩家名@伺服器名」可將預設聊天頻道變更為對該玩家的悄悄話頻道。<hex:02100103>>>示例<hex:02100103>/悄 阿魯瑪@萌芽池 你好。<hex:02100103>對萌芽池伺服器的阿魯瑪發送「你好。」的聊天消息。","","",1021,0
105,1,0,0,0,0,"/party","/p","/小隊頻道(/隊) 發言內容<hex:02100103>/party、/p<hex:02100103>向同一小隊內的全體成員發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。<hex:02100103>只輸入「/小隊頻道(/隊)」可將預設聊天頻道變更為小隊頻道。","","",1021,0
106,1,0,0,0,0,"/linkshell","/l","/通訊貝頻道(/訊) 發言內容<hex:02100103>/linkshell、/l<hex:02100103>向常用通訊貝內的玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。<hex:02100103>只輸入「/通訊貝頻道(/訊)」可將預設聊天頻道變更為常用通訊貝頻道。","","",1021,0
107,1,0,0,0,0,"/linkshell1","/l1","/通訊貝頻道1(/訊1) 發言內容<hex:02100103>/linkshell1、/l1<hex:02100103>向１號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
108,1,0,0,0,0,"/linkshell2","/l2","/通訊貝頻道2(/訊2) 發言內容<hex:02100103>/linkshell2、/l2<hex:02100103>向２號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
109,1,0,0,0,0,"/linkshell3","/l3","/通訊貝頻道3(/訊3) 發言內容<hex:02100103>/linkshell3、/l3<hex:02100103>向３號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
110,1,0,0,0,0,"/linkshell4","/l4","/通訊貝頻道4(/訊4) 發言內容<hex:02100103>/linkshell4、/l4<hex:02100103>向４號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
111,1,0,0,0,0,"/linkshell5","/l5","/通訊貝頻道5(/訊5) 發言內容<hex:02100103>/linkshell5、/l5<hex:02100103>向５號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
112,1,0,0,0,0,"/linkshell6","/l6","/通訊貝頻道6(/訊6) 發言內容<hex:02100103>/linkshell6、/l6<hex:02100103>向６號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
113,1,0,0,0,0,"/linkshell7","/l7","/通訊貝頻道7(/訊7) 發言內容<hex:02100103>/linkshell7、/l7<hex:02100103>向７號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
114,1,0,0,0,0,"/linkshell8","/l8","/通訊貝頻道8(/訊8) 發言內容<hex:02100103>/linkshell8、/l8<hex:02100103>向８號通訊貝內的玩家發送聊天訊息，無論離多遠、無論在哪個地區都可以看到。","","",1021,0
115,1,0,0,0,0,"/freecompany","/fc","/部隊頻道(/部) 發言內容<hex:02100103>/freecompany、/fc<hex:02100103>向同一部隊內的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。<hex:02100103>只輸入「/部隊頻道(/部)」可將預設聊天頻道變更為部隊頻道。","","",1021,0
116,1,0,0,0,0,"/echo","/e","/默語(/默) 發言內容<hex:02100103>/echo、/e<hex:02100103>顯示只有自己能看到的發言內容。","","",1021,0
117,1,0,0,0,0,"/yell","/y","/呼喊頻道(/呼) 發言內容<hex:02100103>/yell、/y<hex:02100103>讓身邊大範圍內的玩家看到自己的發言。<hex:02100103>只輸入「/呼喊頻道(/呼)」可將預設聊天頻道變更為呼喊頻道。","","",1021,0
118,1,0,0,0,0,"/reply","/r","/回答(/回) 發言內容<hex:02100103>/reply、/r<hex:02100103>向最後一次收到悄悄話的玩家發送聊天消息。","","",1021,0
119,1,0,0,0,0,"/alliance","/a","/團隊頻道(/團) 發言內容<hex:02100103>/alliance、/a<hex:02100103>向同一團隊的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。<hex:02100103>只輸入「/團隊頻道(/團)」可將預設聊天頻道變更為團隊頻道。","","",1021,0
121,1,0,0,0,0,"/join","","/參加<hex:02100103>/join<hex:02100103>接受組隊邀請。","","",4,0
122,1,0,0,0,0,"/decline","","/拒絕<hex:02100103>/decline<hex:02100103>拒絕組隊邀請。","","",4,0
123,2,0,0,0,0,"/invite","","/邀請 代名詞<hex:02100103>/invite<hex:02100103>邀請指定玩家加入小隊。省略代名詞可以把當前所選中的玩家作為對象。","","",4,0
124,2,0,0,0,0,"/kick","","/移除 代名詞<hex:02100103>/kick<hex:02100103>將指定玩家移除小隊。省略代名詞可以把當前所選中的玩家作為對象。","","",4,0
125,2,0,0,0,0,"/leader","","/隊長 代名詞<hex:02100103>/leader<hex:02100103>將隊長轉讓給指定玩家。省略代名詞可以把當前所選中的玩家作為對象。","","",4,0
126,2,0,0,0,0,"/leave","","/退隊<hex:02100103>/leave<hex:02100103>退出小隊。","","",4,0
131,2,0,0,0,0,"/check","/c","/查看 代名詞<hex:02100103>/check、/c<hex:02100103>查看指定玩家的情報。省略代名詞可以查看當前選中的目標。","","",160,0
132,2,0,0,0,0,"/trade","","/交易 代名詞<hex:02100103>/trade<hex:02100103>向指定玩家申請交易。省略代名詞可以向當前選中的目標發起交易申請。","","",32,0
133,2,1,2,0,0,"/automove","","/自動前進(/前進) 子命令<hex:02100103>/automove<hex:02100103>向當前面對的方向自動前進。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動前進。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動前進。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟與關閉之間切換。","","",36,0
134,2,0,0,0,0,"/follow","","/跟隨 代名詞<hex:02100103>/follow<hex:02100103>自動跟隨指定玩家。省略代名詞可以跟隨當前選中的目標。","","",36,0
136,2,0,0,0,0,"/meldrequest","","/委託鑲嵌 代名詞<hex:02100103>/meldrequest<hex:02100103>向指定玩家發送魔晶石鑲嵌委託。省略代名詞可以向當前選中的玩家發送魔晶石鑲嵌委託。","","",32,0
141,1,0,0,0,0,"/character","/gear","/角色(/裝備)<hex:02100103>/character、/gear<hex:02100103>打開角色視窗。","","",32,0
142,1,0,0,0,0,"/journal","","/日誌<hex:02100103>/journal<hex:02100103>打開日誌。","","",32,0
143,1,0,0,0,0,"/dutyfinder","/dfinder","/任務搜尋器(/任務)<hex:02100103>/dutyfinder、/dfinder<hex:02100103>打開任務搜尋器。","/contentsfinder","/cfinder",800,0
144,1,0,0,0,0,"/armourychest","/armoury","/兵裝庫(/兵裝)<hex:02100103>/armourychest、/armoury<hex:02100103>打開兵裝庫。","","",32,0
145,1,0,0,0,0,"/huntinglog","/hlog","/討伐筆記(/討伐)<hex:02100103>/huntinglog、/hlog<hex:02100103>打開討伐筆記。","","",32,0
146,1,0,0,0,0,"/craftinglog","/clog","/製作筆記(/製作)<hex:02100103>/craftinglog、/clog<hex:02100103>打開製作筆記。","","",0,0
147,1,0,0,0,0,"/gatheringlog","/glog","/採集筆記(/採集)<hex:02100103>/gatheringlog、/glog<hex:02100103>打開採集筆記。","","",0,0
148,1,0,0,0,0,"/fishinglog","/flog","/釣魚筆記(/釣魚)<hex:02100103>/fishinglog、/flog<hex:02100103>打開釣魚筆記。","","",32,0
149,1,0,0,0,0,"/achievements","","/成就<hex:02100103>/achievements<hex:02100103>打開成就列表。","","",32,0
150,3,1,2,0,0,"/partycmd","/pcmd","/小隊命令(/小隊) 子命令<hex:02100103>/partycmd、/pcmd<hex:02100103>運行各種組隊指令。<hex:02100103>※跨服組隊時僅會打開小隊隊員視窗以及使用「加入」指令。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>加入(add) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　邀請指定玩家加入小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>接受(accept)<hex:0249020103><hex:0248020103><hex:02100103>　接受小隊發來的邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>拒絕(deny)<hex:0249020103><hex:0248020103><hex:02100103>　拒絕小隊發來的邀請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>隊長(leader) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將小隊隊長轉讓給指定玩家。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>退隊(leave)<hex:0249020103><hex:0248020103><hex:02100103>　退出已加入的小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>移除(kick) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定隊員移除出小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>解散(breakup)<hex:0249020103><hex:0248020103><hex:02100103>　解散小隊。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開小隊隊員視窗。","","",32,0
151,3,1,2,0,0,"/friendlist","/flist","/好友命令(/好友) 子命令<hex:02100103>/friendlist、/flist<hex:02100103>運行各種好友名單相關指令。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>加入(add) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　向指定玩家發送好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>接受(accept) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　接受指定玩家發來的好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>拒絕(deny) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　拒絕指定玩家發來的好友申請。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>清除(remove) 代名詞<hex:0249020103><hex:0248020103><hex:02100103>　將指定玩家移出好友名單。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　打開好友名單。","","",128,0
