key,0,1
18,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_013","（★未使用／削除予定★）"
19,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_014","（★未使用／削除予定★）。"
20,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_015","（★未使用／削除予定★）"
21,"TEXT_COMARMGCARMYINTERVIEW_00345_001_URD","（★未使用／削除予定★）"
22,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_000","<hex:022903EB0203>閣下，告訴您一個好消息！<hex:02100103>有想要加入我們分隊的志願兵出現了！"
23,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_001","請您確認<hex:02280CFF05>EObj<hex:F61EA0730103>，<hex:02100103>決定是否要將其納入分隊吧！"
24,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_002","當然，我認為把那名志願兵叫來，<hex:02100103>見見本人後再做決定也是不錯的辦法！"
25,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_010","分隊員的總數已經達到4名了啊！<hex:02100103>這樣一來，我們分隊就組建成功了。"
26,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_011","此外，分隊最多可以容納8名分隊員，<hex:02100103>請您牢記這一點。"
27,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_012","那麼接下來就馬上派遣分隊執行任務吧！<hex:02100103>俗話說熟能生巧，首先就從簡單的分隊任務開始<hex:02100103>試著派遣分隊吧。"
28,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_013","（★未使用／削除予定★）"
29,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_014","（★未使用／削除予定★）"
30,"TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_200_015","（★未使用／削除予定★）"
31,"TEXT_COMARMGCARMYINTERVIEW_00345_NO_CANDIDATE","（★未使用／削除予定★）"
32,"TEXT_COMARMGCARMYINTERVIEW_00345_SYSTEM_000_020","沒有新的志願書。"
33,"TEXT_COMARMGCARMYINTERVIEW_00345_TBD","（★未使用／削除予定★）"
34,"TEXT_COMARMGCARMYINTERVIEW_00345_SYSTEM_000_021","還有未確認是否將其納入分隊的志願兵。"
35,"TEXT_COMARMGCARMYINTERVIEW_00345_SYSTEM_000_022","（★未使用／削除予定★）"
36,"TEXT_COMARMGCARMYINTERVIEW_00345_CONTINUE","（★未使用／削除予定★）"
37,"TEXT_COMARMGCARMYINTERVIEW_00345_SYSTEM_000_023","還有其他的新志願書，<hex:02100103>是否繼續確認？"
38,"TEXT_COMARMGCARMYINTERVIEW_00345_YES","是"
39,"TEXT_COMARMGCARMYINTERVIEW_00345_NO","否"
