key,0,1
21,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_000_160","天之御柱內部有著支援英雄候補的機制，<hex:02100103>比如聚魔裝備、魔陶器、魔石等等。<hex:02100103>而<hex:02280BFF05>Item<hex:F25A7C0103>也是其中之一。"
22,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_000_161","只要你將那個交給我，我就能以它為素材，<hex:02100103>製作出一些對探索有用的東西給你。<hex:02100103>請你盡情欣賞我們鬼師的技術吧。"
23,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_000_200","你想將聚魔裝備拿出迷宮嗎？<hex:02100103>那需要將乙太進行結晶化才行，<hex:02100103>但是以海賊眾的技術可是很難辦到的。"
24,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_000_201","抱歉，請你能不能優先去探索30層？<hex:02100103>拿出聚魔裝備的事情在那之後再考慮吧。"
25,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_100_200","你想把聚魔裝備拿出迷宮嗎？<hex:02100103>那就需要在天之御柱內部經過充分強化的聚魔裝備，<hex:02100103>並把上面的乙太抽出來進行結晶化才行。"
26,"TEXT_DEEPDUNGEON2REWARD_DD2SHOP_100_201","通過鬼師眾所傳承的技術，再加上乙太結晶，<hex:02100103>就可以對聚魔裝備進行加工，使其能夠在迷宮外使用。<hex:02100103>等你想要加工的時候，就跟我說一聲。"
27,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_203","想要將天之武器帶出迷宮，需要<hex:02280BFF05>Item<hex:F25A7E0103>。<hex:02100103>能夠帶出的只有武器和盾。"
28,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_204","想要製作「<hex:02280BFF05>Item<hex:F25A7E0103>」，<hex:02100103>需要消耗「聚魔裝備（武器・盾）」和<hex:02100103>「聚魔裝備（防具）」的強化值各10點。"
29,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_205","另外，想要製作<hex:02280BFF05>Item<hex:F25A7E0103>或帶出天之武器，<hex:02100103>必須先突破天之御柱的30層，<hex:02100103>並且完成「我等雖為凡夫」任務。"
30,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_001","（★未使用／削除予定★）"
31,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_010","（★未使用／削除予定★）"
32,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_020","（★未使用／削除予定★）"
33,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_030","（★未使用／削除予定★）"
34,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_100","（★未使用／削除予定★）"
35,"TEXT_DEEPDUNGEON2REWARD_START_EVOLUTION","（★未使用／削除予定★）"
36,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_102","（★未使用／削除予定★）"
37,"TEXT_DEEPDUNGEON2REWARD_EXCHANGE_MENU_TITLE","（★未使用／削除予定★）"
38,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_110","（★未使用／削除予定★）"
39,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_130","（★未使用／削除予定★）"
40,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_131","（★未使用／削除予定★）"
41,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_140","（★未使用／削除予定★）"
42,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_141","（★未使用／削除予定★）"
43,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_145","（★未使用／削除予定★）"
44,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_400","（★未使用／削除予定★）"
45,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_402","（★未使用／削除予定★）"
46,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_403","（★未使用／削除予定★）"
47,"TEXT_DEEPDUNGEON2REWARD_POWERUP_EVOLUTION_MENU","（★未使用／削除予定★）"
48,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_405","（★未使用／削除予定★）"
49,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_410","（★未使用／削除予定★）"
50,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_430","（★未使用／削除予定★）"
51,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_431","（★未使用／削除予定★）"
52,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_432","（★未使用／削除予定★）"
53,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_440","（★未使用／削除予定★）"
54,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_441","（★未使用／削除予定★）"
55,"TEXT_DEEPDUNGEON2REWARD_SYSTEM_000_445","（★未使用／削除予定★）"
56,"TEXT_DEEPDUNGEON2REWARD_START_YOURSELF","（★未使用／削除予定★）"
57,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_180","（★未使用／削除予定★）"
58,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_181","（★未使用／削除予定★）"
59,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_200","（★未使用／削除予定★）"
60,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_201","（★未使用／削除予定★）"
61,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_300","（★未使用／削除予定★）"
62,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_301","（★未使用／削除予定★）"
63,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_302","（★未使用／削除予定★）"
64,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_303","（★未使用／削除予定★）"
65,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_304","（★未使用／削除予定★）"
66,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_310","（★未使用／削除予定★）"
67,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_311","（★未使用／削除予定★）"
68,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_312","（★未使用／削除予定★）"
69,"TEXT_DEEPDUNGEON2REWARD_EUNAKOTOR_000_313","（★未使用／削除予定★）"
