key,0,1
29,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q2","1-2.「死者宮殿」中的前進方法"
30,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q3","1-3.關於「攻略進度」"
31,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q1","1-4.關於「死者宮殿」中的等級"
32,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_Q2","1-5.關於「技能習得」"
33,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q4","1-6.關於「死者宮殿」的層數"
34,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q5","1-6.進入「死者宮殿」時的注意事項"
35,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_BACK","返回上層目錄"
36,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_305","<hex:024804F201FA03><hex:024904F201FB03>1-1.挑戰「死者宮殿」的方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>「死者宮殿」層層深入地下，是1～4人用副本任務。<hex:02100103><hex:02100103>和鬼哭隊調查隊長對話即可選擇<hex:02100103>以「固定隊伍」或「隨機組隊」挑戰迷宮。<hex:02100103><hex:02100103>以「固定隊伍」挑戰時，<hex:02100103>請先組好4人或4人以下小隊後再和鬼哭隊調查隊長對話。<hex:02100103>"
37,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_306","<hex:024804F201FA03><hex:024904F201FB03>1-2.「死者宮殿」中的前進方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在「死者宮殿」中，打倒「轉移石塚」周圍的敵人，<hex:02100103>解放該傳送裝置，即可前往下一層。<hex:02100103><hex:02100103>迷宮中的某些特殊層有強大的敵人。<hex:02100103>討伐該敵人後，即可記錄到該層為止的攻略進度。<hex:02100103><hex:02100103>但是，在攻略途中小隊隊員全部死亡，<hex:02100103>即被視為攻略失敗，強制退出迷宮。<hex:02100103>"
38,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_307","<hex:024804F201FA03><hex:024904F201FB03>1-3.關於「攻略進度」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>討伐某些特定層的強大敵人後，<hex:02100103>即可記錄到該層為止的攻略進度。<hex:02100103><hex:02100103>記錄完攻略進度可退出迷宮，<hex:02100103>或直接前往下一層。<hex:02100103><hex:02100103>若選擇退出迷宮，下次挑戰時<hex:02100103>可直接從攻略進度記錄層數的下一層開始挑戰。<hex:02100103>"
39,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_405","<hex:024804F201FA03><hex:024904F201FB03>1-4.關於「死者宮殿」中的等級<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在「死者宮殿」中有削減力量的結界。<hex:02100103><hex:02100103>進入死者宮殿地下1層時，<hex:02100103>所有人的等級都會暫時變為1級狀態。<hex:02100103><hex:02100103>和迷宮內部的敵人戰鬥，<hex:02100103>可以重新賺取經驗使等級上升。<hex:02100103><hex:02100103>此外，從地下1層以外的層數開始挑戰時，<hex:02100103>會繼承上次記錄進度時的等級。<hex:02100103><hex:02100103>"
40,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_405","<hex:024804F201FA03><hex:024904F201FB03>1-4.關於「死者宮殿」中的等級<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在「死者宮殿」中有削減力量的結界。<hex:02100103><hex:02100103>進入死者宮殿地下1層時，<hex:02100103>所有人的等級都會暫時變為1級狀態。<hex:02100103><hex:02100103>和迷宮內部的敵人戰鬥，<hex:02100103>可以重新賺取經驗使等級上升。<hex:02100103><hex:02100103>此外，從地下1層以外的層數開始挑戰時，<hex:02100103>會繼承上次記錄進度時的等級。<hex:02100103>而進入死者宮殿地下51層時，<hex:02100103>所有人的等級會變為60級。<hex:02100103>"
41,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_410","<hex:024804F201FA03><hex:024904F201FB03>1-5.關於「技能習得」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>通過在迷宮內部戰鬥，<hex:02100103>可以提升等級，重新習得各等級的技能。<hex:02100103><hex:02100103>當迷宮內的等級超過自己的實際等級時，<hex:02100103>也可以習得、使用實際沒有掌握的技能。<hex:02100103><hex:02100103>另外，在進入迷宮前設定的職能技能<hex:02100103>是可以直接使用的。<hex:02100103>"
42,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_415","<hex:024804F201FA03><hex:024904F201FB03>1-6.進入「死者宮殿」時的注意事項<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>地下101層以後的層數是挑戰型任務，<hex:02100103>只能以「固定隊伍」進入，<hex:02100103>且需要存檔顯示的團滅次數為0。<hex:02100103><hex:02100103>團滅次數除了會因隊伍全軍覆沒增加外，<hex:02100103>中途退出也會增加。<hex:02100103><hex:02100103>此外，只有在以「固定隊伍」挑戰時，<hex:02100103>才會計算攻略時的積分。<hex:02100103>"
43,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_308","<hex:024804F201FA03><hex:024904F201FB03>1-6.關於「死者宮殿」的層數<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>現階段「死者宮殿」開放至地下50層。<hex:02100103><hex:02100103>免費試用期的玩家可進入地下地下1～10層進行體驗。<hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103>"
44,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_105","<hex:024804F201FA03><hex:024904F201FB03>2.關於重置「攻略進度」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>重置攻略進度後，<hex:02100103>可以重新從地下1層開始挑戰「死者宮殿」。<hex:02100103><hex:02100103>雖然等級會變回1級，<hex:02100103>但可以繼承之前聚魔裝備的強化值。<hex:02100103><hex:02100103>攻略進度重置後將無法復原，<hex:02100103>敬請注意。<hex:02100103><hex:02100103>"
45,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_TITLE","3.關於「解散固定隊伍」"
46,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q1","3-1.關於「解散固定隊伍」"
47,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q2","3-2.關於「固定隊伍」解散後的進入方法"
48,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_Q3","3-3.「固定隊伍」成員的攻略進度不同時的解決方法"
49,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_DISSOLVE_BACK","返回上層目錄"
50,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_201","<hex:024804F201FA03><hex:024904F201FB03>3-1.關於「解散固定隊伍」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在難以以「固定隊伍」繼續進行攻略時，<hex:02100103>可選擇將「固定隊伍」解散。<hex:02100103><hex:02100103>解散後，可以繼承攻略進度和「聚魔裝備」的強化值，<hex:02100103>但將無法再以「固定隊伍」繼續攻略。<hex:02100103><hex:02100103>此時，可使用「隨機組隊」繼續進行挑戰。<hex:02100103><hex:02100103>"
51,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_202","<hex:024804F201FA03><hex:024904F201FB03>3-2.關於「固定隊伍」解散後的進入方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>解散「固定隊伍」後，<hex:02100103>接下來的挑戰可以選擇「隨機組隊」進行。<hex:02100103><hex:02100103>此外，可以先尋找攻略進度相同的冒險者組隊，<hex:02100103>然後通過「隨機組隊」一起繼續攻略。<hex:02100103>此時將只匹配補充空缺成員。<hex:02100103><hex:02100103>不過，解散「固定隊伍」後，<hex:02100103>將無法繼承之前持有的「魔陶器」。<hex:02100103>"
52,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_202","<hex:024804F201FA03><hex:024904F201FB03>3-2.關於固定隊伍解散後的進入方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>解散「固定隊伍」時如果還未突破地下100層，<hex:02100103>接下來的挑戰可以選擇「隨機組隊」進行。<hex:02100103><hex:02100103>此外，可以先尋找攻略進度相同的冒險者組隊，<hex:02100103>然後通過「隨機組隊」一起繼續攻略。<hex:02100103>此時將只匹配補充空缺成員。<hex:02100103><hex:02100103>不過，解散「固定隊伍」後，<hex:02100103>將無法繼承之前持有的「魔陶器」。<hex:02100103>"
53,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_203","<hex:024804F201FA03><hex:024904F201FB03>3-3.「固定隊伍」成員的攻略進度不同時的解決方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>如果由於某些原因導致隊伍成員的攻略進度出現不同，<hex:02100103>首先請解散該「固定隊伍」。<hex:02100103><hex:02100103>解散隊伍後，可通過「隨機組隊」<hex:02100103>將攻略進度推進到和想要一起遊玩的冒險者處於同一層。<hex:02100103><hex:02100103>進度一致後，請先組隊，再以「隨機組隊」一起進入迷宮。<hex:02100103>"
54,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_TITLE","4.關於「聚魔裝備」"
55,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q1","4-1.關於「聚魔裝備」"
56,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q2","4-2.關於「強化值」"
57,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_Q3","4-3.關於「強化值」不足導致的限制"
58,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_EQUIP_BACK","返回上層目錄"
59,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_505","<hex:024804F201FA03><hex:024904F201FB03>4-1.關於「聚魔裝備」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在「死者宮殿」中，由於結界的影響，<hex:02100103>平時使用的裝備將無法發揮出本來的力量。<hex:02100103><hex:02100103>因此在迷宮內，<hex:02100103>需要使用將使用者的乙太具現化的專用「聚魔裝備」。<hex:02100103><hex:02100103>聚魔裝備會在進入迷宮時自動穿戴到角色身上。<hex:02100103><hex:02100103><hex:02100103><hex:02100103>"
60,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_507","<hex:024804F201FA03><hex:024904F201FB03>4-2.關於「強化值」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>冒險者可以通過在迷宮內的一些機遇，<hex:02100103>來提升聚魔裝備的「強化值」，使裝備變得更強。<hex:02100103><hex:02100103>不過，如果冒險者的等級過低，<hex:02100103>將可能無法發揮出「聚魔裝備」實際強化值的性能。<hex:02100103><hex:02100103>「聚魔裝備」的性能在無法全部發揮時，<hex:02100103>將會有標記在迷宮內可見的「角色情報」的「裝備」處顯示。<hex:02100103>"
61,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_507","<hex:024804F201FA03><hex:024904F201FB03>4-2.關於「強化值」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>冒險者可以通過在迷宮內的一些機遇，<hex:02100103>來提升聚魔裝備的「強化值」，使裝備變得更強。<hex:02100103><hex:02100103>不過，如果冒險者的等級或攻略中的層數過低，<hex:02100103>將可能無法發揮出「聚魔裝備」實際強化值的性能。<hex:02100103><hex:02100103>「聚魔裝備」的性能在無法全部發揮時，<hex:02100103>將會有標記在迷宮內可見的「角色情報」的「裝備」處顯示。<hex:02100103>"
62,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_508","<hex:024804F201FA03><hex:024904F201FB03>4-3.關於強化值不足導致的限制<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在通過「隨機組隊」進行挑戰時，<hex:02100103>有些層設定了強化值的限制。<hex:02100103><hex:02100103>在受到限制時，<hex:02100103>請將強化值提升到可以進入的程度後再繼續挑戰。<hex:02100103><hex:02100103>此外，固定隊伍進入時沒有強化值的限制。<hex:02100103><hex:02100103>"
63,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_605","<hex:024804F201FA03><hex:024904F201FB03>5.關於「魔陶器」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在死者宮殿中，有隻可在攻略過程中使用的<hex:02100103>名為「魔陶器」的特殊道具。<hex:02100103><hex:02100103>「魔陶器」可以通過打開寶箱獲得，<hex:02100103>且小隊內的所有隊員共享其使用權。<hex:02100103><hex:02100103>可以發揮點亮所在層全部地圖、增加寶箱數量等<hex:02100103>各種非常有用的效果。<hex:02100103>結合實際情況活用「魔陶器」吧！<hex:02100103>"
64,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_TITLE","6.關於「埋藏的寶藏」"
65,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q1","6-1.關於「埋藏的寶藏」"
66,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q2","6-2.「埋藏的寶藏」的發現方法"
67,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_Q3","6-3.關於「埋藏的寶藏」的鑑定"
68,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_TREASURE_BACK","返回上層目錄"
69,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_700","<hex:024804F201FA03><hex:024904F201FB03>6-1.關於「埋藏的寶藏」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>「死者宮殿」的某些地方<hex:02100103>埋藏有縈繞著魔力的寶藏。<hex:02100103><hex:02100103>在寶藏的埋藏地點停留一段時間，<hex:02100103>即可獲得「埋藏的寶藏」。<hex:02100103><hex:02100103><hex:02100103><hex:02100103><hex:02100103>"
70,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_701","<hex:024804F201FA03><hex:024904F201FB03>6-2.「埋藏的寶藏」的發現方法<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>僅探索迷宮是無法發現寶藏的埋藏地點的。<hex:02100103><hex:02100103>使用迷宮內獲得的某種「魔陶器」，<hex:02100103>即可看到「埋藏的寶藏」的所在地點。<hex:02100103><hex:02100103>靈活使用「魔陶器」找出寶藏吧！<hex:02100103><hex:02100103>"
71,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_702","<hex:024804F201FA03><hex:024904F201FB03>6-3.關於「埋藏的寶藏」的鑑定<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>挑戰過程中發現的「埋藏的寶藏」，<hex:02100103>在記錄攻略進度退出迷宮後，<hex:02100103>將自動轉入背包。<hex:02100103><hex:02100103>得到「埋藏的寶藏」後，<hex:02100103>可以將其交給石場水車的調查隊鑑定師進行鑑定。<hex:02100103><hex:02100103><hex:02100103>"
72,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_TITLE","7.關於「積分」"
73,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q1","7-1.關於「積分」"
74,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_Q2","7-2.關於「排名」"
75,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_SCORE_BACK","返回上層目錄"
76,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_800","<hex:024804F201FA03><hex:024904F201FB03>7-1.關於「積分」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>在使用「固定隊伍」攻略到特定層數或者團滅時，<hex:02100103>通過計算到達的層數和討伐了多少敵人等等，<hex:02100103>會得出「積分」。<hex:02100103><hex:02100103>積分分為兩種：<hex:02100103>單人挑戰時每個特職各自的積分與組隊挑戰時的積分。<hex:02100103><hex:02100103>另外，選擇直接從地下51層開始進入的時候，<hex:02100103>地下1層至地下50層的積分不會加算進來。<hex:02100103>如果想要追求高分，建議從地下1層開始攻略。<hex:02100103>"
77,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_801","<hex:024804F201FA03><hex:024904F201FB03>7-2.關於「排名」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>最高得分會寫入記錄，<hex:02100103>可以從主目錄裡確認。<hex:02100103><hex:02100103>另外，玩家在突破某層後記下的積分<hex:02100103>會登上官方網站的排行榜。<hex:02100103><hex:02100103>請加油打出更高積分，互相競爭吧。<hex:02100103>"
78,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_LAST","返回"
79,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_NEXT","<hex:024804F2023503><hex:024904F2023603>挑戰下一層<hex:0249020103><hex:0248020103>"
80,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_EXPLAIN","查看說明"
81,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_Q","可以以現在的小隊繼續進行攻略。<hex:02100103>要前往下一層嗎？"
82,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_NEXT","（★未使用／削除予定★）"
83,"TEXT_DEEPDUNGEONENTRANCE_DESCRIPTION_BACK","（★未使用／削除予定★）"
84,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_1","（★未使用／削除予定★）"
85,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_TEST_3","（★未使用／削除予定★）"
86,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_Q","（★未使用／削除予定★）"
87,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_Q","（★未使用／削除予定★）"
88,"TEXT_DEEPDUNGEONENTRANCE_A1_000_002","（★未使用／削除予定★）"
89,"TEXT_DEEPDUNGEONENTRANCE_A1_000_003","（★未使用／削除予定★）"
90,"TEXT_DEEPDUNGEONENTRANCE_A2_000_001","（★未使用／削除予定★）"
91,"TEXT_DEEPDUNGEONENTRANCE_A2_000_002","（★未使用／削除予定★）"
92,"TEXT_DEEPDUNGEONENTRANCE_A3_000_001","（★未使用／削除予定★）"
93,"TEXT_DEEPDUNGEONENTRANCE_A3_000_002","（★未使用／削除予定★）"
94,"TEXT_DEEPDUNGEONENTRANCE_A4_000_001","（★未使用／削除予定★）"
95,"TEXT_DEEPDUNGEONENTRANCE_A4_000_002","（★未使用／削除予定★）"
96,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_506","（★未使用／削除予定★）"
97,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_IS_NOT_OPENED","（★未使用／削除予定★）"
98,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_TALK","（★未使用／削除予定★）"
99,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_YES_TALK","（★未使用／削除予定★）"
100,"TEXT_DEEPDUNGEONENTRANCE_TEST_RESET_NO_TALK","（★未使用／削除予定★）"
101,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_TALK","（★未使用／削除予定★）"
102,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_YES_TALK","（★未使用／削除予定★）"
103,"TEXT_DEEPDUNGEONENTRANCE_TEST_BREAKUP_NO_TALK","（★未使用／削除予定★）"
104,"TEXT_DEEPDUNGEONENTRANCE_TEST_YES","（★未使用／削除予定★）"
105,"TEXT_DEEPDUNGEONENTRANCE_TEST_NO","（★未使用／削除予定★）"
106,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_TITLE","（★未使用／削除予定★）"
107,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_NEW","（★未使用／削除予定★）"
108,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_CONTINUE","（★未使用／削除予定★）"
109,"TEXT_DEEPDUNGEONENTRANCE_TEST_ENTER_SAVE_BACK","（★未使用／削除予定★）"
110,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_100","（★未使用／削除予定★）"
111,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_110","（★未使用／削除予定★）"
112,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_120","（★未使用／削除予定★）"
113,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_200","（★未使用／削除予定★）"
114,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_210","（★未使用／削除予定★）"
115,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_220","（★未使用／削除予定★）"
116,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_300","（★未使用／削除予定★）"
117,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_301","（★未使用／削除予定★）"
118,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_302","（★未使用／削除予定★）"
119,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_400","（★未使用／削除予定★）"
120,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_500","（★未使用／削除予定★）"
121,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_501","（★未使用／削除予定★）"
122,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_502","（★未使用／削除予定★）"
123,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_600","（★未使用／削除予定★）"
124,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_601","（★未使用／削除予定★）"
125,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_106","（★未使用／削除予定★）"
126,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_107","（★未使用／削除予定★）"
127,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_203","（★未使用／削除予定★）"
128,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_101_203","（★未使用／削除予定★）"
129,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_204","（★未使用／削除予定★）"
130,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_309","（★未使用／削除予定★）"
131,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_310","（★未使用／削除予定★）"
132,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_310","（★未使用／削除予定★）"
133,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_311","（★未使用／削除予定★）"
134,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_400","（★未使用／削除予定★）"
135,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_401","（★未使用／削除予定★）"
136,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_410","（★未使用／削除予定★）"
137,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_411","（★未使用／削除予定★）"
138,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_101_507","（★未使用／削除予定★）"
139,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_509","（★未使用／削除予定★）"
140,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_000_606","（★未使用／削除予定★）"
141,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL","（★未使用／削除予定★）"
142,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_LEVEL_BACK","（★未使用／削除予定★）"
143,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_010","（★未使用／削除予定★）"
144,"TEXT_DEEPDUNGEONENTRANCE_WOODWAILERCAPTAIN01556_000_030","（★未使用／削除予定★）"
145,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_MENU_TITLE","（★未使用／削除予定★）"
146,"TEXT_DEEPDUNGEONENTRANCE_TEST_START_MENU_EXIT","（★未使用／削除予定★）"
147,"TEXT_DEEPDUNGEONENTRANCE_MIDDLE_TOP_MENU_CANCEL","（★未使用／削除予定★）"
148,"TEXT_DEEPDUNGEONENTRANCE_TEST_ABOUT_WHAT_Q4EX","（★未使用／削除予定★）"
149,"TEXT_DEEPDUNGEONENTRANCE_SYSTEM_100_308","（★未使用／削除予定★）"
